"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE921811132646";"Garage  ost - west";"In Betrieb";"11.7.2023";"11.7.2023";"Solare Strahlungsenergie";"5,95";"5,95";"97215";"Uffenheim";"(natürliche Person)";"ABR929305492030";"25.7.2023"
"SEE939075281383";"PV-Anlage";"In Betrieb";"16.5.2023";"11.7.2023";"Solare Strahlungsenergie";"15,2";"15,2";"97084";"Würzburg";"(natürliche Person)";"ABR948532754285";"16.11.2023"
"SEE919686969795";"PV";"In Betrieb";"13.9.2022";"11.7.2023";"Solare Strahlungsenergie";"9,9";"7,5";"94169";"Thurmansbang";"(natürliche Person)";"ABR985403411830";"24.9.2023"
"SEE989467560930";"Balkon";"In Betrieb";"13.6.2023";"11.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"80935";"München";"(natürliche Person)";"ABR969870085275";"11.7.2023"
"SEE932408400253";"Solaranlage";"In Betrieb";"11.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,8";"0,6";"90559";"Burgthann";"(natürliche Person)";"ABR935103861350";"22.11.2023"
"SEE990278319600";"Heribert Christl";"In Betrieb";"7.6.2023";"11.7.2023";"Solare Strahlungsenergie";"8,4";"8";"94327";"Bogen";"(natürliche Person)";"ABR900828418738";"6.9.2023"
"SEE914267002205";"ABR971925743702";"In Betrieb";"19.4.2023";"11.7.2023";"Solare Strahlungsenergie";"9,72";"9,72";"84069";"Schierling";"(natürliche Person)";"ABR971925743702";"8.9.2023"
"SEE915869699879";"PV";"In Betrieb";"5.7.2023";"11.7.2023";"Solare Strahlungsenergie";"10,35";"10";"87746";"Erkheim";"(natürliche Person)";"ABR992198016850";"5.3.2024"
"SEE927490392203";"PV-BeslerE";"In Betrieb";"11.7.2023";"11.7.2023";"Solare Strahlungsenergie";"23,895";"20";"94405";"Landau";"(natürliche Person)";"ABR947168225589";"11.7.2023"
"SEE980963005703";"Stadeldach1";"In Betrieb";"19.10.2022";"11.7.2023";"Solare Strahlungsenergie";"24,75";"24,75";"94113";"Tiefenbach";"(natürliche Person)";"ABR902658216317";"15.11.2023"
"SEE962478446875";"PV+Speicher";"In Betrieb";"26.5.2023";"11.7.2023";"Solare Strahlungsenergie";"11,4";"10";"87490";"Haldenwang";"(natürliche Person)";"ABR956398480545";"21.2.2024"
"SEE975543337886";"BKW";"Endgültig stillgelegt";"11.7.2023";"11.7.2023";"Solare Strahlungsenergie";"1,41";"0,6";"91781";"Weißenburg";"(natürliche Person)";"";"9.11.2023"
"SEE988725916328";"PV-Anlage10,78kWp";"In Betrieb";"10.7.2023";"11.7.2023";"Solare Strahlungsenergie";"10,78";"10";"94099";"Ruhstorf";"(natürliche Person)";"ABR911481744508";"13.11.2023"
"SEE927661178957";"Garage";"In Betrieb";"22.6.2023";"11.7.2023";"Solare Strahlungsenergie";"7,11";"7,11";"91486";"Uehlfeld";"(natürliche Person)";"ABR962965383546";"11.7.2023"
"SEE949874090222";"PV Haus eigenverbrauch";"In Betrieb";"11.7.2023";"11.7.2023";"Solare Strahlungsenergie";"24,3";"20";"94405";"Landau";"(natürliche Person)";"ABR947168225589";"15.10.2023"
"SEE906978107522";"Gartenhaus";"In Betrieb";"17.6.2023";"11.7.2023";"Solare Strahlungsenergie";"0,77";"0,6";"80935";"München";"(natürliche Person)";"ABR969870085275";"11.7.2023"
"SEE962281643591";"Solaranlage Haus Baierbrunn";"In Betrieb";"13.6.2023";"11.7.2023";"Solare Strahlungsenergie";"9,24";"9,24";"82065";"Baierbrunn";"(natürliche Person)";"ABR941524806719";"2.10.2023"
"SEE953932088519";"PV-Anlage";"In Betrieb";"15.6.2023";"11.7.2023";"Solare Strahlungsenergie";"11,25";"10";"87480";"Weitnau";"(natürliche Person)";"ABR945730738895";"19.2.2024"
"SEE920303506118";"GersthofenPV";"In Betrieb";"21.4.2023";"11.7.2023";"Solare Strahlungsenergie";"13,28";"10";"86368";"Gersthofen";"(natürliche Person)";"ABR964307558599";"16.10.2023"
"SEE950549622808";"Hausdach + Garage";"In Betrieb";"12.7.2023";"11.7.2023";"Solare Strahlungsenergie";"8,715";"8,715";"85659";"Forstern";"(natürliche Person)";"ABR990352958633";"16.9.2023"
"SEE964821614221";"grünerdeutz";"In Betrieb";"14.4.2023";"11.7.2023";"Solare Strahlungsenergie";"10,66";"10";"97714";"Oerlenbach";"(natürliche Person)";"ABR945420613013";"28.9.2023"
"SEE997305502318";"Garage";"In Betrieb";"3.6.2023";"11.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"93092";"Barbing";"(natürliche Person)";"ABR921512600727";"11.7.2023"
"SEE987137158982";"Balkonkraftwerk_2xQPEAK-DUO-BLK-G9-345Wp_HM600";"In Betrieb";"10.5.2022";"11.7.2023";"Solare Strahlungsenergie";"0,69";"0,6";"91088";"Bubenreuth";"(natürliche Person)";"ABR960455084461";"25.9.2023"
"SEE999898119287";"2.Stock";"In Betrieb";"11.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"97080";"Würzburg";"(natürliche Person)";"ABR941814179141";"11.7.2023"
"SEE900045789727";"Fassade / Carport";"In Betrieb";"3.7.2023";"11.7.2023";"Solare Strahlungsenergie";"6,56";"4";"97450";"Arnstein";"(natürliche Person)";"ABR979791488840";"11.7.2023"
"SEE946659050808";"DiMu";"In Betrieb";"10.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,33";"0,3";"93339";"Riedenburg";"(natürliche Person)";"ABR905877708120";"11.7.2023"
"SEE958699841537";"Haus";"In Betrieb";"1.7.2023";"11.7.2023";"Solare Strahlungsenergie";"1,245";"0,6";"94350";"Falkenfels";"(natürliche Person)";"ABR997667069740";"8.2.2024"
"SEE910310777717";"Pv-Anlage";"In Betrieb";"10.7.2023";"11.7.2023";"Solare Strahlungsenergie";"10,2";"10";"94110";"Wegscheid";"(natürliche Person)";"ABR949745637617";"19.11.2023"
"SEE932193467417";"Hausdach Süd";"In Betrieb";"5.7.2023";"11.7.2023";"Solare Strahlungsenergie";"11,475";"10";"94339";"Leiblfing";"(natürliche Person)";"ABR946263086361";"9.8.2023"
"SEE956684856269";"Hausdach";"In Betrieb";"22.6.2023";"11.7.2023";"Solare Strahlungsenergie";"17";"15";"89269";"Vöhringen";"(natürliche Person)";"ABR904989116755";"11.7.2023"
"SEE972263295267";"Garage Südseite";"In Betrieb";"11.7.2023";"11.7.2023";"Solare Strahlungsenergie";"2,46";"2,2";"93173";"Wenzenbach";"(natürliche Person)";"ABR971362750684";"15.11.2023"
"SEE945720688995";"Photovoltaik 2023";"In Betrieb";"10.7.2023";"11.7.2023";"Solare Strahlungsenergie";"9,84";"9,84";"93494";"Waffenbrunn";"(natürliche Person)";"ABR901886310989";"11.10.2023"
"SEE948042334007";"PV Dach";"In Betrieb";"21.2.2023";"11.7.2023";"Solare Strahlungsenergie";"11,76";"10";"91438";"Bad Windsheim";"(natürliche Person)";"ABR933391495219";"11.7.2023"
"SEE997417297287";"Balkonkraftwerk";"In Betrieb";"9.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"95703";"Plößberg";"(natürliche Person)";"ABR919923778883";"11.7.2023"
"SEE905126814275";"Balkonkraft";"In Betrieb";"10.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"91056";"Erlangen";"(natürliche Person)";"ABR976472399310";"11.7.2023"
"SEE915181151116";"Sungrow_Biki";"In Betrieb";"7.7.2023";"11.7.2023";"Solare Strahlungsenergie";"5,81";"5";"97816";"Lohr";"(natürliche Person)";"ABR979645190028";"25.9.2023"
"SEE968289404530";"Balkonanlage";"In Betrieb";"1.6.2023";"11.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"94127";"Neuburg";"(natürliche Person)";"ABR902446182046";"13.12.2023"
"SEE994170639521";"Solaranlage110723";"In Betrieb";"17.5.2023";"11.7.2023";"Solare Strahlungsenergie";"9,46";"8";"63785";"Obernburg";"(natürliche Person)";"ABR963463479076";"22.11.2023"
"SEE987951843408";"Dach-Garage";"In Betrieb";"28.4.2023";"11.7.2023";"Solare Strahlungsenergie";"9,72";"8,5";"97422";"Schweinfurt";"(natürliche Person)";"ABR916065184961";"27.7.2023"
"SEE929470075038";"Manes Balkonkraftwerk";"In Betrieb";"9.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,75";"0,6";"85229";"Markt Indersdorf";"(natürliche Person)";"ABR946813149362";"11.7.2023"
"SEE943535308459";"Pv-Anlage Hausdach";"In Betrieb";"1.6.2023";"11.7.2023";"Solare Strahlungsenergie";"7,56";"7,56";"85625";"Glonn";"(natürliche Person)";"ABR996076243710";"3.11.2023"
"SEE950390108636";"Balkonkraftwerk";"In Betrieb";"11.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,83";"0,6";"87600";"Kaufbeuren";"(natürliche Person)";"ABR966941842096";"11.7.2023"
"SEE913158521061";"Sunbird";"In Betrieb";"7.7.2023";"11.7.2023";"Solare Strahlungsenergie";"6,88";"6";"90513";"Zirndorf";"(natürliche Person)";"ABR918780220085";"30.8.2023"
"SEE914859024929";"priRhomb Duo";"In Betrieb";"6.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"95503";"Hummeltal";"(natürliche Person)";"ABR954553332883";"11.7.2023"
"SEE913178891649";"Schwerdhöfer Christoph";"In Betrieb";"11.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,91";"0,6";"90513";"Zirndorf";"(natürliche Person)";"ABR928734839300";"17.7.2023"
"SEE979268731141";"Erdgeschoss";"In Betrieb";"11.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"97080";"Würzburg";"(natürliche Person)";"ABR970315973866";"11.7.2023"
"SEE926923466405";"Balkonkraftwerk Bierbichl";"In Betrieb";"1.4.2023";"11.7.2023";"Solare Strahlungsenergie";"0,76";"0,6";"82547";"Eurasburg";"(natürliche Person)";"ABR993562450812";"2.12.2023"
"SEE972318193951";"Pv-Anlage Hausdach";"In Betrieb";"2.6.2023";"11.7.2023";"Solare Strahlungsenergie";"7,98";"7,98";"83607";"Holzkirchen";"(natürliche Person)";"ABR945106669976";"23.12.2023"
"SEE979480913721";"priShed Duo";"In Betrieb";"5.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"87600";"Kaufbeuren";"(natürliche Person)";"ABR972507454498";"21.8.2023"
"SEE955572726936";"PV-11a";"In Betrieb";"10.5.2023";"11.7.2023";"Solare Strahlungsenergie";"9,99";"9,99";"90562";"Heroldsberg";"(natürliche Person)";"ABR912096698590";"12.11.2023"
"SEE974363752657";"Hausdach";"In Betrieb";"13.12.2022";"11.7.2023";"Solare Strahlungsenergie";"14,76";"10";"82194";"Gröbenzell";"(natürliche Person)";"ABR950907840387";"2.2.2024"
"SEE910779453498";"Balkonstrom";"In Betrieb";"10.7.2023";"11.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"95100";"Selb";"(natürliche Person)";"ABR987766395925";"11.7.2023"
