"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE956467234550";"C000671007_HS_Hausdach";"In Betrieb";"25.8.2023";"26.8.2023";"Solare Strahlungsenergie";"5,33";"4,4";"90455";"Nürnberg";"(natürliche Person)";"ABR905642339207";"26.8.2023"
"SEE902623228314";"23,49 kwp";"In Betrieb";"26.6.2023";"26.8.2023";"Solare Strahlungsenergie";"23,49";"22";"96106";"Ebern";"(natürliche Person)";"ABR934491445227";"20.2.2024"
"SEE921939216877";"Hausdach";"In Betrieb";"24.8.2023";"26.8.2023";"Solare Strahlungsenergie";"6,56";"6";"91227";"Leinburg";"(natürliche Person)";"ABR986356397394";"26.8.2023"
"SEE917089573847";"Balkonkraftwerk Gartenhaus";"In Betrieb";"24.8.2023";"26.8.2023";"Solare Strahlungsenergie";"1";"1";"97705";"Burkardroth";"(natürliche Person)";"ABR959161514140";"26.8.2023"
"SEE939787633982";"C000624677_EB_Hausdach";"In Betrieb";"25.8.2023";"26.8.2023";"Solare Strahlungsenergie";"8,61";"8,61";"96247";"Michelau";"(natürliche Person)";"ABR982362423942";"26.8.2023"
"SEE974690778849";"Kaltenberg";"In Betrieb";"18.8.2023";"26.8.2023";"Solare Strahlungsenergie";"16,2";"14,2";"82269";"Geltendorf";"(natürliche Person)";"ABR978438702431";"3.11.2023"
"SEE948859188657";"Hausdach Süd";"In Betrieb";"2.6.2023";"26.8.2023";"Solare Strahlungsenergie";"9,66";"9,66";"92655";"Grafenwöhr";"(natürliche Person)";"ABR910283703478";"20.2.2024"
"SEE906839343564";"Garagendach";"In Betrieb";"15.7.2023";"26.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"96103";"Hallstadt";"(natürliche Person)";"ABR965706918373";"28.8.2023"
"SEE974109811846";"Konrad";"In Betrieb";"28.8.2023";"26.8.2023";"Solare Strahlungsenergie";"0,8";"0,6";"93142";"Maxhütte-Haidhof";"(natürliche Person)";"ABR985910508849";"2.11.2023"
"SEE904079791619";"Dachkraftwerk";"In Betrieb";"18.8.2023";"26.8.2023";"Solare Strahlungsenergie";"10";"10";"87463";"Dietmannsried";"(natürliche Person)";"ABR965009278310";"26.8.2023"
"SEE906950892453";"PV-Anlage Haus";"In Betrieb";"25.8.2023";"26.8.2023";"Solare Strahlungsenergie";"12,625";"10";"97618";"Heustreu";"(natürliche Person)";"ABR956012794805";"9.9.2023"
"SEE996106700435";"Anlage";"In Betrieb";"11.8.2023";"26.8.2023";"Solare Strahlungsenergie";"6,64";"6";"94261";"Kirchdorf i.Wald";"(natürliche Person)";"ABR907892868919";"18.2.2024"
"SEE986319726582";"PV Werkstatt Halle oben";"In Betrieb";"5.4.2023";"26.8.2023";"Solare Strahlungsenergie";"49,2";"48";"87448";"Waltenhofen";"Joachim Jörg";"ABR977648914962";"8.12.2023"
"SEE969738036678";"Hausdach";"In Betrieb";"24.7.2023";"26.8.2023";"Solare Strahlungsenergie";"8,25";"8";"82335";"Berg";"(natürliche Person)";"ABR936532875222";"15.2.2024"
"SEE906920565561";"C000457500_SF_Hausdach";"In Betrieb";"25.8.2023";"26.8.2023";"Solare Strahlungsenergie";"4,92";"4,4";"91599";"Dentlein";"(natürliche Person)";"ABR977980040022";"26.8.2023"
"SEE918217446644";"WG-EGTF";"In Betrieb";"18.8.2023";"26.8.2023";"Solare Strahlungsenergie";"10";"10";"83342";"Tacherting";"(natürliche Person)";"ABR903657208969";"12.1.2024"
"SEE918049082317";"ABR961125225665";"In Betrieb";"12.7.2023";"26.8.2023";"Solare Strahlungsenergie";"1,56";"0,6";"86971";"Peiting";"(natürliche Person)";"ABR961125225665";"26.8.2023"
"SEE970079265993";"terra-dukt PV Anlage";"In Betrieb";"12.8.2023";"26.8.2023";"Solare Strahlungsenergie";"12,9";"12";"93359";"Wildenberg";"(natürliche Person)";"ABR931764917986";"3.3.2024"
"SEE918586971754";"E3DC-S10EPro195-PVAnlage";"In Betrieb";"22.8.2023";"26.8.2023";"Solare Strahlungsenergie";"3,6";"2,45";"89291";"Holzheim";"(natürliche Person)";"ABR983993367872";"26.8.2023"
"SEE941386754111";"Dieter Blank";"In Betrieb";"26.8.2023";"26.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"91522";"Ansbach";"(natürliche Person)";"ABR964327483604";"14.9.2023"
"SEE910675882972";"Garagendach";"In Betrieb";"14.8.2023";"26.8.2023";"Solare Strahlungsenergie";"0,64";"0,6";"82335";"Berg";"(natürliche Person)";"ABR936532875222";"26.8.2023"
"SEE953512236200";"PV-KastenC";"In Betrieb";"5.6.2023";"26.8.2023";"Solare Strahlungsenergie";"6,63";"6";"85635";"Höhenkirchen-Siegertsbrunn";"(natürliche Person)";"ABR984094883728";"26.8.2023"
"SEE978223682450";"C000746268_US_Hausdach";"In Betrieb";"24.8.2023";"26.8.2023";"Solare Strahlungsenergie";"16,4";"10";"96472";"Rödental";"(natürliche Person)";"ABR939937536651";"2.12.2023"
"SEE956706982112";"1 Solar Haus";"In Betrieb";"2.8.2023";"26.8.2023";"Solare Strahlungsenergie";"20,8";"16";"90542";"Eckental";"(natürliche Person)";"ABR948882490055";"26.8.2023"
"SEE923066311180";"ABR940403075802";"In Betrieb";"25.8.2023";"26.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"81735";"München";"(natürliche Person)";"ABR940403075802";"26.8.2023"
"SEE903522506466";"PV-Anlage Haus";"In Betrieb";"16.8.2023";"26.8.2023";"Solare Strahlungsenergie";"16,2";"16,2";"96158";"Frensdorf";"(natürliche Person)";"ABR937268888906";"6.9.2023"
"SEE951152325414";"Hausdach";"In Betrieb";"24.8.2023";"26.8.2023";"Solare Strahlungsenergie";"7,5";"7,5";"83259";"Schleching";"(natürliche Person)";"ABR957860815056";"15.2.2024"
"SEE926185087745";"S33 Garage";"In Betrieb";"17.8.2023";"26.8.2023";"Solare Strahlungsenergie";"9,96";"9,96";"94447";"Plattling";"(natürliche Person)";"ABR953167304996";"5.12.2023"
"SEE952721050904";"Wohnhaus + Garage";"In Betrieb";"23.8.2023";"26.8.2023";"Solare Strahlungsenergie";"19,6";"16";"84561";"Mehring";"(natürliche Person)";"ABR983683812873";"2.11.2023"
"SEE924479342013";"Schuppen , Allhartsmais 67a";"In Betrieb";"1.7.2023";"26.8.2023";"Solare Strahlungsenergie";"11,78";"11,78";"94572";"Schöfweg";"(natürliche Person)";"ABR989885904811";"29.8.2023"
"SEE927379859094";"Mikro PV";"In Betrieb";"10.8.2022";"26.8.2023";"Solare Strahlungsenergie";"0,8";"0,6";"85049";"Ingolstadt";"(natürliche Person)";"ABR950023849288";"8.2.2024"
"SEE958997695696";"PV-Dach";"In Betrieb";"24.8.2023";"26.8.2023";"Solare Strahlungsenergie";"14,7";"14,7";"86368";"Gersthofen";"(natürliche Person)";"ABR918905134792";"26.8.2023"
"SEE981922360826";"Meyer Michael";"In Betrieb";"24.8.2023";"26.8.2023";"Solare Strahlungsenergie";"9,99";"9,99";"85122";"Hitzhofen";"(natürliche Person)";"ABR950151658554";"7.3.2024"
"SEE996624142762";"C000537155_RS_Hausdach";"In Betrieb";"23.8.2023";"26.8.2023";"Solare Strahlungsenergie";"13,12";"11";"82178";"Puchheim";"(natürliche Person)";"ABR937704807232";"26.8.2023"
"SEE976544510032";"CT-Kraftwerk";"In Betrieb";"10.5.2023";"26.8.2023";"Solare Strahlungsenergie";"0,8";"0,6";"97080";"Würzburg";"(natürliche Person)";"ABR981955375569";"26.8.2023"
"SEE942471463758";"Sonnenkönig";"In Betrieb";"28.4.2023";"26.8.2023";"Solare Strahlungsenergie";"14,22";"12";"97486";"Königsberg";"(natürliche Person)";"ABR920177351944";"4.10.2023"
"SEE936079236777";"PV-GeigerS";"In Betrieb";"24.5.2023";"26.8.2023";"Solare Strahlungsenergie";"8,82";"8";"85757";"Karlsfeld";"(natürliche Person)";"ABR959595155605";"26.8.2023"
"SEE992164560967";"PV Hausdach";"In Betrieb";"26.8.2023";"26.8.2023";"Solare Strahlungsenergie";"6,375";"5,5";"91572";"Bechhofen";"(natürliche Person)";"ABR984010091879";"26.8.2023"
"SEE933072377131";"PV-Anlage Baumgartner";"In Betrieb";"26.8.2023";"26.8.2023";"Solare Strahlungsenergie";"3,12";"3";"83324";"Ruhpolding";"(natürliche Person)";"ABR961657884521";"25.9.2023"
"SEE976516138622";"GaragenSolar";"In Betrieb";"18.8.2023";"26.8.2023";"Solare Strahlungsenergie";"8,2";"8,2";"93133";"Burglengenfeld";"(natürliche Person)";"ABR946390811324";"18.10.2023"
"SEE900624955574";"C000615214_AA_Hausdach";"In Betrieb";"24.8.2023";"26.8.2023";"Solare Strahlungsenergie";"5,33";"4,4";"89278";"Nersingen";"(natürliche Person)";"ABR966525039911";"26.8.2023"
"SEE925643895885";"PV-Anlage Haus";"In Betrieb";"5.7.2023";"26.8.2023";"Solare Strahlungsenergie";"11,745";"10";"97464";"Niederwerrn";"(natürliche Person)";"ABR904432802037";"27.10.2023"
"SEE943093798792";"Balkon-KernkraftwerkPV";"In Betrieb";"26.8.2023";"26.8.2023";"Solare Strahlungsenergie";"0,8";"0,6";"97702";"Münnerstadt";"(natürliche Person)";"ABR984774460300";"21.2.2024"
"SEE977333307093";"PV-Anlage Holzlege";"In Betrieb";"23.8.2023";"26.8.2023";"Solare Strahlungsenergie";"9,6";"8";"95179";"Geroldsgrün";"(natürliche Person)";"ABR919936121942";"3.11.2023"
"SEE932185373078";"C000687466_HF_Hausdach";"In Betrieb";"24.8.2023";"26.8.2023";"Solare Strahlungsenergie";"16,4";"10";"94113";"Tiefenbach";"(natürliche Person)";"ABR959422124316";"17.11.2023"
"SEE906709333657";"Carportdach";"In Betrieb";"25.8.2023";"26.8.2023";"Solare Strahlungsenergie";"5,67";"5";"94227";"Zwiesel";"(natürliche Person)";"ABR935108358367";"5.9.2023"
"SEE920387547632";"Zuhause";"In Betrieb";"11.8.2023";"26.8.2023";"Solare Strahlungsenergie";"6";"6";"80995";"München";"(natürliche Person)";"ABR937400320431";"26.8.2023"
"SEE945462001588";"C000507555_JS_Hausdach";"In Betrieb";"21.6.2023";"26.8.2023";"Solare Strahlungsenergie";"13,12";"10";"97647";"Sondheim";"(natürliche Person)";"ABR995465086839";"2.10.2023"
"SEE930255834955";"Der SOLAR";"In Betrieb";"11.4.2023";"26.8.2023";"Solare Strahlungsenergie";"0,6";"0,6";"85080";"Gaimersheim";"(natürliche Person)";"ABR998342212147";"26.8.2023"
"SEE905719397802";"PV - Anlage Haushalt 14,74 kWp";"In Betrieb";"24.7.2023";"26.8.2023";"Solare Strahlungsenergie";"14,74";"10";"83119";"Obing";"(natürliche Person)";"ABR986406551172";"26.8.2023"
"SEE933263740010";"Dachgaube links";"In Betrieb";"26.8.2023";"26.8.2023";"Solare Strahlungsenergie";"0,405";"0,3";"91052";"Erlangen";"(natürliche Person)";"ABR912680997580";"26.8.2023"
"SEE949232266412";"C000748799_BD_Hausdach";"In Betrieb";"25.8.2023";"26.8.2023";"Solare Strahlungsenergie";"16,4";"10";"94127";"Neuburg";"(natürliche Person)";"ABR948865597900";"19.12.2023"
"SEE913958361232";"Schön Martin";"In Betrieb";"25.7.2023";"26.8.2023";"Solare Strahlungsenergie";"13,36";"12";"92339";"Beilngries";"(natürliche Person)";"ABR942805045414";"26.8.2023"
"SEE972547410980";"Christina";"In Betrieb";"13.5.2022";"26.8.2023";"Solare Strahlungsenergie";"8,2";"8";"80997";"München";"(natürliche Person)";"ABR934995537992";"12.9.2023"
"SEE908575952055";"Balkonkraftwerk";"In Betrieb";"10.7.2023";"26.8.2023";"Solare Strahlungsenergie";"0,75";"0,75";"87509";"Immenstadt";"(natürliche Person)";"ABR908094584492";"26.8.2023"
"SEE908970199574";"Ploeckenstein22";"In Betrieb";"22.8.2023";"26.8.2023";"Solare Strahlungsenergie";"12,48";"10";"94034";"Passau";"(natürliche Person)";"ABR999566286310";"11.12.2023"
"SEE929260417109";"PV Lechl";"In Betrieb";"12.7.2023";"26.8.2023";"Solare Strahlungsenergie";"15,6";"15";"84367";"Tann";"(natürliche Person)";"ABR919978766866";"6.11.2023"
"SEE920507757453";"Fischer Ansbach PV";"In Betrieb";"25.8.2023";"26.8.2023";"Solare Strahlungsenergie";"7,47";"7,47";"91522";"Ansbach";"(natürliche Person)";"ABR919273298284";"4.12.2023"
"SEE938234789784";"PV  Dach";"In Betrieb";"26.5.2023";"26.8.2023";"Solare Strahlungsenergie";"12,58";"12";"86405";"Meitingen";"(natürliche Person)";"ABR978999067284";"26.8.2023"
"SEE901554730835";"Photovoltaik";"In Betrieb";"22.8.2023";"26.8.2023";"Solare Strahlungsenergie";"14";"14";"82319";"Starnberg";"(natürliche Person)";"ABR913580853389";"26.8.2023"
"SEE963438412411";"Balkonkraftwerk";"In Betrieb";"1.12.2022";"26.8.2023";"Solare Strahlungsenergie";"0,75";"0,6";"87727";"Babenhausen";"(natürliche Person)";"ABR916272923957";"26.8.2023"
"SEE904062309043";"PV Module";"In Betrieb";"25.8.2023";"26.8.2023";"Solare Strahlungsenergie";"0,4";"0,4";"96169";"Lauter";"(natürliche Person)";"ABR977244293508";"26.8.2023"
"SEE917049776257";"SCH14-Fassadenmodule";"In Betrieb";"25.8.2023";"26.8.2023";"Solare Strahlungsenergie";"2,15";"2,15";"83209";"Prien";"(natürliche Person)";"ABR952592543291";"26.8.2023"
"SEE924665221337";"Hausdach";"In Betrieb";"14.7.2023";"26.8.2023";"Solare Strahlungsenergie";"12,75";"10";"84364";"Bad Birnbach";"(natürliche Person)";"ABR927332420613";"18.12.2023"
"SEE975189822159";"C000748223_EP_Hausdach";"In Betrieb";"24.8.2023";"26.8.2023";"Solare Strahlungsenergie";"9,43";"8,8";"90587";"Obermichelbach";"(natürliche Person)";"ABR952047308918";"26.8.2023"
"SEE984471311646";"BKW";"In Betrieb";"22.8.2023";"26.8.2023";"Solare Strahlungsenergie";"0,8";"0,8";"84069";"Schierling";"(natürliche Person)";"ABR948656679983";"2.10.2023"
"SEE933002597905";"Jolanta 1";"In Betrieb";"8.7.2022";"26.8.2023";"Solare Strahlungsenergie";"9,75";"9,75";"97490";"Poppenhausen";"(natürliche Person)";"ABR974047471973";"15.2.2024"
