"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE966459584884";"Zur Wacht 12 Viechtach";"In Betrieb";"11.11.2022";"2.11.2022";"Solare Strahlungsenergie";"5,85";"5,85";"94234";"Viechtach";"Kugel Elektro- & Metalltechnik GmbH";"ABR952629488502";"8.12.2022"
"SEE981413515711";"Solaranlage";"In Betrieb";"30.10.2022";"2.11.2022";"Solare Strahlungsenergie";"0,74";"0,6";"90518";"Altdorf";"(natürliche Person)";"ABR967684247148";"10.6.2023"
"SEE930352032841";"Hausdach";"In Betrieb";"17.10.2022";"2.11.2022";"Solare Strahlungsenergie";"0,74";"0,6";"83250";"Marquartstein";"(natürliche Person)";"ABR931453995219";"2.11.2022"
"SEE992892005587";"9,750 KWP";"In Betrieb";"27.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,75";"8";"94160";"Ringelai";"(natürliche Person)";"ABR968662082348";"1.6.2023"
"SEE936668346214";"PV-Anlage";"In Betrieb";"20.10.2022";"2.11.2022";"Solare Strahlungsenergie";"18";"18";"91154";"Roth";"KELE";"ABR931010490157";"14.2.2023"
"SEE976942446148";"Dach";"In Betrieb";"22.9.2022";"2.11.2022";"Solare Strahlungsenergie";"8,8";"8";"91572";"Bechhofen";"(natürliche Person)";"ABR927531601547";"21.11.2022"
"SEE996655439978";"PV Anlage";"In Betrieb";"5.8.2022";"2.11.2022";"Solare Strahlungsenergie";"9,72";"9,72";"86977";"Burggen";"(natürliche Person)";"ABR979345250411";"30.11.2022"
"SEE986478121969";"Nummer1";"In Betrieb";"21.8.2023";"2.11.2022";"Solare Strahlungsenergie";"0,6";"0,6";"83242";"Reit im Winkl";"(natürliche Person)";"ABR978215909428";"21.8.2023"
"SEE999532591820";"Garage";"In Betrieb";"12.9.2022";"2.11.2022";"Solare Strahlungsenergie";"3,9";"3,68";"96342";"Stockheim";"(natürliche Person)";"ABR983032445912";"23.11.2022"
"SEE985410628962";"Ost-West Anlage";"In Betrieb";"22.9.2022";"2.11.2022";"Solare Strahlungsenergie";"9";"9";"94034";"Passau";"(natürliche Person)";"ABR963751170081";"24.11.2022"
"SEE922170668876";"Hausdach";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"9,8";"9,8";"95448";"Bayreuth";"(natürliche Person)";"ABR966622505074";"2.11.2022"
"SEE947198725899";"Garagendach";"In Betrieb";"31.10.2022";"2.11.2022";"Solare Strahlungsenergie";"7,29";"6";"92552";"Teunz";"(natürliche Person)";"ABR971257246070";"2.11.2022"
"SEE925935839177";"Hausdach";"In Betrieb";"1.11.2022";"2.11.2022";"Solare Strahlungsenergie";"8,76";"8,76";"82347";"Bernried";"(natürliche Person)";"ABR902975533784";"8.5.2023"
"SEE974435289036";"PV-Hausdach";"In Betrieb";"27.9.2022";"2.11.2022";"Solare Strahlungsenergie";"9,48";"7";"96049";"Bamberg";"(natürliche Person)";"ABR907917929052";"16.2.2023"
"SEE984194443112";"PV Anlage 2022";"In Betrieb";"28.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,72";"9,2";"97437";"Haßfurt";"(natürliche Person)";"ABR930160727830";"15.12.2023"
"SEE928634731148";"PV Anlage";"In Betrieb";"25.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,84";"9";"89269";"Vöhringen";"(natürliche Person)";"ABR993774638725";"24.1.2023"
"SEE980706108630";"Falkner";"In Betrieb";"1.11.2022";"2.11.2022";"Solare Strahlungsenergie";"8,8";"8";"83646";"Bad Tölz";"(natürliche Person)";"ABR955015109678";"26.1.2024"
"SEE910719583728";"PV-Anlage Wohnhaus";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"7,5";"4,6";"91315";"Höchstadt";"(natürliche Person)";"ABR935639828001";"11.5.2023"
"SEE971556906729";"PV Anlage";"In Betrieb";"13.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,72";"9,2";"97702";"Münnerstadt";"(natürliche Person)";"ABR998225913666";"16.1.2023"
"SEE978795745324";"ABR958972032621";"In Betrieb";"21.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,2";"9,2";"94447";"Plattling";"(natürliche Person)";"ABR958972032621";"28.11.2022"
"SEE906967538863";"Hausdach";"In Betrieb";"15.9.2022";"2.11.2022";"Solare Strahlungsenergie";"10";"4,6";"89423";"Gundelfingen";"(natürliche Person)";"ABR957434082440";"23.11.2022"
"SEE955383573552";"7,125 KWP";"In Betrieb";"27.10.2022";"2.11.2022";"Solare Strahlungsenergie";"7,125";"6";"94157";"Perlesreut";"(natürliche Person)";"ABR926199407478";"6.6.2023"
"SEE959212124267";"Summertown-PVAnlage";"In Betrieb";"15.8.2022";"2.11.2022";"Solare Strahlungsenergie";"7,77";"7,77";"91080";"Spardorf";"(natürliche Person)";"ABR981537266155";"17.2.2024"
"SEE925915523447";"Hausdach";"In Betrieb";"7.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,84";"9,84";"94405";"Landau";"(natürliche Person)";"ABR901291338677";"2.12.2022"
"SEE982252048040";"Garage -Hausdach";"In Betrieb";"18.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,75";"8";"89426";"Wittislingen";"(natürliche Person)";"ABR925378350048";"2.11.2022"
"SEE950074818639";"Manne Dach";"In Betrieb";"26.4.2021";"2.11.2022";"Solare Strahlungsenergie";"10,89";"10";"87733";"Markt Rettenbach";"(natürliche Person)";"ABR952730118428";"5.12.2022"
"SEE996849063767";"Balkon";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,75";"0,6";"83646";"Bad Tölz";"(natürliche Person)";"ABR964407205478";"2.11.2022"
"SEE905085703269";"Hausdach 7,3 KWp";"In Betrieb";"17.10.2022";"2.11.2022";"Solare Strahlungsenergie";"7,3";"7,3";"85386";"Eching";"(natürliche Person)";"ABR919585521681";"11.8.2023"
"SEE907601883011";"PV-Anlage";"In Betrieb";"7.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,6";"9,6";"86830";"Schwabmünchen";"(natürliche Person)";"ABR941131601752";"24.1.2023"
"SEE935454620897";"PV6,16kWp";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"6,16";"6";"86643";"Rennertshofen";"(natürliche Person)";"ABR993563686692";"1.3.2023"
"SEE919639068186";"Hausdach";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"6,1";"6";"86381";"Krumbach";"(natürliche Person)";"ABR986525517196";"24.7.2023"
"SEE969623218141";"Hausdach 4,40 KWp";"In Betrieb";"26.10.2022";"2.11.2022";"Solare Strahlungsenergie";"4,44";"4,44";"85551";"Kirchheim";"(natürliche Person)";"ABR944894021577";"19.12.2022"
"SEE913805158084";"PV-Anlage";"In Betrieb";"6.10.2022";"2.11.2022";"Solare Strahlungsenergie";"24,6";"24,6";"83313";"Siegsdorf";"(natürliche Person)";"ABR936930477691";"29.11.2022"
"SEE939436699345";"PV-Anlage Wohnhaus";"In Betrieb";"6.9.2022";"2.11.2022";"Solare Strahlungsenergie";"5,18";"5";"91238";"Offenhausen";"(natürliche Person)";"ABR902017290507";"14.12.2022"
"SEE952175802722";"Dachanlage";"In Betrieb";"9.11.2022";"2.11.2022";"Solare Strahlungsenergie";"9,75";"9,75";"87642";"Halblech";"(natürliche Person)";"ABR964850205094";"12.7.2023"
"SEE987260580773";"GPV";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,77";"0,6";"86937";"Scheuring";"(natürliche Person)";"ABR905530297367";"9.10.2023"
"SEE925537058877";"Hausdach 5,74 KWp";"In Betrieb";"24.10.2022";"2.11.2022";"Solare Strahlungsenergie";"5,74";"4,6";"85560";"Ebersberg";"(natürliche Person)";"ABR907096981391";"2.11.2022"
"SEE920030019479";"Hausdach";"In Betrieb";"19.8.2022";"2.11.2022";"Solare Strahlungsenergie";"7,2";"4,6";"85598";"Baldham";"(natürliche Person)";"ABR975479226117";"25.5.2023"
"SEE943516908845";"Balkonkraftwerk";"In Betrieb";"1.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,26";"0,26";"86609";"Donauwörth";"(natürliche Person)";"ABR942326436272";"2.11.2022"
"SEE946560580456";"Hüttenkraftwerk";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,77";"0,6";"87600";"Kaufbeuren";"(natürliche Person)";"ABR942064567634";"24.11.2022"
"SEE919396722154";"Hausdach 6,15 KWp";"In Betrieb";"14.10.2022";"2.11.2022";"Solare Strahlungsenergie";"6,15";"4,6";"90480";"Nürnberg";"(natürliche Person)";"ABR929529350369";"16.12.2022"
"SEE973186844426";"CW Hausdach";"In Betrieb";"17.10.2022";"2.11.2022";"Solare Strahlungsenergie";"10,53";"10";"94342";"Straßkirchen";"(natürliche Person)";"ABR922958404146";"13.11.2022"
"SEE970896653638";"PV Anlage Wohnhaus";"In Betrieb";"16.8.2022";"2.11.2022";"Solare Strahlungsenergie";"10";"10";"83562";"Rechtmehring";"(natürliche Person)";"ABR923197111871";"1.2.2024"
"SEE902454031268";"Hausdach 6,97 KWp";"In Betrieb";"19.10.2022";"2.11.2022";"Solare Strahlungsenergie";"6,97";"6,5";"85635";"Höhenkirchen-Siegertsbrunn";"(natürliche Person)";"ABR934728670972";"2.11.2022"
"SEE988623550877";"PV-Kleinstanlage";"In Betrieb";"3.10.2022";"2.11.2022";"Solare Strahlungsenergie";"0,75";"0,6";"89264";"Weißenhorn";"(natürliche Person)";"ABR927643991024";"2.11.2022"
"SEE951424267121";"Hausdach 8,20 KWp";"In Betrieb";"11.10.2022";"2.11.2022";"Solare Strahlungsenergie";"8,2";"8";"82031";"Grünwald";"(natürliche Person)";"ABR901801082632";"2.11.2022"
"SEE929280552958";"PV-Anlage Hausdach";"In Betrieb";"4.8.2022";"2.11.2022";"Solare Strahlungsenergie";"8";"8";"87439";"Kempten";"(natürliche Person)";"ABR991333999577";"30.11.2023"
"SEE939612403490";"PV-Anlage 2022";"In Betrieb";"27.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,99";"9,99";"82499";"Wallgau";"(natürliche Person)";"ABR999672951553";"20.2.2023"
"SEE948918677801";"Balkonsolar Holzschlicht";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,8";"0,6";"95463";"Bindlach";"(natürliche Person)";"ABR933357781783";"31.5.2023"
"SEE953987255690";"InspruckerMichael";"In Betrieb";"1.8.2022";"2.11.2022";"Solare Strahlungsenergie";"18,87";"15";"92421";"Schwandorf";"(natürliche Person)";"ABR940967203758";"31.5.2023"
"SEE941344877586";"Sonnen5";"In Betrieb";"24.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,6";"9,6";"84524";"Neuötting";"(natürliche Person)";"ABR987953104675";"19.11.2022"
"SEE999556616448";"Hausdach 6,97 KWp";"In Betrieb";"31.10.2022";"2.11.2022";"Solare Strahlungsenergie";"6,56";"6,56";"94099";"Ruhstorf";"(natürliche Person)";"ABR912375558713";"9.12.2022"
"SEE931921425316";"S/O-S/W-Balkon";"In Betrieb";"1.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,975";"0,6";"85737";"Ismaning";"(natürliche Person)";"ABR934465558823";"6.3.2024"
"SEE958060280859";"Haus 24,5 kw";"In Betrieb";"7.10.2022";"2.11.2022";"Solare Strahlungsenergie";"24,96";"22,5";"84416";"Taufkirchen";"(natürliche Person)";"ABR989415190349";"2.11.2022"
"SEE959990792696";"Garage";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"24,8";"20";"96317";"Kronach";"(natürliche Person)";"ABR905901028231";"2.11.2022"
"SEE913854388098";"PV-Anlage2022";"In Betrieb";"3.11.2022";"2.11.2022";"Solare Strahlungsenergie";"12,4";"12";"81827";"München";"(natürliche Person)";"ABR956183303271";"31.1.2023"
"SEE940551616032";"Sportplatzstraße";"In Betrieb";"21.10.2022";"2.11.2022";"Solare Strahlungsenergie";"11,4";"11,4";"82216";"Maisach";"(natürliche Person)";"ABR951477662775";"29.8.2023"
"SEE991510497667";"Hausdach";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"9,6";"8";"83209";"Prien";"(natürliche Person)";"ABR948074627061";"2.11.2022"
"SEE915078071442";"Wohnhaus";"In Betrieb";"30.9.2022";"2.11.2022";"Solare Strahlungsenergie";"9,625";"8";"87700";"Memmingen";"(natürliche Person)";"ABR953537248172";"23.11.2023"
"SEE996900987261";"Süddach Neu";"In Betrieb";"31.10.2022";"2.11.2022";"Solare Strahlungsenergie";"5,6";"5";"93444";"Bad Kötzting";"(natürliche Person)";"ABR908954403918";"23.11.2022"
"SEE987255613882";"Mini PV WW";"In Betrieb";"24.10.2022";"2.11.2022";"Solare Strahlungsenergie";"0,74";"0,6";"96317";"Kronach";"(natürliche Person)";"ABR923290455506";"2.11.2022"
"SEE944518405981";"PV-Anlage";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"7,92";"7,92";"95463";"Bindlach";"(natürliche Person)";"ABR960253971468";"31.5.2023"
"SEE911725954663";"Balkonkraftwerk";"In Betrieb";"15.10.2022";"2.11.2022";"Solare Strahlungsenergie";"0,79";"0,6";"89356";"Haldenwang";"(natürliche Person)";"ABR968037938966";"2.11.2022"
"SEE947902556290";"PV Anlage";"In Betrieb";"20.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,72";"9,2";"97241";"Bergtheim";"(natürliche Person)";"ABR920876917410";"19.1.2023"
"SEE991965296884";"PV-Anlage1";"In Betrieb";"21.9.2022";"2.11.2022";"Solare Strahlungsenergie";"9,375";"8,2";"97539";"Wonfurt";"(natürliche Person)";"ABR921766242896";"4.5.2023"
"SEE964381399309";"C000167201_PB_Hausdach";"In Betrieb";"25.10.2022";"2.11.2022";"Solare Strahlungsenergie";"15,2";"11";"86444";"Affing";"(natürliche Person)";"ABR975760073857";"24.7.2023"
"SEE900701869534";"ABR958244430346Stocker";"In Betrieb";"1.8.2022";"2.11.2022";"Solare Strahlungsenergie";"11,7";"11,7";"83661";"Lenggries";"(natürliche Person)";"ABR958244430346";"17.12.2022"
"SEE978138641825";"PV-Anlage Dach";"In Betrieb";"18.10.2022";"2.11.2022";"Solare Strahlungsenergie";"5,645";"5,645";"86169";"Augsburg";"(natürliche Person)";"ABR962084194498";"2.11.2022"
"SEE946327405718";"Hausdach 33";"In Betrieb";"28.10.2022";"2.11.2022";"Solare Strahlungsenergie";"14,8";"10";"85241";"Hebertshausen";"(natürliche Person)";"ABR921017552781";"31.5.2023"
"SEE987361009647";"PV-Anlage 2 mit Speicher Wall";"In Betrieb";"29.9.2022";"2.11.2022";"Solare Strahlungsenergie";"13,2";"12";"86441";"Zusmarshausen";"(natürliche Person)";"ABR913755240686";"2.5.2023"
"SEE947300291670";"Photovoltaik Jens Bögl Am Rohrfeld Mühlhausen";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"6,15";"6";"92360";"Mühlhausen";"(natürliche Person)";"ABR978006544654";"27.12.2022"
"SEE923493337159";"PV Anlage Hausdach";"In Betrieb";"2.8.2022";"2.11.2022";"Solare Strahlungsenergie";"11,6";"11,6";"85120";"Hepberg";"(natürliche Person)";"ABR924642155952";"19.11.2022"
"SEE964752355583";"PV-Bauhof";"In Betrieb";"21.10.2022";"2.11.2022";"Solare Strahlungsenergie";"99,45";"99,45";"86836";"Graben";"Gemeinde Graben";"ABR926514688322";"28.7.2023"
"SEE920793384746";"PV-Anlage 2022";"In Betrieb";"9.9.2022";"2.11.2022";"Solare Strahlungsenergie";"6,57";"6,57";"82386";"Oberhausen";"(natürliche Person)";"ABR945244341642";"13.11.2023"
"SEE910807009871";"Mini-Balkonkraftwerk";"In Betrieb";"1.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,75";"0,6";"84163";"Marklkofen";"(natürliche Person)";"ABR952200533638";"30.6.2023"
"SEE955838928494";"C000186747_BP_Hausdach";"In Betrieb";"12.10.2022";"2.11.2022";"Solare Strahlungsenergie";"15,2";"11";"87674";"Ruderatshofen";"(natürliche Person)";"ABR908352943030";"17.10.2023"
"SEE979799229957";"Holzhalle";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,8";"0,6";"97708";"Bad Bocklet";"(natürliche Person)";"ABR979359381033";"4.11.2023"
"SEE978663610808";"Photovoltaik Henning";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"10,125";"10";"82362";"Weilheim";"(natürliche Person)";"ABR904063224321";"5.3.2024"
"SEE936356119892";"Frank Wörz";"In Betrieb";"18.10.2022";"2.11.2022";"Solare Strahlungsenergie";"11,48";"11,48";"83112";"Frasdorf";"(natürliche Person)";"ABR992538980636";"21.4.2023"
"SEE964477910838";"PV-Anlage";"In Betrieb";"20.10.2022";"2.11.2022";"Solare Strahlungsenergie";"8,47";"8,47";"92318";"Neumarkt";"(natürliche Person)";"ABR907692017104";"30.6.2023"
"SEE993165766983";"Balkonkraftwerk DEYE SUN600G3-EU-230";"In Betrieb";"25.10.2022";"2.11.2022";"Solare Strahlungsenergie";"0,76";"0,6";"83043";"Bad Aibling";"(natürliche Person)";"ABR993197219112";"22.2.2024"
"SEE978371456606";"Bosswerk MI600/Hausdach";"In Betrieb";"6.10.2022";"2.11.2022";"Solare Strahlungsenergie";"0,79";"0,6";"86159";"Augsburg";"(natürliche Person)";"ABR913651664548";"11.1.2023"
"SEE966800437906";"PV Dach";"In Betrieb";"16.9.2022";"2.11.2022";"Solare Strahlungsenergie";"9,2";"9,2";"90411";"Nürnberg";"(natürliche Person)";"ABR935960964058";"19.1.2024"
"SEE931345932438";"BaudrexH";"In Betrieb";"20.9.2022";"2.11.2022";"Solare Strahlungsenergie";"9,88";"9,88";"84570";"Polling";"(natürliche Person)";"ABR934656304161";"18.11.2022"
"SEE999061418186";"Schuppen";"In Betrieb";"1.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,79";"0,6";"83539";"Pfaffing";"(natürliche Person)";"ABR946571667191";"22.8.2023"
"SEE909585275592";"Bernhard Otterfing";"In Betrieb";"23.4.2022";"2.11.2022";"Solare Strahlungsenergie";"5,28";"5,28";"83624";"Otterfing";"(natürliche Person)";"ABR956214089143";"2.11.2022"
"SEE956834904598";"Dachkraftwerk";"In Betrieb";"28.10.2022";"2.11.2022";"Solare Strahlungsenergie";"11,55";"11,55";"86163";"Augsburg";"(natürliche Person)";"ABR996161318446";"25.4.2023"
"SEE978012023495";"PV - Dachanlage";"In Betrieb";"10.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,72";"9,72";"95632";"Wunsiedel";"(natürliche Person)";"ABR953267099211";"30.11.2022"
"SEE922720809209";"Dachkraftwerk";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"9,88";"9,88";"82269";"Geltendorf";"(natürliche Person)";"ABR972766597738";"24.7.2023"
"SEE975222640900";"Balkonkraftwerk";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,6";"0,6";"84036";"Landshut";"(natürliche Person)";"ABR999135138804";"2.11.2022"
"SEE909888875192";"Steckersolaranlagebalkon";"In Betrieb";"25.10.2022";"2.11.2022";"Solare Strahlungsenergie";"0,3";"0,3";"86159";"Augsburg";"(natürliche Person)";"ABR996279419264";"2.11.2022"
"SEE955528947057";"Hausdach";"In Betrieb";"8.12.2021";"2.11.2022";"Solare Strahlungsenergie";"2,4";"2,4";"89446";"Ziertheim";"(natürliche Person)";"ABR963043057557";"22.11.2022"
"SEE975515858951";"PV Anlage Hausdach";"In Betrieb";"16.8.2022";"2.11.2022";"Solare Strahlungsenergie";"7,2";"7,2";"84405";"Dorfen";"(natürliche Person)";"ABR965062525420";"9.12.2022"
"SEE933550413122";"Oberle PV Elsenfeld";"In Betrieb";"19.10.2022";"2.11.2022";"Solare Strahlungsenergie";"5,6";"5,6";"63820";"Elsenfeld";"(natürliche Person)";"ABR913038773160";"2.11.2022"
"SEE902324370176";"PV-Anlage Ritter";"In Betrieb";"18.10.2022";"2.11.2022";"Solare Strahlungsenergie";"6,7";"6";"95183";"Töpen";"(natürliche Person)";"ABR961617240077";"3.1.2023"
"SEE958482966119";"PV Märkl";"In Betrieb";"5.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,84";"9,84";"84539";"Zangberg";"(natürliche Person)";"ABR951672102274";"15.12.2022"
"SEE970513419906";"Balkon-Süd";"In Betrieb";"1.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,83";"0,83";"86911";"Dießen";"(natürliche Person)";"ABR927267889929";"8.11.2022"
"SEE951236028378";"Hausdach";"In Betrieb";"27.10.2022";"2.11.2022";"Solare Strahlungsenergie";"6,15";"5,5";"81241";"München";"(natürliche Person)";"ABR961477308153";"23.11.2022"
"SEE927585675600";"Werner Plötz";"In Betrieb";"2.9.2022";"2.11.2022";"Solare Strahlungsenergie";"17,6";"17,6";"94447";"Plattling";"(natürliche Person)";"ABR990190874058";"25.11.2022"
"SEE904680993488";"Dachkraftwerk";"In Betrieb";"6.9.2022";"2.11.2022";"Solare Strahlungsenergie";"4,6";"4,6";"83043";"Bad Aibling";"(natürliche Person)";"ABR990457605036";"22.2.2024"
"SEE984293471276";"Cosmo";"In Betrieb";"25.10.2022";"2.11.2022";"Solare Strahlungsenergie";"19,2";"9,2";"90513";"Zirndorf";"(natürliche Person)";"ABR907589184551";"29.11.2022"
"SEE972455924944";"Steckersolaranlage max. 600 Watt Einspeiseleistung";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,82";"0,6";"87435";"Kempten";"(natürliche Person)";"ABR914276737396";"30.11.2023"
"SEE906314131822";"C000166830_US_Hausdach";"In Betrieb";"31.10.2022";"2.11.2022";"Solare Strahlungsenergie";"8,36";"6";"97516";"Oberschwarzach";"(natürliche Person)";"ABR919622117570";"11.2.2023"
"SEE969378305639";"PV Anlage";"In Betrieb";"3.8.2022";"2.11.2022";"Solare Strahlungsenergie";"12,375";"10";"85131";"Pollenfeld";"(natürliche Person)";"ABR956413177320";"11.11.2022"
"SEE938659480358";"PV-Anlage";"In Betrieb";"31.10.2022";"2.11.2022";"Solare Strahlungsenergie";"9,02";"8,8";"91183";"Abenberg";"(natürliche Person)";"ABR953466647831";"23.2.2023"
"SEE986083218122";"Balkonkraftwerk Nürnberger Land";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,83";"0,6";"91207";"Lauf";"(natürliche Person)";"ABR919912712096";"8.12.2022"
"SEE984806572261";"PalazzoSolar001";"In Betrieb";"16.10.2022";"2.11.2022";"Solare Strahlungsenergie";"0,77";"0,6";"63911";"Klingenberg";"(natürliche Person)";"ABR975537946957";"26.7.2023"
"SEE958867613348";"PV-NuFo";"In Betrieb";"22.3.2022";"2.11.2022";"Solare Strahlungsenergie";"10,88";"10";"91074";"Herzogenaurach";"(natürliche Person)";"ABR957825733180";"3.11.2022"
"SEE959651038507";"Balkonanlage";"In Betrieb";"1.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,81";"0,6";"82291";"Mammendorf";"(natürliche Person)";"ABR955874562553";"15.6.2023"
"SEE959046227783";"Balkon 300W";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,41";"0,3";"97232";"Giebelstadt";"(natürliche Person)";"ABR937667902883";"20.1.2023"
"SEE997871417559";"Balkonkraftwerk";"In Betrieb";"2.11.2022";"2.11.2022";"Solare Strahlungsenergie";"0,8";"0,6";"94051";"Hauzenberg";"(natürliche Person)";"ABR912026083366";"2.11.2022"
"SEE911463192440";"Hausdach";"In Betrieb";"28.9.2022";"2.11.2022";"Solare Strahlungsenergie";"9,875";"6,912";"89407";"Dillingen";"(natürliche Person)";"ABR980817959336";"9.11.2022"
"SEE920077695896";"Hausdach";"In Betrieb";"23.9.2022";"2.11.2022";"Solare Strahlungsenergie";"4,92";"4,6";"91463";"Dietersheim";"(natürliche Person)";"ABR953817086388";"15.1.2023"
"SEE978122679353";"PV Menzing";"In Betrieb";"19.10.2022";"2.11.2022";"Solare Strahlungsenergie";"17,6";"16";"81247";"München";"(natürliche Person)";"ABR910359005055";"14.3.2023"
"SEE936147664068";"Hausdach";"In Betrieb";"7.6.2022";"2.11.2022";"Solare Strahlungsenergie";"6";"6";"93142";"Maxhütte-Haidhof";"(natürliche Person)";"ABR985988243918";"22.11.2022"
"SEE974973020245";"GarageOstWest";"In Betrieb";"26.10.2022";"2.11.2022";"Solare Strahlungsenergie";"5,84";"5,5";"95359";"Kasendorf";"(natürliche Person)";"ABR916341780320";"2.11.2022"
"SEE971436659691";"Garage";"In Betrieb";"1.9.2022";"2.11.2022";"Solare Strahlungsenergie";"0,8";"0,6";"84030";"Ergolding";"(natürliche Person)";"ABR900101938281";"3.11.2022"
