"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE969836852637";"Balkonkraftwerk auf der Garage Kareth";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,78";"0,6";"93138";"Lappersdorf";"(natürliche Person)";"ABR981138493844";"14.12.2023"
"SEE924363620067";"PV-Anlage";"In Betrieb";"1.2.2023";"1.3.2023";"Solare Strahlungsenergie";"3,28";"3,28";"91710";"Gunzenhausen";"(natürliche Person)";"ABR923958836685";"6.3.2024"
"SEE977220590966";"PV";"In Betrieb";"6.2.2023";"1.3.2023";"Solare Strahlungsenergie";"8";"8";"94327";"Bogen";"(natürliche Person)";"ABR957207397436";"6.11.2023"
"SEE934946773646";"Lachenschmid Pv Penzing";"In Betrieb";"10.1.2023";"1.3.2023";"Solare Strahlungsenergie";"10,9";"10";"86929";"Penzing";"(natürliche Person)";"ABR949003936421";"7.12.2023"
"SEE954521912482";"Hausdach";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"9,6";"9,6";"84169";"Altfraunhofen";"(natürliche Person)";"ABR986079220009";"8.12.2023"
"SEE982325789344";"85084_9750_PlusEnergie";"In Betrieb";"15.2.2023";"1.3.2023";"Solare Strahlungsenergie";"9,75";"9,75";"85084";"Reichertshofen";"(natürliche Person)";"ABR901020368937";"1.3.2023"
"SEE957918269688";"Balkonkraftwerk 300W";"In Betrieb";"15.2.2023";"1.3.2023";"Solare Strahlungsenergie";"0,415";"0,3";"81925";"München";"(natürliche Person)";"ABR929335169889";"1.3.2023"
"SEE969220507112";"Balkonkraftwerk PiE Air 800";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,6";"0,6";"85635";"Höhenkirchen-Siegertsbrunn";"(natürliche Person)";"ABR990486952804";"1.3.2023"
"SEE939067860183";"Badwiesenweg 31 - Hausdach";"In Betrieb";"10.2.2023";"1.3.2023";"Solare Strahlungsenergie";"12,375";"10";"92342";"Freystadt";"(natürliche Person)";"ABR928620985890";"21.11.2023"
"SEE986290030012";"Mini-PV Anlage max. 600W WR";"In Betrieb";"4.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,82";"0,6";"92289";"Ursensollen";"(natürliche Person)";"ABR955394346992";"8.11.2023"
"SEE998938906719";"PV-Dach";"In Betrieb";"7.11.2022";"1.3.2023";"Solare Strahlungsenergie";"3,72";"3,72";"82211";"Herrsching";"(natürliche Person)";"ABR979199835314";"31.3.2023"
"SEE952019498579";"PV Anlage Hausdach";"In Betrieb";"4.1.2023";"1.3.2023";"Solare Strahlungsenergie";"12,75";"10";"85247";"Schwabhausen";"(natürliche Person)";"ABR923452265479";"1.3.2023"
"SEE995942108306";"Garagendach";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,6";"0,6";"86609";"Donauwörth";"(natürliche Person)";"ABR913072813709";"1.3.2023"
"SEE934081245947";"600W-Garagen PV";"In Betrieb";"21.2.2023";"1.3.2023";"Solare Strahlungsenergie";"0,6";"0,6";"86551";"Aichach";"(natürliche Person)";"ABR951361240935";"21.4.2023"
"SEE939197182964";"Balkonkraftwerk 600W";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,74";"0,6";"97264";"Helmstadt";"(natürliche Person)";"ABR918018039700";"1.3.2023"
"SEE995946414311";"PV-Anlage Haus";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"9,375";"8";"95349";"Thurnau";"(natürliche Person)";"ABR970657117065";"28.6.2023"
"SEE930783889571";"Dachanlage";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"9,315";"9,2";"87734";"Benningen";"(natürliche Person)";"ABR948254690984";"31.8.2023"
"SEE921403856653";"Balkonsolaranlage";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,8";"0,6";"81241";"München";"(natürliche Person)";"ABR962059518854";"1.3.2023"
"SEE928051671584";"PV-Anlage 3,78 kWp";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"3,78";"3,68";"85128";"Nassenfels";"(natürliche Person)";"ABR960439314102";"25.9.2023"
"SEE958016325702";"Hausdach";"In Betrieb";"16.12.2022";"1.3.2023";"Solare Strahlungsenergie";"8,51";"8,51";"97845";"Neustadt";"(natürliche Person)";"ABR960167970458";"3.11.2023"
"SEE911011051939";"Dachanlage-Garage";"In Betrieb";"28.2.2023";"1.3.2023";"Solare Strahlungsenergie";"13,125";"10";"86609";"Donauwörth";"(natürliche Person)";"ABR936639747187";"4.10.2023"
"SEE989813720544";"Dach-Solarmodule";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"10,25";"10";"86343";"Königsbrunn";"(natürliche Person)";"ABR999732998450";"5.10.2023"
"SEE976586246180";"Balkonkraftwerk";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,82";"0,6";"96450";"Coburg";"(natürliche Person)";"ABR987665831845";"1.3.2023"
"SEE920471380510";"Casi";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,8";"0,6";"86368";"Gersthofen";"(natürliche Person)";"ABR984640764860";"5.3.2023"
"SEE922947935330";"DachKraftwerk";"In Betrieb";"2.1.2023";"1.3.2023";"Solare Strahlungsenergie";"9,72";"8";"84160";"Frontenhausen";"(natürliche Person)";"ABR923645547955";"5.2.2024"
"SEE913251674640";"PV Garage";"In Betrieb";"31.5.2023";"1.3.2023";"Solare Strahlungsenergie";"4,86";"4,86";"96117";"Memmelsdorf";"(natürliche Person)";"ABR947454820474";"4.8.2023"
"SEE948754766868";"85283_PV10875_PlusEnergie";"In Betrieb";"28.2.2023";"1.3.2023";"Solare Strahlungsenergie";"10,875";"8";"85283";"Wolnzach";"(natürliche Person)";"ABR963242907646";"23.6.2023"
"SEE915236634861";"G42 PV Anlage";"In Betrieb";"21.3.2023";"1.3.2023";"Solare Strahlungsenergie";"232,47";"200";"91074";"Herzogenaurach";"Schaeffler Technologies";"ABR915521193417";"6.4.2023"
"SEE982896114224";"Hausdach";"In Betrieb";"21.2.2023";"1.3.2023";"Solare Strahlungsenergie";"10,27";"8";"85301";"Schweitenkirchen";"(natürliche Person)";"ABR979634498036";"13.9.2023"
"SEE939497993949";"PV Anlage Dach";"In Betrieb";"20.3.2023";"1.3.2023";"Solare Strahlungsenergie";"13,365";"10";"97469";"Gochsheim";"(natürliche Person)";"ABR940932175882";"20.3.2023"
"SEE936733927904";"PV Anlage 2023";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"11,935";"10";"85117";"Eitensheim";"(natürliche Person)";"ABR982476181165";"13.6.2023"
"SEE959717028930";"ABR997151871897";"In Betrieb";"27.8.2015";"1.3.2023";"Solare Strahlungsenergie";"5";"5";"86688";"Marxheim";"(natürliche Person)";"ABR997151871897";"1.3.2023"
"SEE909161149286";"Pepito";"In Betrieb";"11.1.2023";"1.3.2023";"Solare Strahlungsenergie";"9,625";"8";"86447";"Aindling";"(natürliche Person)";"ABR974891590554";"16.10.2023"
"SEE966195211792";"PV-Anlage Haus";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"9,6";"9,6";"94508";"Schöllnach";"(natürliche Person)";"ABR954125368746";"21.4.2023"
"SEE989124383957";"Hausdach Nord";"In Betrieb";"31.1.2023";"1.3.2023";"Solare Strahlungsenergie";"8,61";"8";"93326";"Abensberg";"(natürliche Person)";"ABR926126200912";"25.9.2023"
"SEE940328957689";"PV-Haus-1";"In Betrieb";"4.2.2023";"1.3.2023";"Solare Strahlungsenergie";"8,505";"8";"91781";"Weißenburg";"(natürliche Person)";"ABR975384384063";"27.9.2023"
"SEE927268167743";"Hausdach";"In Betrieb";"23.2.2023";"1.3.2023";"Solare Strahlungsenergie";"9,375";"8";"91459";"Markt Erlbach";"(natürliche Person)";"ABR919564613598";"17.7.2023"
"SEE900486054347";"Hausdach 1";"In Betrieb";"16.2.2023";"1.3.2023";"Solare Strahlungsenergie";"6,885";"6";"96163";"Gundelsheim";"(natürliche Person)";"ABR981357442234";"12.7.2023"
"SEE946633429101";"Photovoltaikanlage Beethovenstraße 6";"In Betrieb";"11.3.2022";"1.3.2023";"Solare Strahlungsenergie";"2,84";"2,84";"89428";"Syrgenstein";"(natürliche Person)";"ABR930712049847";"30.3.2023"
"SEE923699418867";"Hausdach";"In Betrieb";"21.2.2023";"1.3.2023";"Solare Strahlungsenergie";"6,4";"6";"91058";"Erlangen";"(natürliche Person)";"ABR915006730397";"12.12.2023"
"SEE918040309161";"Hausdach";"In Betrieb";"1.2.2023";"1.3.2023";"Solare Strahlungsenergie";"9,75";"8";"91257";"Pegnitz";"(natürliche Person)";"ABR933383456686";"21.11.2023"
"SEE959449046769";"PV-Hausdach";"In Betrieb";"28.2.2023";"1.3.2023";"Solare Strahlungsenergie";"6";"6";"90513";"Zirndorf";"(natürliche Person)";"ABR956082058494";"30.5.2023"
"SEE933189314630";"Balkonkraftwerk";"In Betrieb";"12.2.2023";"1.3.2023";"Solare Strahlungsenergie";"0,83";"0,6";"97355";"Abtswind";"(natürliche Person)";"ABR913386796545";"20.6.2023"
"SEE987285746130";"Schupfen";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,9";"0,6";"91161";"Hilpoltstein";"(natürliche Person)";"ABR975649951924";"27.6.2023"
"SEE946267437169";"PV-Anlage";"In Betrieb";"22.2.2023";"1.3.2023";"Solare Strahlungsenergie";"9,75";"9,75";"86399";"Bobingen";"(natürliche Person)";"ABR903857290283";"9.10.2023"
"SEE935564968285";"Obsthalle";"In Betrieb";"16.2.2023";"1.3.2023";"Solare Strahlungsenergie";"9,48";"8";"88131";"Lindau";"(natürliche Person)";"ABR921611158259";"1.3.2023"
"SEE940223213651";"PV-Anlage Ingolstadt";"In Betrieb";"28.2.2023";"1.3.2023";"Solare Strahlungsenergie";"7,695";"6";"85053";"Ingolstadt";"(natürliche Person)";"ABR951103979338";"1.12.2023"
"SEE912231529383";"Balkonanlage01";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,82";"0,6";"97218";"Gerbrunn";"(natürliche Person)";"ABR971933279262";"1.3.2023"
"SEE977220122518";"Garage";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,84";"0,6";"89250";"Senden";"(natürliche Person)";"ABR948425880282";"1.3.2023"
"SEE981774782272";"PV Anlage Kern";"In Betrieb";"7.1.2023";"1.3.2023";"Solare Strahlungsenergie";"9,99";"9,99";"84149";"Velden";"(natürliche Person)";"ABR940857093858";"3.8.2023"
"SEE910065070705";"Photovoltaik-Hof";"In Betrieb";"20.2.2023";"1.3.2023";"Solare Strahlungsenergie";"15,6";"12";"93413";"Cham";"(natürliche Person)";"ABR918072013623";"1.3.2023"
"SEE962582425483";"PV Anlage Schäfer";"In Betrieb";"23.1.2023";"1.3.2023";"Solare Strahlungsenergie";"7,11";"6";"91572";"Bechhofen";"(natürliche Person)";"ABR990419738222";"10.5.2023"
"SEE989521980469";"Hausdach";"In Betrieb";"25.1.2023";"1.3.2023";"Solare Strahlungsenergie";"56,99";"55";"97786";"Motten";"(natürliche Person)";"ABR907250025992";"8.11.2023"
"SEE902830398305";"Wuschl Solar";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"0,81";"0,6";"63743";"Aschaffenburg";"(natürliche Person)";"ABR907264629162";"5.7.2023"
"SEE982332117611";"Solaranlage Hausdach";"In Betrieb";"27.2.2023";"1.3.2023";"Solare Strahlungsenergie";"6,8";"4,6";"90431";"Nürnberg";"(natürliche Person)";"ABR900517995311";"3.8.2023"
"SEE964686629873";"1. PV Anlage Hausdach";"In Betrieb";"9.1.2023";"1.3.2023";"Solare Strahlungsenergie";"9,84";"8";"97789";"Oberleichtersbach";"(natürliche Person)";"ABR943166297917";"11.5.2023"
"SEE938857719663";"Solaranlage Bindlach 1";"In Betrieb";"23.2.2023";"1.3.2023";"Solare Strahlungsenergie";"5,74";"5,74";"95463";"Bindlach";"(natürliche Person)";"ABR981799339765";"3.7.2023"
"SEE997418158884";"Hausdach";"In Betrieb";"14.2.2023";"1.3.2023";"Solare Strahlungsenergie";"24";"24";"94469";"Deggendorf";"(natürliche Person)";"ABR935941066696";"4.9.2023"
"SEE972765016995";"PV Anlage";"In Betrieb";"28.2.2023";"1.3.2023";"Solare Strahlungsenergie";"12,96";"10";"82396";"Pähl";"(natürliche Person)";"ABR915950619113";"17.8.2023"
"SEE921526716223";"PV-Anlage Wohnhaus";"In Betrieb";"23.2.2023";"1.3.2023";"Solare Strahlungsenergie";"10,08";"9,2";"90579";"Langenzenn";"(natürliche Person)";"ABR971252243500";"10.10.2023"
"SEE995061766609";"Hundezwinger";"In Betrieb";"12.1.2023";"1.3.2023";"Solare Strahlungsenergie";"9,72";"9,72";"94574";"Wallerfing";"(natürliche Person)";"ABR961475792060";"1.3.2023"
"SEE965061328091";"PV M";"In Betrieb";"20.2.2023";"1.3.2023";"Solare Strahlungsenergie";"9,72";"9,2";"85368";"Moosburg";"(natürliche Person)";"ABR962479143216";"1.3.2023"
"SEE968132824232";"PV-Anlage mit 9,84 kWp (2023)";"In Betrieb";"28.2.2023";"1.3.2023";"Solare Strahlungsenergie";"9,84";"9,84";"85309";"Pörnbach";"(natürliche Person)";"ABR985791136995";"5.7.2023"
"SEE977271791206";"PV-Garten";"In Betrieb";"20.1.2023";"1.3.2023";"Solare Strahlungsenergie";"15,18";"13,68";"97840";"Hafenlohr";"(natürliche Person)";"ABR986398369243";"31.7.2023"
"SEE962155374972";"PVA Garage";"In Betrieb";"28.2.2023";"1.3.2023";"Solare Strahlungsenergie";"8,4";"8,2";"96231";"Bad Staffelstein";"(natürliche Person)";"ABR931514583997";"1.3.2023"
"SEE904384004237";"Hausdach";"In Betrieb";"2.12.2022";"1.3.2023";"Solare Strahlungsenergie";"12,245";"10";"91781";"Weißenburg";"(natürliche Person)";"ABR929722613353";"17.10.2023"
"SEE929894731435";"PV-Parsberg-MS 16,40kWp";"In Betrieb";"20.1.2023";"1.3.2023";"Solare Strahlungsenergie";"16,4";"16,4";"92331";"Parsberg";"(natürliche Person)";"ABR961572054320";"9.6.2023"
"SEE940276184090";"Hausdach";"In Betrieb";"1.3.2023";"1.3.2023";"Solare Strahlungsenergie";"14,4";"14";"96161";"Gerach";"(natürliche Person)";"ABR941566191477";"30.3.2023"
"SEE946548941989";"PV15,00kWp";"In Betrieb";"23.2.2023";"1.3.2023";"Solare Strahlungsenergie";"15";"15";"85238";"Petershausen";"(natürliche Person)";"ABR904940542616";"4.12.2023"
"SEE934913742088";"PV Brandl";"In Betrieb";"7.3.2023";"1.3.2023";"Solare Strahlungsenergie";"7,5";"7";"94327";"Bogen";"(natürliche Person)";"ABR975035431436";"16.3.2023"
"SEE935974088245";"PV-Anlage";"In Betrieb";"24.2.2023";"1.3.2023";"Solare Strahlungsenergie";"10,8";"10";"83666";"Waakirchen";"(natürliche Person)";"ABR980633365342";"1.3.2023"
"SEE931996817078";"Aufdachanlage";"In Betrieb";"28.2.2023";"1.3.2023";"Solare Strahlungsenergie";"10,8";"10,8";"94327";"Bogen";"(natürliche Person)";"ABR955811437784";"3.4.2023"
"SEE901161417877";"PV Dachanlage 9,88 kWp";"In Betrieb";"16.2.2023";"1.3.2023";"Solare Strahlungsenergie";"9,88";"9,88";"84051";"Essenbach";"(natürliche Person)";"ABR919324219572";"1.3.2023"
"SEE911982050634";"BALKON-W2.5";"In Betrieb";"15.2.2023";"1.3.2023";"Solare Strahlungsenergie";"0,6";"0,6";"85051";"Ingolstadt";"(natürliche Person)";"ABR940876041526";"9.5.2023"
"SEE910863582295";"Altertheim";"In Betrieb";"21.2.2023";"1.3.2023";"Solare Strahlungsenergie";"0,77";"0,6";"97237";"Altertheim";"(natürliche Person)";"ABR903623922929";"29.8.2023"
"SEE931605755784";"Anlagenerweiterung Wohnhaus Pfeufer";"In Betrieb";"4.8.2022";"1.3.2023";"Solare Strahlungsenergie";"20,625";"13";"91233";"Neunkirchen";"(natürliche Person)";"ABR905126700165";"26.7.2023"
"SEE938741127673";"PV 11,6";"In Betrieb";"6.3.2023";"1.3.2023";"Solare Strahlungsenergie";"11,62";"10";"90602";"Pyrbaum";"(natürliche Person)";"ABR993738517622";"24.8.2023"
"SEE933954096273";"G43 PV-Anlage";"In Betrieb";"16.2.2023";"1.3.2023";"Solare Strahlungsenergie";"136,08";"120";"91074";"Herzogenaurach";"Schaeffler Technologies";"ABR915521193417";"6.4.2023"
"SEE991560532615";"PV Anlage";"In Betrieb";"20.2.2023";"1.3.2023";"Solare Strahlungsenergie";"20,25";"20,25";"97616";"Bad Neustadt";"(natürliche Person)";"ABR990051974866";"1.3.2023"
"SEE940869451264";"Gartenhaus";"In Betrieb";"20.2.2023";"1.3.2023";"Solare Strahlungsenergie";"0,81";"0,6";"63741";"Aschaffenburg";"(natürliche Person)";"ABR964014749334";"26.7.2023"
"SEE951926524418";"Photovoltaik_1";"In Betrieb";"1.2.2023";"1.3.2023";"Solare Strahlungsenergie";"14,61";"10";"91161";"Hilpoltstein";"(natürliche Person)";"ABR920715159216";"19.4.2023"
"SEE966280299759";"Garagensolaranlage";"In Betrieb";"28.2.2023";"1.3.2023";"Solare Strahlungsenergie";"2,4";"2,4";"82319";"Starnberg";"(natürliche Person)";"ABR988711768375";"1.3.2023"
"SEE940022697966";"C000436902_TK_Hausdach";"In Betrieb";"27.2.2023";"1.3.2023";"Solare Strahlungsenergie";"10,01";"8";"96342";"Stockheim";"(natürliche Person)";"ABR996583195007";"6.12.2023"
