"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE906593204200";"Balkon";"In Betrieb";"1.6.2023";"9.6.2023";"Solare Strahlungsenergie";"0,82";"0,6";"93086";"Wörth";"(natürliche Person)";"ABR989098430619";"17.8.2023"
"SEE966151173577";"Garagendach";"In Betrieb";"31.5.2023";"9.6.2023";"Solare Strahlungsenergie";"7,02";"7,02";"82140";"Olching";"(natürliche Person)";"ABR912539407161";"21.8.2023"
"SEE912123521709";"PV-Anlage Casa";"In Betrieb";"10.5.2023";"9.6.2023";"Solare Strahlungsenergie";"23,7";"21";"96148";"Baunach";"(natürliche Person)";"ABR995252853200";"10.1.2024"
"SEE971171816564";"PielmeierBeingarten";"In Betrieb";"10.1.2023";"9.6.2023";"Solare Strahlungsenergie";"8,25";"8,25";"84359";"Simbach";"Biologische Weine Martin Pielmeier";"ABR931818335506";"23.6.2023"
"SEE933459540912";"Balkonsolaranlage";"In Betrieb";"12.5.2023";"9.6.2023";"Solare Strahlungsenergie";"0,6";"0,6";"83607";"Holzkirchen";"(natürliche Person)";"ABR957920101600";"12.6.2023"
"SEE946150553822";"PV Lindenstraße BA WE";"In Betrieb";"30.5.2023";"9.6.2023";"Solare Strahlungsenergie";"9,75";"9,75";"84367";"Reut";"(natürliche Person)";"ABR944624151277";"21.6.2023"
"SEE983329328294";"ABR965394524757";"In Betrieb";"8.6.2023";"9.6.2023";"Solare Strahlungsenergie";"0,6";"0,6";"91320";"Ebermannstadt";"(natürliche Person)";"ABR965394524757";"9.6.2023"
"SEE953515140870";"Balkon";"In Betrieb";"1.6.2023";"9.6.2023";"Solare Strahlungsenergie";"0,8";"0,6";"95478";"Kemnath";"(natürliche Person)";"ABR904343106491";"13.11.2023"
"SEE945835083074";"PV-Anlage";"In Betrieb";"22.5.2023";"9.6.2023";"Solare Strahlungsenergie";"8,91";"8,91";"85135";"Titting";"(natürliche Person)";"ABR998059189220";"17.10.2023"
"SEE999392666133";"PV Anlage";"In Betrieb";"24.5.2023";"9.6.2023";"Solare Strahlungsenergie";"14,7";"10";"63791";"Karlstein";"(natürliche Person)";"ABR978666121998";"16.10.2023"
"SEE967211681124";"Dachanlage";"In Betrieb";"13.5.2023";"9.6.2023";"Solare Strahlungsenergie";"10,8";"8";"83607";"Holzkirchen";"(natürliche Person)";"ABR934023957990";"15.11.2023"
"SEE908490711256";"Sungrow SH10RT-V112";"In Betrieb";"8.5.2023";"9.6.2023";"Solare Strahlungsenergie";"10,08";"10";"96050";"Bamberg";"(natürliche Person)";"ABR937370229444";"18.9.2023"
"SEE929829762510";"SchnuxelPV";"In Betrieb";"9.6.2023";"9.6.2023";"Solare Strahlungsenergie";"8";"8";"87674";"Ruderatshofen";"(natürliche Person)";"ABR993297192148";"9.6.2023"
"SEE921685351716";"Sonne_4";"In Betrieb";"6.6.2023";"9.6.2023";"Solare Strahlungsenergie";"23,52";"18";"93458";"Eschlkam";"(natürliche Person)";"ABR934834123706";"28.1.2024"
"SEE989878317468";"Solar PV1";"In Betrieb";"11.2.2023";"9.6.2023";"Solare Strahlungsenergie";"7,02";"6";"93093";"Donaustauf";"(natürliche Person)";"ABR984037672662";"8.2.2024"
"SEE936009610080";"PVAnlage20230608";"In Betrieb";"8.6.2023";"9.6.2023";"Solare Strahlungsenergie";"9";"9";"87700";"Memmingen";"(natürliche Person)";"ABR953568266039";"9.6.2023"
"SEE906962152279";"Phönix";"In Betrieb";"24.4.2023";"9.6.2023";"Solare Strahlungsenergie";"5,2";"4,8";"86916";"Kaufering";"(natürliche Person)";"ABR934430070336";"11.9.2023"
"SEE903051336930";"Aufdachanlage";"In Betrieb";"7.6.2023";"9.6.2023";"Solare Strahlungsenergie";"9,84";"9,84";"89233";"Neu-Ulm";"(natürliche Person)";"ABR922320061540";"9.6.2023"
"SEE983965017477";"Bruckerfeld PK";"In Betrieb";"8.6.2023";"9.6.2023";"Solare Strahlungsenergie";"0,82";"0,6";"82547";"Eurasburg";"(natürliche Person)";"ABR996328991970";"6.12.2023"
"SEE928228236615";"Ballakon";"In Betrieb";"9.6.2023";"9.6.2023";"Solare Strahlungsenergie";"0,6";"0,6";"97493";"Bergrheinfeld";"(natürliche Person)";"ABR926568513069";"5.3.2024"
"SEE987973932340";"PV_PARK32412";"In Betrieb";"9.6.2023";"9.6.2023";"Solare Strahlungsenergie";"6";"6";"90449";"Nürnberg";"(natürliche Person)";"ABR992539086399";"25.10.2023"
"SEE990996020055";"PV Anlage";"In Betrieb";"25.5.2023";"9.6.2023";"Solare Strahlungsenergie";"10,8";"8";"63814";"Mainaschaff";"(natürliche Person)";"ABR942153535148";"4.3.2024"
"SEE958887203260";"PV-Malzgraben-Stralsbach";"In Betrieb";"8.5.2023";"9.6.2023";"Solare Strahlungsenergie";"11,475";"10";"97705";"Burkardroth";"(natürliche Person)";"ABR909299970592";"6.11.2023"
"SEE906413166046";"PV-Anlage";"In Betrieb";"1.6.2023";"9.6.2023";"Solare Strahlungsenergie";"5,6";"5,6";"86453";"Dasing";"(natürliche Person)";"ABR916718371083";"9.6.2023"
"SEE999252968704";"Hausdach1";"In Betrieb";"11.10.2021";"9.6.2023";"Solare Strahlungsenergie";"17,5";"15";"82444";"Schlehdorf";"Orden der Missionsdominikanerinnen Provinz St. Immaculata Margit Bauschke";"ABR962048249509";"28.8.2023"
"SEE930955906044";"Balkonkraftwerk Anker";"In Betrieb";"8.6.2023";"9.6.2023";"Solare Strahlungsenergie";"0,6";"0,23";"92533";"Wernberg-Köblitz";"(natürliche Person)";"ABR996407876877";"4.3.2024"
"SEE933006343713";"Hausdach";"In Betrieb";"19.5.2023";"9.6.2023";"Solare Strahlungsenergie";"5,81";"4,4";"80999";"München";"(natürliche Person)";"ABR917332453421";"29.8.2023"
"SEE916471076447";"PV Anlage";"In Betrieb";"4.7.2023";"9.6.2023";"Solare Strahlungsenergie";"10,64";"10";"87493";"Lauben";"(natürliche Person)";"ABR981569586221";"13.1.2024"
"SEE930352433136";"Hausdach-PV";"In Betrieb";"11.5.2023";"9.6.2023";"Solare Strahlungsenergie";"9,75";"8";"86929";"Penzing";"(natürliche Person)";"ABR982401661274";"24.11.2023"
"SEE968578713725";"Hausdach-Strom";"In Betrieb";"19.4.2023";"9.6.2023";"Solare Strahlungsenergie";"6";"6";"91207";"Lauf";"(natürliche Person)";"ABR978973674156";"4.3.2024"
"SEE953896960937";"PV-Anlage 12,6kWp";"In Betrieb";"7.6.2023";"9.6.2023";"Solare Strahlungsenergie";"12,6";"10";"91247";"Vorra";"(natürliche Person)";"ABR977955065159";"16.10.2023"
"SEE986348685027";"Eigenverbrauch Mühlstatt";"In Betrieb";"20.5.2023";"9.6.2023";"Solare Strahlungsenergie";"9,13";"9,13";"87488";"Betzigau";"(natürliche Person)";"ABR986403428132";"9.6.2023"
"SEE986997548872";"PV 2023 Am Osterwald 22";"In Betrieb";"22.3.2023";"9.6.2023";"Solare Strahlungsenergie";"7,9";"7,9";"84140";"Gangkofen";"(natürliche Person)";"ABR949851774459";"27.6.2023"
"SEE941925342670";"Halle_2023";"In Betrieb";"4.5.2023";"9.6.2023";"Solare Strahlungsenergie";"222,74";"222,74";"93092";"Barbing";"(natürliche Person)";"ABR994440419198";"9.6.2023"
"SEE975756572180";"Grillhütte";"In Betrieb";"26.5.2023";"9.6.2023";"Solare Strahlungsenergie";"0,83";"0,6";"89415";"Lauingen";"(natürliche Person)";"ABR901218624746";"9.6.2023"
"SEE995874516064";"PV-Anlage";"In Betrieb";"23.5.2023";"9.6.2023";"Solare Strahlungsenergie";"17,01";"17,01";"83487";"Marktschellenberg";"(natürliche Person)";"ABR987343511281";"3.11.2023"
"SEE912595123906";"Hütte";"In Betrieb";"27.5.2023";"9.6.2023";"Solare Strahlungsenergie";"0,7";"0,6";"84543";"Winhöring";"(natürliche Person)";"ABR939407794574";"28.6.2023"
"SEE991285020695";"Q Cells MJ";"In Betrieb";"2.6.2023";"9.6.2023";"Solare Strahlungsenergie";"6,46";"6";"95448";"Bayreuth";"(natürliche Person)";"ABR965305817343";"26.6.2023"
"SEE906807875042";"Dach";"In Betrieb";"8.6.2023";"9.6.2023";"Solare Strahlungsenergie";"0,8";"0,6";"93339";"Riedenburg";"(natürliche Person)";"ABR928119299231";"9.6.2023"
"SEE980979970835";"PV";"In Betrieb";"23.5.2023";"9.6.2023";"Solare Strahlungsenergie";"7,38";"7,38";"91083";"Baiersdorf";"(natürliche Person)";"ABR923487500194";"9.6.2023"
"SEE974200494030";"EB720";"In Betrieb";"20.3.2023";"9.6.2023";"Solare Strahlungsenergie";"14,76";"10";"94541";"Grattersdorf";"(natürliche Person)";"ABR922494875578";"9.6.2023"
"SEE931128361882";"Fleckenstein Herrmann";"In Betrieb";"26.5.2023";"9.6.2023";"Solare Strahlungsenergie";"0,81";"0,6";"63831";"Wiesen";"(natürliche Person)";"ABR919105721270";"27.9.2023"
"SEE978687022885";"Garten-Balkon-Kraftwerk";"In Betrieb";"28.5.2023";"9.6.2023";"Solare Strahlungsenergie";"0,76";"0,6";"85250";"Altomünster";"(natürliche Person)";"ABR989225562138";"3.11.2023"
"SEE940459225404";"PV-Anlage Haus 9,6KW";"In Betrieb";"9.6.2023";"9.6.2023";"Solare Strahlungsenergie";"9,6";"9,6";"92348";"Berg";"(natürliche Person)";"ABR935088259753";"9.6.2023"
"SEE963817690959";"Hausdach";"In Betrieb";"13.9.2022";"9.6.2023";"Solare Strahlungsenergie";"6";"6";"87439";"Kempten";"(natürliche Person)";"ABR928563872790";"8.11.2023"
"SEE991482814547";"Hausdach";"In Betrieb";"9.6.2023";"9.6.2023";"Solare Strahlungsenergie";"12";"8";"86447";"Aindling";"(natürliche Person)";"ABR972649330537";"30.11.2023"
"SEE998037311315";"PV-Anlage";"In Betrieb";"26.5.2023";"9.6.2023";"Solare Strahlungsenergie";"11,6";"11,6";"63846";"Laufach";"(natürliche Person)";"ABR902606674367";"30.1.2024"
"SEE945586768121";"Weng";"In Betrieb";"30.5.2023";"9.6.2023";"Solare Strahlungsenergie";"10,08";"10,08";"86754";"Munningen";"(natürliche Person)";"ABR908121797765";"6.8.2023"
"SEE957438198840";"Bich*Schon*2023";"In Betrieb";"31.5.2023";"9.6.2023";"Solare Strahlungsenergie";"99,99";"90";"83137";"Schonstett";"(natürliche Person)";"ABR951715199339";"19.7.2023"
"SEE984892581475";"Anlage 1 West";"In Betrieb";"7.6.2023";"9.6.2023";"Solare Strahlungsenergie";"9,775";"9,775";"87662";"Kaltental";"(natürliche Person)";"ABR952846485667";"9.6.2023"
"SEE989857496009";"PV-Gartenhütte";"In Betrieb";"3.6.2023";"9.6.2023";"Solare Strahlungsenergie";"0,62";"0,56";"89367";"Waldstetten";"(natürliche Person)";"ABR991539802107";"9.6.2023"
"SEE964062797141";"Hausdach";"In Betrieb";"30.5.2023";"9.6.2023";"Solare Strahlungsenergie";"9,72";"9,2";"85567";"Grafing";"(natürliche Person)";"ABR923366366590";"9.6.2023"
"SEE963858766705";"Erzeugungsanlage-Steffen Hofmann";"In Betrieb";"4.10.2023";"9.6.2023";"Solare Strahlungsenergie";"10,53";"9,6";"96482";"Ahorn";"(natürliche Person)";"ABR948459229453";"25.10.2023"
