"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE942615442434";"Flachdach";"In Betrieb";"21.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,52";"9,52";"86420";"Diedorf";"(natürliche Person)";"ABR944490631620";"3.11.2022"
"SEE983874852701";"30 KW Anlage";"In Betrieb";"24.4.2020";"28.10.2020";"Solare Strahlungsenergie";"29,9";"27,6";"92711";"Parkstein";"(natürliche Person)";"ABR971162706669";"6.7.2021"
"SEE967224521752";"Hausdach";"In Betrieb";"9.6.2016";"28.10.2020";"Solare Strahlungsenergie";"3,64";"3,64";"85290";"Geisenfeld";"(natürliche Person)";"ABR933888197114";"17.11.2022"
"SEE972449494026";"Hasenstall";"In Betrieb";"1.6.2016";"28.10.2020";"Solare Strahlungsenergie";"9,88";"9,88";"83209";"Prien";"(natürliche Person)";"ABR988596588884";"16.2.2024"
"SEE962090922979";"Stalldach";"In Betrieb";"28.10.2020";"28.10.2020";"Solare Strahlungsenergie";"12,16";"10";"91757";"Treuchtlingen";"(natürliche Person)";"ABR902292321118";"2.2.2021"
"SEE995145048454";"Hausdach";"In Betrieb";"26.6.2020";"28.10.2020";"Solare Strahlungsenergie";"9,045";"9,045";"86874";"Tussenhausen";"Sabrina und Markus Fink GbR";"ABR977804818059";"16.7.2021"
"SEE944930353648";"Anlage 2017";"In Betrieb";"28.2.2017";"28.10.2020";"Solare Strahlungsenergie";"6,96";"6,96";"83342";"Tacherting";"(natürliche Person)";"ABR997212229629";"28.10.2020"
"SEE960279531264";"Winkler Pv";"In Betrieb";"26.10.2017";"28.10.2020";"Solare Strahlungsenergie";"7,84";"7";"89423";"Gundelfingen";"(natürliche Person)";"ABR978996723725";"24.11.2020"
"SEE908690350897";"E2092701S000100003035012000200000";"In Betrieb";"13.9.2017";"28.10.2020";"Solare Strahlungsenergie";"9,15";"9";"94474";"Vilshofen";"Jürgen Wölk & Teresa Geier";"ABR953577643562";"31.1.2022"
"SEE932514143822";"Hallendach";"In Betrieb";"30.7.2018";"28.10.2020";"Solare Strahlungsenergie";"76";"76";"86153";"Augsburg";"AC Kfz Service O+H+Z GBR";"ABR920693746606";"16.3.2021"
"SEE941501853842";"PV-Anlage";"In Betrieb";"28.10.2020";"28.10.2020";"Solare Strahlungsenergie";"5,135";"5,135";"86825";"Bad Wörishofen";"(natürliche Person)";"ABR985304641763";"24.2.2021"
"SEE915042458835";"Photovoltaik Stall 2";"In Betrieb";"30.3.2016";"28.10.2020";"Solare Strahlungsenergie";"9,99";"9,99";"83317";"Teisendorf";"(natürliche Person)";"ABR953881593003";"28.10.2020"
"SEE917655280575";"PV-Anlage";"In Betrieb";"25.9.2020";"28.10.2020";"Solare Strahlungsenergie";"8,91";"8,91";"96185";"Schönbrunn";"(natürliche Person)";"ABR947292260517";"28.10.2020"
"SEE978281704095";"Dach";"In Betrieb";"4.1.2021";"28.10.2020";"Solare Strahlungsenergie";"9,9";"9,9";"96132";"Schlüsselfeld";"(natürliche Person)";"ABR963852343377";"8.3.2021"
"SEE925999860032";"PV Südtiroler Str Merk-Vöst";"In Betrieb";"23.12.2015";"28.10.2020";"Solare Strahlungsenergie";"29,9";"15";"86165";"Augsburg";"(natürliche Person)";"ABR931994475812";"28.10.2020"
"SEE992198381187";"Bruckweg";"In Betrieb";"22.10.2020";"28.10.2020";"Solare Strahlungsenergie";"7,8";"6";"90607";"Rückersdorf";"(natürliche Person)";"ABR992780801550";"6.11.2020"
"SEE956748567063";"PV conneKT 18";"In Betrieb";"28.10.2020";"28.10.2020";"Solare Strahlungsenergie";"72,42";"60";"97318";"Kitzingen";"(natürliche Person)";"ABR930860949334";"13.12.2023"
"SEE992820085230";"PV Anlage";"In Betrieb";"18.9.2020";"28.10.2020";"Solare Strahlungsenergie";"7,2";"7,2";"86695";"Nordendorf";"(natürliche Person)";"ABR935825601401";"16.12.2020"
"SEE932606964700";"HausdachbeidseitigOB";"In Betrieb";"9.4.2020";"28.10.2020";"Solare Strahlungsenergie";"5,12";"4,6";"85521";"Ottobrunn";"(natürliche Person)";"ABR929530513968";"12.11.2020"
"SEE909913979345";"Filiale, 97450, Arnstein, Hofriedplatz";"In Betrieb";"14.10.2020";"28.10.2020";"Solare Strahlungsenergie";"52";"43";"97450";"Arnstein";"ALDI SE & Co. KG Helmstadt";"ABR956070550375";"15.4.2021"
"SEE912838578418";"PV-Anlage";"In Betrieb";"31.8.2020";"28.10.2020";"Solare Strahlungsenergie";"9,94";"9,94";"84186";"Vilsheim";"(natürliche Person)";"ABR989411665957";"21.5.2021"
"SEE905441682863";"PV_105_1 - Halle S";"In Betrieb";"21.12.2015";"28.10.2020";"Solare Strahlungsenergie";"378,85";"378,85";"63924";"Kleinheubach";"MB Digitalprint GmbH & Co. KG";"ABR992589862844";"28.10.2020"
"SEE910220684501";"Haus PV Anlage";"In Betrieb";"15.5.2018";"28.10.2020";"Solare Strahlungsenergie";"5,4";"4,6";"86169";"Augsburg";"(natürliche Person)";"ABR961576646378";"28.10.2020"
"SEE909789139256";"PV";"In Betrieb";"27.10.2020";"28.10.2020";"Solare Strahlungsenergie";"5,03";"5";"83367";"Petting";"(natürliche Person)";"ABR901886800763";"28.10.2020"
"SEE943395735181";"Hausdach";"In Betrieb";"13.10.2020";"28.10.2020";"Solare Strahlungsenergie";"29,9";"29,9";"94094";"Malching";"(natürliche Person)";"ABR961487828924";"16.4.2021"
"SEE915874762247";"PV H";"In Betrieb";"28.9.2020";"28.10.2020";"Solare Strahlungsenergie";"8,4";"8,4";"84174";"Eching";"(natürliche Person)";"ABR980771963226";"11.12.2020"
"SEE930404601667";"PV";"In Betrieb";"26.10.2020";"28.10.2020";"Solare Strahlungsenergie";"4,08";"4,08";"93083";"Obertraubling";"(natürliche Person)";"ABR951903081118";"28.10.2020"
"SEE987618552414";"PV-Anlage mit 9,90 kWp (2020)";"In Betrieb";"27.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,9";"8";"85276";"Pfaffenhofen";"(natürliche Person)";"ABR939239473654";"27.5.2021"
"SEE959516511909";"Anlage 01";"In Betrieb";"20.10.2020";"28.10.2020";"Solare Strahlungsenergie";"21,3";"20";"84335";"Mitterskirchen";"(natürliche Person)";"ABR989845697890";"8.1.2021"
"SEE984482156786";"PV Anlage Wolf 9,715kWp";"In Betrieb";"27.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,72";"8,2";"97491";"Aidhausen";"(natürliche Person)";"ABR953580467162";"28.10.2020"
"SEE947306180466";"PV Haus";"In Betrieb";"28.10.2020";"28.10.2020";"Solare Strahlungsenergie";"14,99";"12";"83022";"Rosenheim";"Prijon GbR";"ABR955811746398";"3.7.2021"
"SEE904219058961";"Hausdach";"In Betrieb";"27.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,8";"9,8";"86637";"Wertingen";"(natürliche Person)";"ABR994279980197";"3.12.2021"
"SEE996189634948";"10x Suntech STP330, 3,3 kWp";"In Betrieb";"28.10.2020";"28.10.2020";"Solare Strahlungsenergie";"3,3";"3";"87665";"Mauerstetten";"(natürliche Person)";"ABR915443027142";"12.4.2021"
"SEE963302701115";"PV - Wohnhaus 6,80 kWp";"In Betrieb";"19.2.2015";"28.10.2020";"Solare Strahlungsenergie";"6,8";"6,8";"97337";"Dettelbach";"(natürliche Person)";"ABR969190746474";"9.1.2021"
"SEE994075928874";"Erlenweg";"In Betrieb";"6.7.2020";"28.10.2020";"Solare Strahlungsenergie";"5,28";"5";"86567";"Hilgertshausen-Tandern";"(natürliche Person)";"ABR994425418895";"28.10.2020"
"SEE945322034992";"Dach-PV";"In Betrieb";"4.7.2016";"28.10.2020";"Solare Strahlungsenergie";"7,28";"7,28";"80687";"München";"(natürliche Person)";"ABR969876105489";"6.9.2023"
"SEE950776736095";"PV M";"In Betrieb";"24.9.2020";"28.10.2020";"Solare Strahlungsenergie";"6,39";"6,39";"80995";"München";"(natürliche Person)";"ABR906686306293";"18.3.2021"
"SEE952206265564";"PV-Anlage";"In Betrieb";"7.10.2020";"28.10.2020";"Solare Strahlungsenergie";"13,2";"12,5";"96163";"Gundelsheim";"(natürliche Person)";"ABR970982159587";"28.10.2020"
"SEE930718765314";"PV-Anlage Kempfenhof MKS 30";"In Betrieb";"17.8.2020";"28.10.2020";"Solare Strahlungsenergie";"4,08";"3,7";"92237";"Sulzbach-Rosenberg";"(natürliche Person)";"ABR902336253344";"1.6.2022"
"SEE914182821868";"PV-Anlage";"In Betrieb";"18.5.2020";"28.10.2020";"Solare Strahlungsenergie";"9,92";"9,92";"85656";"Buch";"(natürliche Person)";"ABR905006893208";"18.12.2020"
"SEE944794717952";"Geräteschuppen";"In Betrieb";"19.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,52";"9,52";"92709";"Moosbach";"(natürliche Person)";"ABR925295859327";"28.10.2020"
"SEE996102711398";"Backstube";"In Betrieb";"7.3.2017";"28.10.2020";"Solare Strahlungsenergie";"53,04";"53,04";"86179";"Augsburg";"Vollwertbäcker Schneider GmbH & Co. KG";"ABR970920200357";"19.2.2024"
"SEE949203859315";"PV-Anlage mit 9,92 kWp (2020)";"In Betrieb";"27.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,92";"8,2";"85309";"Pörnbach";"(natürliche Person)";"ABR926566263751";"7.3.2021"
"SEE996809372281";"Photovoltaik Hausdach";"In Betrieb";"29.9.2020";"28.10.2020";"Solare Strahlungsenergie";"10,58";"10,58";"94474";"Vilshofen";"(natürliche Person)";"ABR938153593028";"1.3.2022"
"SEE914898447925";"PV Dach";"In Betrieb";"27.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,57";"8,5";"86551";"Aichach";"(natürliche Person)";"ABR900521708013";"28.10.2020"
"SEE942501659816";"PV-Anlage Hausdach";"In Betrieb";"24.9.2020";"28.10.2020";"Solare Strahlungsenergie";"9,9";"7";"96052";"Bamberg";"(natürliche Person)";"ABR963526350724";"16.12.2020"
"SEE922547331112";"Sportplatz 16";"In Betrieb";"8.3.2016";"28.10.2020";"Solare Strahlungsenergie";"30";"27,6";"63920";"Großheubach";"(natürliche Person)";"ABR920309918335";"28.10.2020"
"SEE905076967052";"Sohnenschein";"In Betrieb";"28.3.2019";"28.10.2020";"Solare Strahlungsenergie";"8,37";"8,37";"86167";"Augsburg";"(natürliche Person)";"ABR945885131930";"28.10.2020"
"SEE972126232323";"PVA CB-tec";"In Betrieb";"13.2.2018";"28.10.2020";"Solare Strahlungsenergie";"499,5";"480";"87781";"Ungerhausen";"CB-tec GmbH";"ABR932460017581";"25.5.2021"
"SEE956788165090";"Hausdach";"In Betrieb";"21.4.2016";"28.10.2020";"Solare Strahlungsenergie";"6,8";"6";"91315";"Höchstadt";"(natürliche Person)";"ABR996267097610";"28.10.2020"
"SEE912405504253";"PV Dach 9,9 kWp 2020";"In Betrieb";"6.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,9";"9,9";"86381";"Krumbach";"(natürliche Person)";"ABR947054368949";"30.4.2021"
"SEE960043126047";"PV Wohnhausdach";"In Betrieb";"17.7.2020";"28.10.2020";"Solare Strahlungsenergie";"9,045";"9,045";"97633";"Sulzfeld";"(natürliche Person)";"ABR983662739580";"12.11.2020"
"SEE928006156715";"Photovoltaikanlage 2a";"In Betrieb";"19.5.2017";"28.10.2020";"Solare Strahlungsenergie";"6,72";"6,72";"84079";"Bruckberg";"(natürliche Person)";"ABR998036299904";"28.10.2020"
"SEE980494133814";"Gerüsthalle neu";"In Betrieb";"30.4.2018";"28.10.2020";"Solare Strahlungsenergie";"18,15";"17";"94152";"Neuhaus";"(natürliche Person)";"ABR998953882524";"26.9.2023"
"SEE982566854160";"Photovoltaik Bestele";"In Betrieb";"5.11.2018";"28.10.2020";"Solare Strahlungsenergie";"7";"4,2";"86169";"Augsburg";"(natürliche Person)";"ABR981065007633";"28.10.2020"
"SEE981029327074";"MH-PV1";"In Betrieb";"27.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,6";"9,6";"84503";"Altötting";"(natürliche Person)";"ABR943270190388";"28.10.2020"
"SEE987932222512";"Süden_01";"In Betrieb";"23.9.2020";"28.10.2020";"Solare Strahlungsenergie";"19,71";"19,71";"85570";"Markt Schwaben";"(natürliche Person)";"ABR907074054307";"9.6.2021"
"SEE907256510331";"dbt-PV";"In Betrieb";"28.10.2020";"28.10.2020";"Solare Strahlungsenergie";"4,95";"4,95";"86940";"Schwifting";"(natürliche Person)";"ABR935063960506";"7.11.2022"
"SEE955885509370";"ABR968322992758";"In Betrieb";"11.5.2020";"28.10.2020";"Solare Strahlungsenergie";"9,6";"9,6";"83734";"Hausham";"(natürliche Person)";"ABR968322992758";"28.10.2020"
"SEE927920159895";"PV-Anlage Hausdach";"In Betrieb";"7.10.2020";"28.10.2020";"Solare Strahlungsenergie";"6,825";"6,825";"95659";"Arzberg";"(natürliche Person)";"ABR903458413548";"30.11.2020"
"SEE981167862697";"PVIffHaPa";"In Betrieb";"27.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,86";"9,86";"82393";"Iffeldorf";"(natürliche Person)";"ABR991505439719";"28.10.2020"
"SEE976678328022";"PV-Anlage";"In Betrieb";"12.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,92";"9,92";"87656";"Germaringen";"(natürliche Person)";"ABR928159606747";"7.12.2020"
"SEE985927864372";"PV Wohnhaus 9,9 kWp 2020";"In Betrieb";"22.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,9";"9,9";"87757";"Kirchheim";"(natürliche Person)";"ABR998102539637";"18.12.2020"
"SEE946366485009";"ABR912984874365";"In Betrieb";"15.9.2020";"28.10.2020";"Solare Strahlungsenergie";"9,94";"9,94";"86476";"Neuburg";"(natürliche Person)";"ABR912984874365";"12.5.2021"
"SEE963822977922";"Hausdächer";"In Betrieb";"22.10.2020";"28.10.2020";"Solare Strahlungsenergie";"8,04";"8";"87730";"Bad Grönenbach";"(natürliche Person)";"ABR911381372498";"16.4.2021"
"SEE998418321667";"Garagendach";"In Betrieb";"18.7.2018";"28.10.2020";"Solare Strahlungsenergie";"5,4";"5";"91629";"Weihenzell";"(natürliche Person)";"ABR929448159982";"28.10.2020"
"SEE917083931568";"PVA Gassner, Wohnheim";"In Betrieb";"4.4.2019";"28.10.2020";"Solare Strahlungsenergie";"9,8";"9,8";"87437";"Kempten";"(natürliche Person)";"ABR966529210514";"14.1.2022"
"SEE937147315929";"SONNENSTROM";"In Betrieb";"9.6.2015";"28.10.2020";"Solare Strahlungsenergie";"7,28";"7";"85053";"Ingolstadt";"(natürliche Person)";"ABR924286265833";"13.11.2023"
"SEE977178708376";"Hausdach";"In Betrieb";"23.9.2020";"28.10.2020";"Solare Strahlungsenergie";"9,72";"8";"93197";"Zeitlarn";"(natürliche Person)";"ABR970750183646";"28.10.2020"
"SEE911833128260";"PV Anlage";"In Betrieb";"16.9.2019";"28.10.2020";"Solare Strahlungsenergie";"28,83";"28,83";"83395";"Freilassing";"(natürliche Person)";"ABR975603350596";"6.8.2021"
"SEE978163663977";"8,250 KWP";"In Betrieb";"28.11.2017";"28.10.2020";"Solare Strahlungsenergie";"8,25";"8,25";"94431";"Pilsting";"(natürliche Person)";"ABR957135108005";"28.10.2020"
"SEE963506390016";"PV-Anlage 1";"In Betrieb";"28.9.2017";"28.10.2020";"Solare Strahlungsenergie";"9,8";"9,8";"91522";"Ansbach";"(natürliche Person)";"ABR986443643779";"13.4.2021"
"SEE949187185240";"PV-Anlage 4,2 kWp 05.11.15";"In Betrieb";"5.11.2015";"28.10.2020";"Solare Strahlungsenergie";"4,2";"4,2";"87757";"Kirchheim";"(natürliche Person)";"ABR998102539637";"28.10.2020"
"SEE999335435352";"Westseite";"In Betrieb";"25.9.2017";"28.10.2020";"Solare Strahlungsenergie";"9,81";"9";"91625";"Schnelldorf";"(natürliche Person)";"ABR941623412200";"19.3.2021"
"SEE973323645879";"Pv-Anlage Hausdach";"In Betrieb";"5.10.2020";"28.10.2020";"Solare Strahlungsenergie";"12,87";"12,87";"95100";"Selb";"(natürliche Person)";"ABR997755201199";"28.10.2020"
"SEE937547215546";"Photovoltaikanlage Styles Hotel Piding";"In Betrieb";"20.8.2020";"28.10.2020";"Solare Strahlungsenergie";"77,39";"75";"83451";"Piding";"Kemmergy GmbH";"ABR978510630362";"14.12.2020"
"SEE950802815909";"Solarzaun";"In Betrieb";"18.6.2020";"28.10.2020";"Solare Strahlungsenergie";"29,76";"27,6";"91367";"Weißenohe";"iKratos Solar- und Energietechnik GmbH";"ABR913974535204";"11.1.2021"
"SEE994670178971";"Hausdach";"In Betrieb";"5.12.2017";"28.10.2020";"Solare Strahlungsenergie";"4,13";"2,3";"86179";"Augsburg";"(natürliche Person)";"ABR908100302997";"28.10.2020"
"SEE903880979711";"PV-Anlage Halle 2020";"In Betrieb";"26.10.2020";"28.10.2020";"Solare Strahlungsenergie";"99,45";"99,45";"84543";"Winhöring";"(natürliche Person)";"ABR905968333293";"6.12.2023"
"SEE936777425183";"Hausdach";"In Betrieb";"7.4.2016";"28.10.2020";"Solare Strahlungsenergie";"9";"9";"92699";"Bechtsrieth";"(natürliche Person)";"ABR902071976478";"28.10.2020"
"SEE997357882536";"ABR946742466332";"In Betrieb";"28.9.2020";"28.10.2020";"Solare Strahlungsenergie";"5,525";"5";"83137";"Schonstett";"(natürliche Person)";"ABR946742466332";"4.11.2020"
"SEE904481141385";"PV-Anlage9,9kWp";"In Betrieb";"22.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,9";"9,2";"94099";"Ruhstorf";"(natürliche Person)";"ABR957195932428";"28.10.2020"
"SEE937370304141";"PV -Anlage II Fichtenstraße";"In Betrieb";"25.9.2020";"28.10.2020";"Solare Strahlungsenergie";"3,96";"3,6";"93138";"Lappersdorf";"(natürliche Person)";"ABR972508660980";"12.3.2021"
"SEE970792650557";"Pv-Anlage Hausdach";"In Betrieb";"15.10.2020";"28.10.2020";"Solare Strahlungsenergie";"19,8";"15";"95490";"Mistelgau";"(natürliche Person)";"ABR931165173097";"28.10.2020"
"SEE927974727323";"Ackerlänge 42";"In Betrieb";"15.10.2020";"28.10.2020";"Solare Strahlungsenergie";"7,15";"7,15";"91086";"Aurachtal";"(natürliche Person)";"ABR940671936836";"8.12.2020"
"SEE953500486877";"PVA Gassner, Werkhalle";"In Betrieb";"28.6.2019";"28.10.2020";"Solare Strahlungsenergie";"19,04";"17,5";"87437";"Kempten";"(natürliche Person)";"ABR966529210514";"25.3.2021"
"SEE921246027036";"Solar Stadel";"In Betrieb";"23.1.2018";"28.10.2020";"Solare Strahlungsenergie";"25,2";"20";"87499";"Wildpoldsried";"(natürliche Person)";"ABR987735575778";"28.10.2020"
"SEE911502566348";"PV-Anlage 2";"In Betrieb";"23.11.2018";"28.10.2020";"Solare Strahlungsenergie";"9,76";"9";"91522";"Ansbach";"(natürliche Person)";"ABR986443643779";"13.4.2021"
"SEE990993728152";"Hausdach";"In Betrieb";"30.9.2020";"28.10.2020";"Solare Strahlungsenergie";"9,92";"9,92";"94158";"Philippsreut";"(natürliche Person)";"ABR990154740931";"28.10.2020"
"SEE991601813284";"Garagendach";"In Betrieb";"27.10.2020";"28.10.2020";"Solare Strahlungsenergie";"4,62";"4,6";"84030";"Landshut";"(natürliche Person)";"ABR921234456824";"19.12.2020"
"SEE925378764999";"1";"In Betrieb";"6.8.2020";"28.10.2020";"Solare Strahlungsenergie";"7,5";"7,5";"86556";"Kühbach";"(natürliche Person)";"ABR961525126906";"12.9.2021"
"SEE926785954775";"Hausdach";"In Betrieb";"29.9.2020";"28.10.2020";"Solare Strahlungsenergie";"9,9";"9,9";"89275";"Elchingen";"(natürliche Person)";"ABR954766917716";"28.10.2020"
"SEE931217639809";"PV Anlage Haus und Garage";"In Betrieb";"27.10.2020";"28.10.2020";"Solare Strahlungsenergie";"16,5";"15";"89347";"Bubesheim";"(natürliche Person)";"ABR949306611940";"12.4.2021"
"SEE904142997870";"Dach";"In Betrieb";"28.10.2020";"28.10.2020";"Solare Strahlungsenergie";"7,1";"7,1";"97082";"Würzburg";"(natürliche Person)";"ABR924907999840";"28.11.2020"
"SEE994544079496";"PV-Anlage Ost/West";"In Betrieb";"28.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,75";"8,5";"83339";"Chieming";"(natürliche Person)";"ABR936857011251";"28.10.2020"
"SEE919306122050";"ABR943569788630";"In Betrieb";"15.5.2018";"28.10.2020";"Solare Strahlungsenergie";"5,4";"4,6";"86169";"Augsburg";"(natürliche Person)";"ABR943569788630";"28.10.2020"
"SEE965651889155";"Hausdach";"In Betrieb";"13.7.2020";"28.10.2020";"Solare Strahlungsenergie";"9,75";"8";"86911";"Dießen";"(natürliche Person)";"ABR927738713869";"25.10.2021"
"SEE998107614438";"PV-Haus6,380 kWp";"In Betrieb";"6.7.2017";"28.10.2020";"Solare Strahlungsenergie";"6,38";"3";"91580";"Petersaurach";"(natürliche Person)";"ABR974090219898";"28.10.2020"
"SEE993753638357";"MegaKraseSolarAnlage";"In Betrieb";"1.8.2016";"28.10.2020";"Solare Strahlungsenergie";"5,52";"4,6";"86157";"Augsburg";"(natürliche Person)";"ABR912993924525";"28.10.2020"
"SEE923556246688";"PV_Wohnhaus";"In Betrieb";"28.10.2020";"28.10.2020";"Solare Strahlungsenergie";"9,9";"9";"93468";"Miltach";"(natürliche Person)";"ABR962075149278";"15.12.2020"
"SEE950750010319";"Hausdach";"In Betrieb";"20.2.2020";"28.10.2020";"Solare Strahlungsenergie";"3,2";"3";"95466";"Weidenberg";"(natürliche Person)";"ABR987583140289";"28.10.2020"
"SEE953243786081";"PV Anlage Mühldorf";"In Betrieb";"19.9.2017";"28.10.2020";"Solare Strahlungsenergie";"4,85";"4,6";"84453";"Mühldorf";"(natürliche Person)";"ABR959800218910";"6.12.2023"
"SEE986603953854";"Eigenschink";"In Betrieb";"28.9.2020";"28.10.2020";"Solare Strahlungsenergie";"9,92";"9,92";"94356";"Kirchroth";"(natürliche Person)";"ABR902054979175";"28.10.2020"
