"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE935950069060";"Balkonkraftwerk 1";"In Betrieb";"21.8.2023";"21.9.2023";"Solare Strahlungsenergie";"0,8";"0,6";"96103";"Hallstadt";"(natürliche Person)";"ABR941915083040";"21.9.2023"
"SEE902720424527";"PV-Anlage mit 10,005 kWp (2023)";"In Betrieb";"20.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10,005";"8";"85134";"Stammham";"(natürliche Person)";"ABR931432939456";"21.9.2023"
"SEE968275401208";"PV_Anlage_Dach";"In Betrieb";"13.9.2023";"21.9.2023";"Solare Strahlungsenergie";"12,96";"10";"92536";"Pfreimd";"(natürliche Person)";"ABR974347354020";"2.11.2023"
"SEE980725412350";"C000539493_KK_Hausdach";"In Betrieb";"19.9.2023";"21.9.2023";"Solare Strahlungsenergie";"9,84";"8,8";"90455";"Nürnberg";"(natürliche Person)";"ABR936961100889";"21.9.2023"
"SEE972953412561";"PB7PV6KW";"In Betrieb";"28.6.2023";"21.9.2023";"Solare Strahlungsenergie";"5,88";"5,88";"84359";"Simbach";"(natürliche Person)";"ABR991597438904";"21.9.2023"
"SEE967050236332";"PVKB";"In Betrieb";"27.6.2023";"21.9.2023";"Solare Strahlungsenergie";"2,075";"2";"92702";"Kohlberg";"(natürliche Person)";"ABR943314134835";"21.9.2023"
"SEE971365884690";"Sonnendach Lärchenstraße";"In Betrieb";"7.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10";"10";"93155";"Hemau";"(natürliche Person)";"ABR996623369795";"21.9.2023"
"SEE961128237153";"PV-Anlage";"In Betrieb";"29.8.2023";"21.9.2023";"Solare Strahlungsenergie";"9,02";"6";"95173";"Schönwald";"(natürliche Person)";"ABR941867202278";"26.9.2023"
"SEE970029293984";"PV-Haus";"In Betrieb";"8.9.2023";"21.9.2023";"Solare Strahlungsenergie";"16,2";"16";"91567";"Herrieden";"Energie Raab Gbr";"ABR931385140756";"21.9.2023"
"SEE926578278620";"Solarpark Rauheck";"In Betrieb";"20.9.2023";"21.9.2023";"Solare Strahlungsenergie";"8,61";"8";"82441";"Ohlstadt";"(natürliche Person)";"ABR905517864599";"21.9.2023"
"SEE918693901934";"PV";"In Betrieb";"23.8.2023";"21.9.2023";"Solare Strahlungsenergie";"16,6";"16";"91301";"Forchheim";"Bögelein oHG Orthopädie-Schuhtechnik";"ABR962870853998";"29.11.2023"
"SEE985802396776";"ABR971864515071";"In Betrieb";"8.5.2023";"21.9.2023";"Solare Strahlungsenergie";"11,34";"9,2";"90584";"Allersberg";"(natürliche Person)";"ABR971864515071";"5.12.2023"
"SEE950719193374";"Dach";"In Betrieb";"18.9.2023";"21.9.2023";"Solare Strahlungsenergie";"0,82";"0,6";"63776";"Mömbris";"(natürliche Person)";"ABR924415532676";"28.12.2023"
"SEE908134990832";"Solar-AHW-1";"In Betrieb";"1.8.2023";"21.9.2023";"Solare Strahlungsenergie";"14,58";"10";"97717";"Euerdorf";"(natürliche Person)";"ABR959282531989";"6.11.2023"
"SEE946047094148";"Garage";"In Betrieb";"22.8.2023";"21.9.2023";"Solare Strahlungsenergie";"0,6";"0,6";"93104";"Riekofen";"(natürliche Person)";"ABR969239170161";"21.9.2023"
"SEE916306641857";"PV 9,12 kWp Wohnhaus";"In Betrieb";"20.9.2023";"21.9.2023";"Solare Strahlungsenergie";"9,12";"8,8";"91522";"Ansbach";"(natürliche Person)";"ABR979985150102";"6.12.2023"
"SEE920668516647";"Stöckle PV";"In Betrieb";"30.8.2023";"21.9.2023";"Solare Strahlungsenergie";"10,44";"10";"86156";"Augsburg";"(natürliche Person)";"ABR981643873001";"10.1.2024"
"SEE925483179923";"Hausdach-278.2023";"In Betrieb";"6.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10,935";"10";"97833";"Frammersbach";"(natürliche Person)";"ABR954455484437";"11.12.2023"
"SEE955003110808";"PVA - Häusler Weg - 14,63 kWp";"In Betrieb";"21.9.2023";"21.9.2023";"Solare Strahlungsenergie";"14,82";"10";"97720";"Nüdlingen";"(natürliche Person)";"ABR967074405592";"1.12.2023"
"SEE984410747710";"PV-Anlage";"In Betrieb";"15.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10";"10";"97249";"Eisingen";"(natürliche Person)";"ABR993988571658";"21.2.2024"
"SEE942301348576";"Balkonkraftwerk - Armin Biersack - Im Anger 59 - Mintraching";"In Betrieb";"21.9.2023";"21.9.2023";"Solare Strahlungsenergie";"0,6";"0,6";"93098";"Mintraching";"(natürliche Person)";"ABR951316658112";"21.9.2023"
"SEE942075163054";"PV-Anlage";"In Betrieb";"12.9.2023";"21.9.2023";"Solare Strahlungsenergie";"6,8";"6";"86163";"Augsburg";"(natürliche Person)";"ABR930792467746";"21.9.2023"
"SEE978370565033";"PV-Anlage";"In Betrieb";"31.8.2023";"21.9.2023";"Solare Strahlungsenergie";"8,97";"8";"87637";"Seeg";"(natürliche Person)";"ABR978936934556";"27.9.2023"
"SEE939371034744";"Stadlhof";"In Betrieb";"21.9.2023";"21.9.2023";"Solare Strahlungsenergie";"8,5";"8,5";"94259";"Kirchberg i.Wald";"(natürliche Person)";"ABR991812983653";"2.11.2023"
"SEE922775370525";"Wohnhaus";"In Betrieb";"21.9.2023";"21.9.2023";"Solare Strahlungsenergie";"20,5";"20";"94439";"Roßbach";"(natürliche Person)";"ABR987789118327";"5.2.2024"
"SEE915329498097";"PV-Anlage 12,6 kW/p";"In Betrieb";"23.8.2023";"21.9.2023";"Solare Strahlungsenergie";"12,6";"10";"87776";"Sontheim";"(natürliche Person)";"ABR997812904193";"22.2.2024"
"SEE942116074813";"Hallendach";"In Betrieb";"15.9.2023";"21.9.2023";"Solare Strahlungsenergie";"24,78";"20";"63791";"Karlstein";"(natürliche Person)";"ABR990159066012";"21.9.2023"
"SEE910250217984";"Protto";"In Betrieb";"12.4.2023";"21.9.2023";"Solare Strahlungsenergie";"0,64";"0,6";"94424";"Arnstorf";"(natürliche Person)";"ABR922483329112";"5.3.2024"
"SEE955234567464";"Edthof";"In Betrieb";"27.7.2023";"21.9.2023";"Solare Strahlungsenergie";"6,375";"3,6";"94124";"Büchlberg";"(natürliche Person)";"ABR989841226377";"21.9.2023"
"SEE970703464426";"Carportpower";"In Betrieb";"20.9.2023";"21.9.2023";"Solare Strahlungsenergie";"9,6";"8";"91052";"Erlangen";"(natürliche Person)";"ABR975246818064";"21.9.2023"
"SEE933046725777";"Hausdach";"In Betrieb";"17.8.2023";"21.9.2023";"Solare Strahlungsenergie";"20,16";"20";"84494";"Niedertaufkirchen";"(natürliche Person)";"ABR975093383050";"24.9.2023"
"SEE927860213305";"Atombombe";"In Betrieb";"15.8.2023";"21.9.2023";"Solare Strahlungsenergie";"14,76";"13";"81477";"München";"(natürliche Person)";"ABR918262600800";"21.9.2023"
"SEE936689804762";"Hausdach";"In Betrieb";"14.2.2023";"21.9.2023";"Solare Strahlungsenergie";"16,2";"16";"96120";"Bischberg";"(natürliche Person)";"ABR900488472347";"5.11.2023"
"SEE967475771012";"Solaranlage";"In Betrieb";"18.9.2023";"21.9.2023";"Solare Strahlungsenergie";"4";"3,68";"91567";"Herrieden";"(natürliche Person)";"ABR902601247290";"4.3.2024"
"SEE971610693138";"PV Anlage Hausdach";"In Betrieb";"6.5.2023";"21.9.2023";"Solare Strahlungsenergie";"9,96";"9,96";"91614";"Mönchsroth";"(natürliche Person)";"ABR959891384747";"4.1.2024"
"SEE936531612712";"PV-Anlage 13,7 kwp";"In Betrieb";"21.7.2022";"21.9.2023";"Solare Strahlungsenergie";"13,73";"12";"82467";"Garmisch-Partenkirchen";"(natürliche Person)";"ABR936159773611";"21.9.2023"
"SEE927516481812";"Hausdach";"In Betrieb";"4.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10,66";"10,66";"87733";"Markt Rettenbach";"(natürliche Person)";"ABR949854075126";"24.1.2024"
"SEE963382884203";"Kraftwerk 10,7 kW";"In Betrieb";"14.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10,75";"10";"97855";"Triefenstein";"(natürliche Person)";"ABR931213337617";"10.11.2023"
"SEE983988967735";"Hausdach und Carport";"In Betrieb";"11.5.2023";"21.9.2023";"Solare Strahlungsenergie";"11,25";"10";"85247";"Schwabhausen";"(natürliche Person)";"ABR952915959037";"3.11.2023"
"SEE922738787087";"Balkon";"In Betrieb";"20.9.2023";"21.9.2023";"Solare Strahlungsenergie";"0,8";"0,8";"86163";"Augsburg";"(natürliche Person)";"ABR943453550602";"21.9.2023"
"SEE950304631984";"PV-Anlage mit 6,96 kWp (2023)";"In Betrieb";"20.9.2023";"21.9.2023";"Solare Strahlungsenergie";"6,64";"6";"85296";"Rohrbach";"(natürliche Person)";"ABR995439915738";"28.12.2023"
"SEE961469721496";"PV-Anlage 7,98 kWp";"In Betrieb";"19.9.2023";"21.9.2023";"Solare Strahlungsenergie";"7,98";"7,98";"85113";"Böhmfeld";"(natürliche Person)";"ABR905116470894";"6.3.2024"
"SEE919266215946";"Balkonkraftwerk";"In Betrieb";"19.7.2023";"21.9.2023";"Solare Strahlungsenergie";"1,48";"0,6";"97070";"Würzburg";"(natürliche Person)";"ABR957129465947";"21.9.2023"
"SEE981271539911";"PVA - Häusler Weg - 14,04 kWp";"In Betrieb";"21.9.2023";"21.9.2023";"Solare Strahlungsenergie";"14,04";"10";"97720";"Nüdlingen";"(natürliche Person)";"ABR924337233279";"2.11.2023"
"SEE912646617347";"PV-Anlage";"In Betrieb";"1.6.2023";"21.9.2023";"Solare Strahlungsenergie";"2,52";"2,52";"85551";"Kirchheim";"(natürliche Person)";"ABR952305726904";"21.9.2023"
"SEE909766816125";"PV Anlage Platanenallee 7";"In Betrieb";"19.9.2023";"21.9.2023";"Solare Strahlungsenergie";"11,625";"9,2";"87719";"Mindelheim";"(natürliche Person)";"ABR972029327522";"18.10.2023"
"SEE978478783216";"Solar";"In Betrieb";"8.3.2023";"21.9.2023";"Solare Strahlungsenergie";"0,92";"0,6";"94086";"Bad Griesbach";"(natürliche Person)";"ABR942545023420";"1.12.2023"
"SEE951038951041";"PV-Anlage";"In Betrieb";"10.8.2023";"21.9.2023";"Solare Strahlungsenergie";"11,76";"11,76";"80995";"München";"(natürliche Person)";"ABR949166532157";"21.9.2023"
"SEE999855880755";"PV-Anlage Herzogenaurach";"In Betrieb";"1.8.2023";"21.9.2023";"Solare Strahlungsenergie";"12";"12";"91074";"Herzogenaurach";"(natürliche Person)";"ABR965053242688";"21.9.2023"
"SEE921772027371";"PV Hausdach";"In Betrieb";"19.9.2023";"21.9.2023";"Solare Strahlungsenergie";"8";"8";"81477";"München";"(natürliche Person)";"ABR994652153644";"20.2.2024"
"SEE905873591344";"Hausdach";"In Betrieb";"11.7.2023";"21.9.2023";"Solare Strahlungsenergie";"20,5";"18";"88171";"Weiler-Simmerberg";"(natürliche Person)";"ABR947600447852";"16.1.2024"
"SEE924256653790";"Carport";"In Betrieb";"10.5.2023";"21.9.2023";"Solare Strahlungsenergie";"10,125";"10,125";"91481";"Münchsteinach";"(natürliche Person)";"ABR996720862168";"30.12.2023"
"SEE936698809383";"C000716155_UT_Hausdach";"In Betrieb";"20.9.2023";"21.9.2023";"Solare Strahlungsenergie";"14,76";"10";"96465";"Neustadt";"(natürliche Person)";"ABR994030869242";"29.12.2023"
"SEE961592522946";"Kreger";"In Betrieb";"17.5.2023";"21.9.2023";"Solare Strahlungsenergie";"3,9";"3,9";"95158";"Kirchenlamitz";"(natürliche Person)";"ABR972857550345";"15.12.2023"
"SEE967290460535";"PV Anlage";"In Betrieb";"24.8.2023";"21.9.2023";"Solare Strahlungsenergie";"10,26";"10";"97228";"Rottendorf";"(natürliche Person)";"ABR915265604194";"21.9.2023"
"SEE971393791380";"Photovoltaik Anlage 24,8 kWp, Bad Wörishofen, T.B.";"In Betrieb";"14.9.2023";"21.9.2023";"Solare Strahlungsenergie";"24,8";"24,8";"86825";"Bad Wörishofen";"(natürliche Person)";"ABR927031474733";"21.9.2023"
"SEE929923062899";"PV-Nik";"In Betrieb";"31.7.2023";"21.9.2023";"Solare Strahlungsenergie";"7,8";"7,8";"84036";"Landshut";"(natürliche Person)";"ABR987995301056";"13.2.2024"
"SEE974051440088";"PV Schleienweg 13";"In Betrieb";"1.8.2023";"21.9.2023";"Solare Strahlungsenergie";"10,66";"10,66";"91056";"Erlangen";"(natürliche Person)";"ABR930820562061";"21.9.2023"
"SEE943904535875";"DomJas PV Anlage";"In Betrieb";"29.9.2023";"21.9.2023";"Solare Strahlungsenergie";"12,45";"10";"63920";"Großheubach";"(natürliche Person)";"ABR933873925319";"20.11.2023"
"SEE905224183808";"PV-Anlage";"In Betrieb";"13.9.2023";"21.9.2023";"Solare Strahlungsenergie";"7,6";"7,6";"87463";"Dietmannsried";"(natürliche Person)";"ABR953064751695";"21.9.2023"
"SEE919847263861";"Mini PV Anlage";"In Betrieb";"21.6.2023";"21.9.2023";"Solare Strahlungsenergie";"0,75";"0,6";"97440";"Werneck";"(natürliche Person)";"ABR924893359994";"21.9.2023"
"SEE925489364156";"PV Reichertshausen OW";"In Betrieb";"6.4.2023";"21.9.2023";"Solare Strahlungsenergie";"13,3";"10";"85293";"Reichertshausen";"(natürliche Person)";"ABR974442896326";"6.10.2023"
"SEE917024941168";"Garage";"In Betrieb";"22.8.2023";"21.9.2023";"Solare Strahlungsenergie";"0,6";"0,6";"93104";"Riekofen";"(natürliche Person)";"ABR909819943600";"21.9.2023"
"SEE937899080489";"Home Solar Power";"In Betrieb";"6.9.2023";"21.9.2023";"Solare Strahlungsenergie";"7,6";"6";"82008";"Unterhaching";"(natürliche Person)";"ABR946464872893";"21.9.2023"
"SEE914074303878";"PV Leipheim 2023";"In Betrieb";"10.1.2023";"21.9.2023";"Solare Strahlungsenergie";"9,75";"9,75";"89340";"Leipheim";"(natürliche Person)";"ABR935735964696";"22.9.2023"
"SEE908336710528";"Dachkraftwerk";"In Betrieb";"17.9.2023";"21.9.2023";"Solare Strahlungsenergie";"8,8";"8,8";"90579";"Langenzenn";"(natürliche Person)";"ABR946446510997";"21.9.2023"
"SEE926637238572";"Dachkraftwerk";"In Betrieb";"19.9.2023";"21.9.2023";"Solare Strahlungsenergie";"14,76";"10";"83342";"Tacherting";"(natürliche Person)";"ABR952434051854";"18.2.2024"
"SEE947032152584";"PV-Erweiterung";"In Betrieb";"20.9.2023";"21.9.2023";"Solare Strahlungsenergie";"1,36";"1,36";"91126";"Schwabach";"(natürliche Person)";"ABR923670564781";"21.9.2023"
"SEE944753961815";"Hausdach";"In Betrieb";"16.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10,79";"10";"93413";"Cham";"(natürliche Person)";"ABR942676446358";"21.9.2023"
"SEE993799964441";"PV - Anlage";"In Betrieb";"15.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10";"10";"92637";"Weiden";"(natürliche Person)";"ABR929914317250";"21.9.2023"
"SEE958877041636";"B.S.Wohnhaus-B/A/0923";"In Betrieb";"7.9.2023";"21.9.2023";"Solare Strahlungsenergie";"7,6";"6";"83024";"Rosenheim";"(natürliche Person)";"ABR966860103186";"8.11.2023"
"SEE952188815078";"Dach Kraftwerk";"In Betrieb";"28.8.2023";"21.9.2023";"Solare Strahlungsenergie";"11,62";"10";"84069";"Schierling";"(natürliche Person)";"ABR949928690767";"26.9.2023"
"SEE933546919003";"Hausdach";"In Betrieb";"29.8.2023";"21.9.2023";"Solare Strahlungsenergie";"10,2";"10";"97650";"Fladungen";"(natürliche Person)";"ABR935483733537";"22.9.2023"
"SEE984505667800";"Hausdach";"In Betrieb";"20.7.2023";"21.9.2023";"Solare Strahlungsenergie";"11,07";"11,07";"86609";"Donauwörth";"(natürliche Person)";"ABR901646587262";"21.9.2023"
"SEE982470536831";"GeigerEnglerstrMM";"In Betrieb";"4.8.2023";"21.9.2023";"Solare Strahlungsenergie";"9,02";"8";"87700";"Memmingen";"(natürliche Person)";"ABR993274894775";"21.9.2023"
"SEE908457872808";"PV K";"In Betrieb";"13.9.2023";"21.9.2023";"Solare Strahlungsenergie";"8,2";"8,2";"94315";"Straubing";"(natürliche Person)";"ABR978914662105";"14.12.2023"
"SEE965942528763";"Hausdach";"In Betrieb";"18.9.2023";"21.9.2023";"Solare Strahlungsenergie";"6,4";"6,4";"87527";"Sonthofen";"(natürliche Person)";"ABR968926524317";"13.10.2023"
"SEE980905399891";"Erzeugungsanlage PV";"In Betrieb";"8.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10,08";"9,2";"63925";"Laudenbach";"(natürliche Person)";"ABR956138627971";"5.3.2024"
"SEE905865558065";"pv";"In Betrieb";"21.9.2023";"21.9.2023";"Solare Strahlungsenergie";"9,02";"9";"82229";"Seefeld";"kai-uwe mehls und cornelia ortmaier-mehls";"ABR992224754190";"5.2.2024"
"SEE961125202024";"PV-Anlage 1";"In Betrieb";"18.9.2023";"21.9.2023";"Solare Strahlungsenergie";"15,8";"15,8";"90453";"Nürnberg";"(natürliche Person)";"ABR926425444260";"3.1.2024"
"SEE960698230700";"PV-Anlage";"In Betrieb";"4.9.2023";"21.9.2023";"Solare Strahlungsenergie";"6";"6";"97714";"Oerlenbach";"(natürliche Person)";"ABR976320624007";"21.9.2023"
"SEE911304912817";"PV Dach-Anlage";"In Betrieb";"2.8.2023";"21.9.2023";"Solare Strahlungsenergie";"14,28";"10";"85416";"Langenbach";"(natürliche Person)";"ABR990074440782";"24.1.2024"
"SEE904790534045";"Hubertusstraße, Gunzenhausen";"In Betrieb";"19.9.2023";"21.9.2023";"Solare Strahlungsenergie";"11,34";"10";"91710";"Gunzenhausen";"(natürliche Person)";"ABR953725485174";"23.11.2023"
"SEE923359166367";"Dachanlage 2023";"In Betrieb";"21.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10";"10";"86920";"Denklingen";"(natürliche Person)";"ABR958356623773";"21.9.2023"
"SEE995294563150";"Bernhardstr.36";"In Betrieb";"13.4.2023";"21.9.2023";"Solare Strahlungsenergie";"0,8";"0,6";"63755";"Alzenau";"(natürliche Person)";"ABR907903392709";"21.9.2023"
"SEE955753703312";"PV-Anlage";"In Betrieb";"13.9.2023";"21.9.2023";"Solare Strahlungsenergie";"8,8";"8,8";"82140";"Olching";"(natürliche Person)";"ABR922626690154";"19.2.2024"
"SEE944847471978";"PV-Ziegel Dach";"In Betrieb";"10.7.2023";"21.9.2023";"Solare Strahlungsenergie";"5,68";"5,68";"81241";"München";"(natürliche Person)";"ABR994907685791";"13.10.2023"
"SEE938039123592";"PV Sauter";"In Betrieb";"1.8.2023";"21.9.2023";"Solare Strahlungsenergie";"10,08";"7";"87640";"Biessenhofen";"(natürliche Person)";"ABR920426301393";"12.10.2023"
"SEE983486530561";"PV Anlage Hans Zimmermann";"In Betrieb";"19.9.2023";"21.9.2023";"Solare Strahlungsenergie";"10,53";"10";"92353";"Postbauer-Heng";"(natürliche Person)";"ABR996147773412";"21.9.2023"
