"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE953279103500";"Heitland";"In Betrieb";"2.1.2023";"6.2.2023";"Solare Strahlungsenergie";"9,84";"9,84";"81929";"München";"(natürliche Person)";"ABR912833602989";"28.4.2023"
"SEE974022958512";"PV-Gaudron";"In Betrieb";"12.1.2023";"6.2.2023";"Solare Strahlungsenergie";"13,69";"12";"84431";"Rattenkirchen";"(natürliche Person)";"ABR913102340014";"6.2.2023"
"SEE908040460894";"PVAnlageHaus";"In Betrieb";"16.1.2023";"6.2.2023";"Solare Strahlungsenergie";"10,5";"8";"94486";"Osterhofen";"(natürliche Person)";"ABR911000414981";"19.6.2023"
"SEE922054629696";"PV Anlage Murböck Lenggries";"In Betrieb";"20.1.2023";"6.2.2023";"Solare Strahlungsenergie";"13,2";"10";"83661";"Lenggries";"(natürliche Person)";"ABR919799467928";"6.2.2023"
"SEE959457258338";"ABR942992589203";"In Betrieb";"2.2.2023";"6.2.2023";"Solare Strahlungsenergie";"12";"12";"93080";"Pentling";"(natürliche Person)";"ABR942992589203";"14.12.2023"
"SEE962964774574";"Garage";"In Betrieb";"3.1.2023";"6.2.2023";"Solare Strahlungsenergie";"5,92";"5,92";"91154";"Roth";"(natürliche Person)";"ABR975071626995";"11.5.2023"
"SEE978373440115";"PHOTOVOLTAIKANLAGE HAUSDACH";"In Betrieb";"11.1.2023";"6.2.2023";"Solare Strahlungsenergie";"8,51";"8,51";"97447";"Gerolzhofen";"(natürliche Person)";"ABR908135982942";"23.5.2023"
"SEE996926878772";"Balkon";"Endgültig stillgelegt";"1.2.2023";"6.2.2023";"Solare Strahlungsenergie";"0,28";"0,25";"81549";"München";"(natürliche Person)";"ABR923332330075";"11.8.2023"
"SEE971067998787";"PV-Anlage D. L. (Wohnhaus)";"In Betrieb";"2.2.2023";"6.2.2023";"Solare Strahlungsenergie";"8,91";"8,91";"93358";"Train";"(natürliche Person)";"ABR952480911676";"3.5.2023"
"SEE907863872440";"PV Kühnlein";"In Betrieb";"3.2.2023";"6.2.2023";"Solare Strahlungsenergie";"7,5";"7,5";"97794";"Rieneck";"(natürliche Person)";"ABR941934104184";"6.2.2023"
"SEE988569249255";"SN";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"4,62";"4,62";"83727";"Schliersee";"(natürliche Person)";"ABR902469694618";"25.8.2023"
"SEE965337940323";"PV Garagendach 01";"In Betrieb";"31.1.2023";"6.2.2023";"Solare Strahlungsenergie";"6,56";"6";"84533";"Haiming";"(natürliche Person)";"ABR951599910556";"7.3.2023"
"SEE914142883066";"Klein PV Garage";"In Betrieb";"4.2.2023";"6.2.2023";"Solare Strahlungsenergie";"0,76";"0,6";"90562";"Heroldsberg";"(natürliche Person)";"ABR992685228438";"26.4.2023"
"SEE908086764734";"Hutzelfeldsolar";"In Betrieb";"9.1.2023";"6.2.2023";"Solare Strahlungsenergie";"12,75";"12,75";"91602";"Dürrwangen";"(natürliche Person)";"ABR965574803801";"6.2.2023"
"SEE908410792082";"PVAnlageWasserberg10";"In Betrieb";"3.2.2023";"6.2.2023";"Solare Strahlungsenergie";"5,18";"5";"91126";"Schwabach";"(natürliche Person)";"ABR915633977738";"28.6.2023"
"SEE992813144593";"Hausdach";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"8,2";"6";"91781";"Weißenburg";"(natürliche Person)";"ABR960313407562";"24.8.2023"
"SEE985078125261";"Solaranlage 2";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"13,5";"10";"89250";"Senden";"(natürliche Person)";"ABR960095702015";"2.3.2023"
"SEE914720038086";"Schulstrasse 22a";"In Betrieb";"27.1.2023";"6.2.2023";"Solare Strahlungsenergie";"5,265";"5,265";"86489";"Deisenhausen";"(natürliche Person)";"ABR964624811506";"14.1.2024"
"SEE906882853867";"Hausdach";"In Betrieb";"27.1.2023";"6.2.2023";"Solare Strahlungsenergie";"6,15";"5,5";"63755";"Alzenau";"(natürliche Person)";"ABR984669355544";"24.5.2023"
"SEE908757009966";"PV Christophberg 12";"In Betrieb";"15.3.2022";"6.2.2023";"Solare Strahlungsenergie";"13,49";"10";"86316";"Friedberg";"(natürliche Person)";"ABR946719788627";"7.12.2023"
"SEE975164131801";"PV Anlage Hausdach";"In Betrieb";"2.1.2023";"6.2.2023";"Solare Strahlungsenergie";"15,2";"12";"92533";"Wernberg-Köblitz";"(natürliche Person)";"ABR913083033967";"6.2.2023"
"SEE916230344107";"Balkonkraftwerk";"In Betrieb";"12.12.2022";"6.2.2023";"Solare Strahlungsenergie";"0,75";"0,6";"93488";"Schönthal";"(natürliche Person)";"ABR901282862136";"19.6.2023"
"SEE919772917051";"Pichler Sämannstr.";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"8,4";"8,4";"82166";"Gräfelfing";"(natürliche Person)";"ABR933017931954";"6.2.2023"
"SEE985237156150";"PV-Anlage";"In Betrieb";"31.1.2023";"6.2.2023";"Solare Strahlungsenergie";"5,55";"5,55";"84453";"Mühldorf";"(natürliche Person)";"ABR952736164924";"7.2.2023"
"SEE974931828142";"PV-Anlage";"In Betrieb";"9.1.2023";"6.2.2023";"Solare Strahlungsenergie";"6,75";"6,75";"90602";"Pyrbaum";"(natürliche Person)";"ABR940776771943";"12.4.2023"
"SEE939642882258";"Hausdach & Garagendach";"In Betrieb";"16.1.2023";"6.2.2023";"Solare Strahlungsenergie";"16,59";"12";"84066";"Mallersdorf-Pfaffenberg";"(natürliche Person)";"ABR902857432914";"6.2.2023"
"SEE961919743603";"Filou";"In Betrieb";"29.9.2022";"6.2.2023";"Solare Strahlungsenergie";"13,23";"10";"86919";"Utting";"(natürliche Person)";"ABR943266178932";"9.5.2023"
"SEE929730957777";"Dachkraftwerk";"In Betrieb";"13.7.2021";"6.2.2023";"Solare Strahlungsenergie";"0,6";"0,6";"94538";"Fürstenstein";"(natürliche Person)";"ABR963054022636";"16.3.2023"
"SEE913088262294";"Hausdach";"In Betrieb";"19.4.2017";"6.2.2023";"Solare Strahlungsenergie";"5,94";"5,94";"86450";"Altenmünster";"(natürliche Person)";"ABR948596004906";"27.2.2023"
"SEE907796691613";"PV AmAltwasser29";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"11,07";"10";"85459";"Berglern";"(natürliche Person)";"ABR975856544896";"6.3.2023"
"SEE980869277419";"PV-Dachanlage";"In Betrieb";"1.2.2023";"6.2.2023";"Solare Strahlungsenergie";"9,96";"9,96";"94428";"Eichendorf";"(natürliche Person)";"ABR986942870119";"6.2.2023"
"SEE904620110159";"Meine PV Anlage 8,925 kWp";"In Betrieb";"3.2.2023";"6.2.2023";"Solare Strahlungsenergie";"8,925";"8,925";"97078";"Würzburg";"(natürliche Person)";"ABR955722403335";"6.2.2023"
"SEE915084492064";"PV Garage";"In Betrieb";"3.1.2023";"6.2.2023";"Solare Strahlungsenergie";"4,92";"4,92";"84130";"Dingolfing";"(natürliche Person)";"ABR983891826327";"19.4.2023"
"SEE997339388520";"3 Heiligen Power";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"9,72";"9,72";"92345";"Dietfurt";"(natürliche Person)";"ABR997481178154";"6.2.2023"
"SEE935588562155";"Balkonkraftwerk 5a";"In Betrieb";"1.2.2023";"6.2.2023";"Solare Strahlungsenergie";"0,8";"0,6";"90587";"Veitsbronn";"(natürliche Person)";"ABR955527403141";"6.2.2023"
"SEE904155568449";"SolarGruber";"In Betrieb";"2.2.2023";"6.2.2023";"Solare Strahlungsenergie";"9,6";"9,6";"92665";"Altenstadt";"(natürliche Person)";"ABR948849504610";"6.2.2023"
"SEE939948547486";"Hausdach";"In Betrieb";"27.1.2023";"6.2.2023";"Solare Strahlungsenergie";"17,22";"16";"97450";"Arnstein";"(natürliche Person)";"ABR999047071282";"6.2.2023"
"SEE926752218367";"Lindenweg_2a_PV_Garage";"In Betrieb";"31.1.2023";"6.2.2023";"Solare Strahlungsenergie";"7,3";"7";"84508";"Burgkirchen";"(natürliche Person)";"ABR989676997510";"4.5.2023"
"SEE944458570138";"ABR940895182545";"In Betrieb";"3.1.2023";"6.2.2023";"Solare Strahlungsenergie";"8,3";"8,2";"94522";"Wallersdorf";"(natürliche Person)";"ABR940895182545";"6.7.2023"
"SEE973133907624";"600 Watt   Ost/West";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"0,76";"0,6";"84503";"Altötting";"(natürliche Person)";"ABR936222095725";"6.2.2023"
"SEE978827745926";"Hausdach";"In Betrieb";"9.1.2023";"6.2.2023";"Solare Strahlungsenergie";"12,25";"10";"84180";"Loiching";"(natürliche Person)";"ABR901533109423";"6.2.2023"
"SEE970675291099";"PV Anlage Schrägdach";"In Betrieb";"26.1.2023";"6.2.2023";"Solare Strahlungsenergie";"12,58";"10";"92269";"Fensterbach";"(natürliche Person)";"ABR932938341262";"1.8.2023"
"SEE945277834210";"PV Wohnhaus";"In Betrieb";"9.1.2023";"6.2.2023";"Solare Strahlungsenergie";"9,24";"8";"92289";"Ursensollen";"(natürliche Person)";"ABR915955244440";"4.7.2023"
"SEE902374321708";"Lieblingsdach";"In Betrieb";"10.1.2023";"6.2.2023";"Solare Strahlungsenergie";"8,6";"8";"92421";"Schwandorf";"(natürliche Person)";"ABR983974930101";"12.4.2023"
"SEE996689872765";"Hww8";"In Betrieb";"13.1.2023";"6.2.2023";"Solare Strahlungsenergie";"8";"8";"84478";"Waldkraiburg";"(natürliche Person)";"ABR925840050773";"6.2.2023"
"SEE998430210116";"GaragePV";"In Betrieb";"23.1.2023";"6.2.2023";"Solare Strahlungsenergie";"6,84";"6,84";"95679";"Waldershof";"(natürliche Person)";"ABR991815300105";"19.3.2023"
"SEE995370300761";"PV-Anlage";"In Betrieb";"3.2.2023";"6.2.2023";"Solare Strahlungsenergie";"4";"4";"82293";"Mittelstetten";"(natürliche Person)";"ABR978824858490";"6.2.2023"
"SEE950372449504";"PV-Haus";"In Betrieb";"3.2.2023";"6.2.2023";"Solare Strahlungsenergie";"12,8";"9,2";"97082";"Würzburg";"(natürliche Person)";"ABR907430107050";"12.2.2024"
"SEE920412245243";"Hügel PV";"In Betrieb";"1.2.2023";"6.2.2023";"Solare Strahlungsenergie";"13,12";"10";"92224";"Amberg";"(natürliche Person)";"ABR939940975867";"11.5.2023"
"SEE948525419399";"Hausdach";"In Betrieb";"13.1.2023";"6.2.2023";"Solare Strahlungsenergie";"7,695";"7,695";"86381";"Krumbach";"(natürliche Person)";"ABR938718729251";"10.11.2023"
"SEE971240297492";"PV-Anlage Scheune Süd";"In Betrieb";"2.1.2023";"6.2.2023";"Solare Strahlungsenergie";"9,45";"9,45";"91239";"Henfenfeld";"(natürliche Person)";"ABR987742037160";"7.5.2023"
"SEE961908719749";"H7 Berg";"In Betrieb";"15.6.2022";"6.2.2023";"Solare Strahlungsenergie";"13,26";"12";"82547";"Eurasburg";"(natürliche Person)";"ABR908793633323";"14.3.2023"
"SEE922856514763";"PV-Anlage I";"In Betrieb";"29.11.2022";"6.2.2023";"Solare Strahlungsenergie";"16,4";"12";"86653";"Daiting";"(natürliche Person)";"ABR939096966603";"28.4.2023"
"SEE963087688045";"PV-Anlage Josef-Pilartz-Str. 16";"In Betrieb";"25.1.2023";"6.2.2023";"Solare Strahlungsenergie";"8,14";"8";"83512";"Wasserburg";"(natürliche Person)";"ABR972585060888";"2.5.2023"
"SEE924062326703";"PV Dingo";"In Betrieb";"5.9.2022";"6.2.2023";"Solare Strahlungsenergie";"13,53";"10";"97497";"Dingolshausen";"(natürliche Person)";"ABR935727648375";"7.2.2023"
"SEE947985156769";"Stadl10b";"In Betrieb";"19.1.2023";"6.2.2023";"Solare Strahlungsenergie";"9,99";"9,99";"84092";"Bayerbach";"(natürliche Person)";"ABR974400292788";"6.2.2023"
"SEE954455431660";"Schlierf";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"9,625";"8";"92358";"Seubersdorf";"(natürliche Person)";"ABR966049215563";"6.2.2023"
"SEE943756945433";"PV-Anlage_Thalham_9_Garagendach";"In Betrieb";"16.1.2023";"6.2.2023";"Solare Strahlungsenergie";"14,76";"10";"83623";"Dietramszell";"(natürliche Person)";"ABR967747677554";"3.5.2023"
"SEE985168706721";"Haus";"In Betrieb";"26.1.2023";"6.2.2023";"Solare Strahlungsenergie";"13,5";"11,99";"86700";"Otting";"(natürliche Person)";"ABR921524497889";"8.12.2023"
"SEE924312078864";"LeharPV";"In Betrieb";"16.1.2023";"6.2.2023";"Solare Strahlungsenergie";"14,28";"14";"86368";"Gersthofen";"(natürliche Person)";"ABR966445266312";"6.2.2023"
"SEE947590749202";"PVAnlageHausdach";"In Betrieb";"1.10.2022";"6.2.2023";"Solare Strahlungsenergie";"9,99";"9,99";"92720";"Schwarzenbach";"(natürliche Person)";"ABR974037504650";"19.2.2023"
"SEE928426828964";"Maschinenhalle mit Heizhaus";"In Betrieb";"12.1.2023";"6.2.2023";"Solare Strahlungsenergie";"29,82";"29,82";"94508";"Schöllnach";"(natürliche Person)";"ABR907762127849";"29.8.2023"
"SEE901413978712";"Hausdach Amsel";"In Betrieb";"3.2.2023";"6.2.2023";"Solare Strahlungsenergie";"9,6";"9,6";"97243";"Bieberehren";"(natürliche Person)";"ABR966413153217";"12.6.2023"
"SEE941546648007";"PV-Hausdach";"In Betrieb";"30.1.2023";"6.2.2023";"Solare Strahlungsenergie";"11,07";"11,07";"94051";"Hauzenberg";"(natürliche Person)";"ABR963591212149";"6.2.2023"
"SEE950299357005";"Balkonkraftwerk";"In Betrieb";"2.1.2023";"6.2.2023";"Solare Strahlungsenergie";"0,6";"0,6";"91174";"Spalt";"(natürliche Person)";"ABR959373074685";"6.2.2023"
"SEE967325407344";"SolaSüd";"In Betrieb";"28.5.2022";"6.2.2023";"Solare Strahlungsenergie";"0,8";"0,6";"90574";"Roßtal";"(natürliche Person)";"ABR916565187592";"15.2.2023"
"SEE970836269059";"Balkon Kraftwerk";"In Betrieb";"19.12.2022";"6.2.2023";"Solare Strahlungsenergie";"0,76";"0,6";"96117";"Memmelsdorf";"(natürliche Person)";"ABR926161357213";"27.8.2023"
"SEE907067416792";"Garagendach";"In Betrieb";"5.1.2023";"6.2.2023";"Solare Strahlungsenergie";"8,1";"8";"86836";"Graben";"(natürliche Person)";"ABR909958360849";"12.9.2023"
"SEE985269356535";"PV_2023_Sailer";"In Betrieb";"1.2.2023";"6.2.2023";"Solare Strahlungsenergie";"9,96";"9,96";"94522";"Wallersdorf";"(natürliche Person)";"ABR999648518131";"23.8.2023"
"SEE914078094598";"DachOstWest";"In Betrieb";"12.4.2023";"6.2.2023";"Solare Strahlungsenergie";"9,3";"8";"63825";"Schöllkrippen";"(natürliche Person)";"ABR983826496199";"26.7.2023"
"SEE916927165398";"B570138";"In Betrieb";"12.12.2022";"6.2.2023";"Solare Strahlungsenergie";"19,47";"15";"84568";"Pleiskirchen";"(natürliche Person)";"ABR988221765871";"7.6.2023"
"SEE924730618635";"Kucharski PV";"In Betrieb";"2.2.2023";"6.2.2023";"Solare Strahlungsenergie";"11,165";"10";"92224";"Amberg";"(natürliche Person)";"ABR918056787502";"11.5.2023"
"SEE929088213747";"PV Hausdach";"In Betrieb";"31.1.2023";"6.2.2023";"Solare Strahlungsenergie";"8,505";"8,505";"93455";"Traitsching";"(natürliche Person)";"ABR980493519589";"3.5.2023"
"SEE917198475070";"Balkonkraftwerk Daniel";"In Betrieb";"7.2.2023";"6.2.2023";"Solare Strahlungsenergie";"0,77";"0,6";"97509";"Kolitzheim";"(natürliche Person)";"ABR935641428770";"9.6.2023"
"SEE976151909984";"Hausdach";"In Betrieb";"9.1.2023";"6.2.2023";"Solare Strahlungsenergie";"15,375";"14";"95326";"Kulmbach";"(natürliche Person)";"ABR963665708998";"6.6.2023"
"SEE900543061332";"PV Hausdach";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"14";"12";"86947";"Weil";"(natürliche Person)";"ABR920010217611";"30.8.2023"
"SEE947140880959";"Hausdach";"In Betrieb";"19.1.2023";"6.2.2023";"Solare Strahlungsenergie";"10";"10";"92546";"Schmidgaden";"(natürliche Person)";"ABR995731706850";"1.3.2023"
"SEE981951729601";"Photovoltaik";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"21,38";"21,38";"84385";"Egglham";"(natürliche Person)";"ABR972246639064";"3.5.2023"
"SEE992577066056";"Abr917383254190";"In Betrieb";"6.2.2023";"6.2.2023";"Solare Strahlungsenergie";"7,2";"6,5";"87437";"Kempten";"(natürliche Person)";"ABR917383254190";"5.10.2023"
"SEE970375374344";"Balkonanlage";"In Betrieb";"15.1.2023";"6.2.2023";"Solare Strahlungsenergie";"0,64";"0,5";"96188";"Stettfeld";"(natürliche Person)";"ABR930081284092";"15.5.2023"
"SEE940332179343";"Hausdach Süd";"In Betrieb";"10.2.2023";"6.2.2023";"Solare Strahlungsenergie";"5,67";"5,67";"97291";"Thüngersheim";"(natürliche Person)";"ABR911420116021";"27.11.2023"
"SEE997990563250";"PV Pfarrkirchen";"In Betrieb";"17.10.2022";"6.2.2023";"Solare Strahlungsenergie";"10,89";"10";"84347";"Pfarrkirchen";"(natürliche Person)";"ABR957000814987";"6.2.2023"
"SEE932159903324";"Natter PV";"In Betrieb";"16.1.2023";"6.2.2023";"Solare Strahlungsenergie";"6,16";"5";"92224";"Amberg";"(natürliche Person)";"ABR955575042347";"6.2.2023"
"SEE992682362340";"PV2022 Honsolgen";"In Betrieb";"25.8.2022";"6.2.2023";"Solare Strahlungsenergie";"14,625";"12";"86807";"Buchloe";"(natürliche Person)";"ABR952883499757";"5.5.2023"
"SEE928592863721";"BalkonkraftwerkZeckern1";"In Betrieb";"1.2.2023";"6.2.2023";"Solare Strahlungsenergie";"0,74";"0,6";"91334";"Hemhofen";"(natürliche Person)";"ABR913766670090";"28.3.2023"
"SEE913246119330";"gekko2023";"In Betrieb";"4.2.2023";"6.2.2023";"Solare Strahlungsenergie";"0,76";"0,6";"97783";"Karsbach";"(natürliche Person)";"ABR966622256389";"25.2.2023"
"SEE916734665388";"SAS2022";"In Betrieb";"1.2.2023";"6.2.2023";"Solare Strahlungsenergie";"0,8";"0,6";"96215";"Lichtenfels";"(natürliche Person)";"ABR937887796217";"6.2.2023"
