"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE921829157969";"Hausdach";"In Betrieb";"12.4.2017";"4.3.2019";"Solare Strahlungsenergie";"9";"8,7";"93155";"Hemau";"(natürliche Person)";"ABR918577770106";"28.5.2019"
"SEE939826683572";"JA Solar WO-Anordnung - Pocking-West";"In Betrieb";"10.9.2018";"4.3.2019";"Solare Strahlungsenergie";"7,375";"7,375";"94060";"Pocking";"(natürliche Person)";"ABR904781047981";"1.9.2021"
"SEE917652543932";"Wohnhaus";"In Betrieb";"27.2.2019";"4.3.2019";"Solare Strahlungsenergie";"9,44";"8,2";"94060";"Pocking";"(natürliche Person)";"ABR926145239481";"4.3.2019"
"SEE940612903767";"Hausdach";"In Betrieb";"27.9.2018";"4.3.2019";"Solare Strahlungsenergie";"6,9";"6,9";"85461";"Bockhorn";"(natürliche Person)";"ABR975973170541";"28.5.2019"
"SEE960350611236";"PV-Anlage-Amanger";"In Betrieb";"6.2.2018";"4.3.2019";"Solare Strahlungsenergie";"9,9";"9";"87674";"Ruderatshofen";"(natürliche Person)";"ABR974210693942";"23.9.2020"
"SEE913711289209";"Fertighaus";"In Betrieb";"24.10.2016";"4.3.2019";"Solare Strahlungsenergie";"6";"6";"84088";"Neufahrn";"(natürliche Person)";"ABR919425789172";"4.4.2020"
"SEE917082392735";"Dr. Kristoff Jäckle";"In Betrieb";"9.1.2017";"4.3.2019";"Solare Strahlungsenergie";"8,1";"7";"89312";"Günzburg";"(natürliche Person)";"ABR907789856357";"27.1.2020"
"SEE926695346080";"SimaStromerzeugung";"In Betrieb";"25.7.2017";"4.3.2019";"Solare Strahlungsenergie";"9,35";"9,35";"84082";"Laberweinting";"(natürliche Person)";"ABR921654455995";"5.9.2019"
"SEE930853537500";"Hausdach";"In Betrieb";"30.11.2018";"4.3.2019";"Solare Strahlungsenergie";"8,8";"8";"89291";"Holzheim";"(natürliche Person)";"ABR953570820083";"26.9.2020"
"SEE948086921560";"PV-Anlage Zugspitzweg 17";"In Betrieb";"30.11.2018";"4.3.2019";"Solare Strahlungsenergie";"9,99";"9,99";"86853";"Langerringen";"(natürliche Person)";"ABR962778501069";"14.12.2023"
"SEE998621899304";"Hausdach108";"In Betrieb";"15.11.2017";"4.3.2019";"Solare Strahlungsenergie";"9,45";"9,45";"88161";"Lindenberg";"(natürliche Person)";"ABR950323618539";"28.5.2019"
"SEE927043355877";"Hausdach";"In Betrieb";"3.3.2019";"4.3.2019";"Solare Strahlungsenergie";"9,9";"9,9";"94130";"Obernzell";"(natürliche Person)";"ABR984601779933";"4.3.2019"
"SEE920298402662";"PV Anlage Hausdach";"In Betrieb";"28.2.2019";"4.3.2019";"Solare Strahlungsenergie";"7,625";"7";"85302";"Gerolsbach";"(natürliche Person)";"ABR973917994277";"4.3.2019"
"SEE980066538429";"PV-Anlage";"In Betrieb";"13.12.2017";"4.3.2019";"Solare Strahlungsenergie";"6,16";"6";"85774";"Unterföhring";"(natürliche Person)";"ABR988490660792";"29.8.2019"
"SEE925981847805";"PV Lichtensee";"In Betrieb";"20.7.2017";"4.3.2019";"Solare Strahlungsenergie";"9,9";"9,9";"84183";"Niederviehbach";"(natürliche Person)";"ABR962619788710";"28.5.2019"
"SEE976130626055";"30 kw Aussiedlung Baujahr 2018";"In Betrieb";"5.9.2017";"4.3.2019";"Solare Strahlungsenergie";"29,68";"29,68";"96328";"Küps";"(natürliche Person)";"ABR955926423283";"28.5.2019"
"SEE906026990724";"Garage";"In Betrieb";"28.2.2019";"4.3.2019";"Solare Strahlungsenergie";"3,54";"3,5";"96476";"Bad Rodach";"(natürliche Person)";"ABR913520383129";"16.3.2019"
"SEE989869491894";"Haus";"In Betrieb";"31.3.2018";"4.3.2019";"Solare Strahlungsenergie";"9,735";"9,735";"91604";"Flachslanden";"(natürliche Person)";"ABR983171120381";"15.12.2022"
"SEE947954859226";"abr917288736289";"In Betrieb";"31.1.2019";"4.3.2019";"Solare Strahlungsenergie";"9,9";"9";"89281";"Altenstadt";"(natürliche Person)";"ABR917288736289";"14.12.2019"
"SEE903172147613";"Hausdach";"In Betrieb";"7.3.2018";"4.3.2019";"Solare Strahlungsenergie";"8,54";"8,2";"96369";"Weißenbrunn";"(natürliche Person)";"ABR932169883593";"8.12.2021"
"SEE985725310811";"Freifläche";"In Betrieb";"10.8.2018";"4.3.2019";"Solare Strahlungsenergie";"300,96";"300,96";"85307";"Paunzhausen";"(natürliche Person)";"ABR962588777272";"28.5.2019"
"SEE972546200476";"Solar2";"In Betrieb";"5.5.2015";"4.3.2019";"Solare Strahlungsenergie";"8,32";"8,32";"83052";"Bruckmühl";"(natürliche Person)";"ABR965882892856";"28.5.2019"
"SEE940674848655";"Seilerstrasse 7";"In Betrieb";"16.11.2015";"4.3.2019";"Solare Strahlungsenergie";"6,24";"6";"83352";"Altenmarkt";"(natürliche Person)";"ABR906588477084";"28.5.2019"
"SEE976424298982";"Hausdach";"In Betrieb";"15.2.2019";"4.3.2019";"Solare Strahlungsenergie";"9,75";"9,5";"85630";"Grasbrunn";"(natürliche Person)";"ABR970264269768";"4.3.2019"
"SEE917243602734";"Hausdach";"In Betrieb";"12.11.2018";"4.3.2019";"Solare Strahlungsenergie";"9,52";"9,52";"86161";"Augsburg";"(natürliche Person)";"ABR974659116101";"28.5.2019"
"SEE923544917866";"PV-Anlage Zeitler Markus";"In Betrieb";"9.1.2019";"4.3.2019";"Solare Strahlungsenergie";"9,9";"7";"93161";"Sinzing";"(natürliche Person)";"ABR948145588703";"18.1.2024"
"SEE957094658054";"Bachleite 6";"In Betrieb";"6.7.2018";"4.3.2019";"Solare Strahlungsenergie";"7,32";"7";"92286";"Rieden";"(natürliche Person)";"ABR976974089177";"28.5.2019"
"SEE974315679148";"Hausdach";"In Betrieb";"28.2.2019";"4.3.2019";"Solare Strahlungsenergie";"5,04";"5";"91413";"Neustadt";"(natürliche Person)";"ABR987439907875";"20.3.2019"
"SEE914130892285";"Mareda";"In Betrieb";"20.1.2015";"4.3.2019";"Solare Strahlungsenergie";"5,5";"5,5";"88131";"Lindau";"(natürliche Person)";"ABR936048672995";"1.7.2021"
"SEE934447864461";"AICAK3";"In Betrieb";"28.1.2019";"4.3.2019";"Solare Strahlungsenergie";"2,31";"2,31";"86551";"Aichach";"(natürliche Person)";"ABR909090844108";"24.11.2020"
"SEE921692644856";"Hausdach Süd";"In Betrieb";"27.9.2017";"4.3.2019";"Solare Strahlungsenergie";"13,2";"12,5";"87751";"Heimertingen";"(natürliche Person)";"ABR972470287994";"10.11.2019"
"SEE966139267366";"Hausdach";"In Betrieb";"13.9.2018";"4.3.2019";"Solare Strahlungsenergie";"7,75";"7";"95509";"Marktschorgast";"(natürliche Person)";"ABR930182461248";"28.5.2019"
"SEE936892009640";"Erlkam-Solar";"In Betrieb";"29.6.2016";"4.3.2019";"Solare Strahlungsenergie";"6,5";"6,5";"83607";"Holzkirchen";"(natürliche Person)";"ABR917305713699";"28.1.2023"
"SEE979464980855";"24StkFlachdach";"In Betrieb";"29.9.2017";"4.3.2019";"Solare Strahlungsenergie";"6,48";"5";"93055";"Regensburg";"(natürliche Person)";"ABR988781867633";"28.5.2019"
"SEE972395465415";"Strohhalle";"In Betrieb";"30.8.2018";"4.3.2019";"Solare Strahlungsenergie";"47,6";"47,6";"91637";"Wörnitz";"(natürliche Person)";"ABR996636795994";"8.5.2021"
"SEE930432105625";"Solar-Aufdachanlage";"In Betrieb";"12.7.2018";"4.3.2019";"Solare Strahlungsenergie";"4,88";"4,6";"91341";"Röttenbach";"(natürliche Person)";"ABR988600427260";"5.6.2023"
"SEE993662144680";"Strohschneider Elke";"In Betrieb";"25.8.2017";"4.3.2019";"Solare Strahlungsenergie";"9,9";"3,5";"83700";"Oberhof";"(natürliche Person)";"ABR907620327039";"6.12.2023"
"SEE977746200790";"Dach";"In Betrieb";"2.7.2018";"4.3.2019";"Solare Strahlungsenergie";"4,35";"4,35";"83527";"Haag";"(natürliche Person)";"ABR903530492645";"28.5.2019"
"SEE932267482377";"PV Eigenversorgung";"In Betrieb";"13.6.2017";"4.3.2019";"Solare Strahlungsenergie";"9,8";"8,2";"84100";"Niederaichbach";"(natürliche Person)";"ABR958396341729";"28.5.2019"
"SEE901160057197";"Pferdestall 19,18 Kwp";"In Betrieb";"14.9.2017";"4.3.2019";"Solare Strahlungsenergie";"19,18";"19,18";"95176";"Konradsreuth";"(natürliche Person)";"ABR905757947137";"28.5.2019"
"SEE997605183026";"PV-Anlage Raser";"In Betrieb";"11.5.2017";"4.3.2019";"Solare Strahlungsenergie";"6,16";"6,16";"94127";"Neuburg";"(natürliche Person)";"ABR996681162291";"27.8.2019"
"SEE979020871986";"Photovoltaikanlage";"In Betrieb";"30.8.2017";"4.3.2019";"Solare Strahlungsenergie";"6,96";"6,96";"96269";"Großheirath";"(natürliche Person)";"ABR972429622029";"25.7.2022"
"SEE980152558942";"meine Anlage, geht euch nichts an";"In Betrieb";"12.7.2016";"4.3.2019";"Solare Strahlungsenergie";"7,54";"7,54";"85098";"Großmehring";"(natürliche Person)";"ABR921085622508";"2.9.2019"
"SEE929123559342";"ABR984048799006";"In Betrieb";"15.3.2015";"4.3.2019";"Solare Strahlungsenergie";"8,84";"8,84";"93173";"Wenzenbach";"(natürliche Person)";"ABR984048799006";"28.5.2019"
"SEE999158614774";"Hausdach";"In Betrieb";"23.3.2018";"4.3.2019";"Solare Strahlungsenergie";"9,375";"9";"92729";"Weiherhammer";"(natürliche Person)";"ABR965936135502";"29.2.2020"
"SEE979135425883";"Photovoltaik Hausdach";"In Betrieb";"13.2.2017";"4.3.2019";"Solare Strahlungsenergie";"5,51";"5,1";"86899";"Landsberg";"(natürliche Person)";"ABR981114561659";"28.5.2019"
"SEE970587069120";"PV";"In Betrieb";"4.9.2017";"4.3.2019";"Solare Strahlungsenergie";"6,3";"6";"84072";"Au";"(natürliche Person)";"ABR965296596470";"28.5.2019"
"SEE933261473934";"PV Hausdach";"In Betrieb";"9.11.2017";"4.3.2019";"Solare Strahlungsenergie";"8,1";"8,1";"91720";"Absberg";"(natürliche Person)";"ABR957591961381";"14.6.2021"
"SEE961511910977";"LIST, HB, PV 5,8kW";"In Betrieb";"25.4.2017";"4.3.2019";"Solare Strahlungsenergie";"5,8";"5,5";"91560";"Heilsbronn";"(natürliche Person)";"ABR939602984688";"28.5.2019"
"SEE958316494191";"PV GbR";"In Betrieb";"27.7.2017";"3.3.2019";"Solare Strahlungsenergie";"382,25";"375,75";"93348";"Kirchdorf";"Koller GbR";"ABR933053284694";"28.5.2019"
"SEE984970874994";"Haus";"In Betrieb";"29.1.2019";"3.3.2019";"Solare Strahlungsenergie";"8,56";"8,56";"97225";"Zellingen";"(natürliche Person)";"ABR947578786991";"4.11.2019"
"SEE971530513608";"Hausdach";"In Betrieb";"16.3.2017";"3.3.2019";"Solare Strahlungsenergie";"8,12";"8,12";"85737";"Ismaning";"(natürliche Person)";"ABR910983262473";"28.5.2019"
"SEE909776259196";"PV2019";"In Betrieb";"22.2.2019";"3.3.2019";"Solare Strahlungsenergie";"9,9";"9,9";"87766";"Memmingerberg";"(natürliche Person)";"ABR966816071125";"3.3.2019"
"SEE970396851602";"PV Speichersdorf 5";"In Betrieb";"12.5.2017";"3.3.2019";"Solare Strahlungsenergie";"17,16";"15";"95469";"Speichersdorf";"(natürliche Person)";"ABR912557025866";"7.2.2024"
"SEE947359730892";"Hausdach";"In Betrieb";"20.1.2016";"3.3.2019";"Solare Strahlungsenergie";"6,76";"6,76";"96114";"Hirschaid";"(natürliche Person)";"ABR990721210102";"28.5.2019"
"SEE963912259495";"Carport";"In Betrieb";"15.9.2016";"3.3.2019";"Solare Strahlungsenergie";"3,12";"3";"96114";"Hirschaid";"(natürliche Person)";"ABR990721210102";"12.11.2020"
"SEE964326028073";"PV-Altenburg";"In Betrieb";"28.2.2019";"3.3.2019";"Solare Strahlungsenergie";"9,3";"9";"83620";"Feldkirchen-Westerham";"(natürliche Person)";"ABR932170341877";"3.3.2019"
"SEE982618157331";"Scheune";"In Betrieb";"15.2.2018";"3.3.2019";"Solare Strahlungsenergie";"23,375";"22";"87772";"Pfaffenhausen";"(natürliche Person)";"ABR940030580298";"10.11.2019"
"SEE931528627144";"Hausdach";"In Betrieb";"28.2.2019";"3.3.2019";"Solare Strahlungsenergie";"7,75";"7,75";"93180";"Deuerling";"(natürliche Person)";"ABR928127001321";"12.6.2019"
"SEE918760391347";"Photovoltaikanlage-Stellner-Berg";"In Betrieb";"19.6.2017";"3.3.2019";"Solare Strahlungsenergie";"5,1";"4,6";"84419";"Obertaufkirchen";"(natürliche Person)";"ABR982395622459";"21.4.2021"
"SEE917559960184";"Solar-Anlage - Hausdach Kupfersgarten";"In Betrieb";"6.6.2016";"3.3.2019";"Solare Strahlungsenergie";"7,56";"7,56";"90556";"Cadolzburg";"(natürliche Person)";"ABR939888206917";"28.5.2019"
"SEE964408253898";"Firma Bäch";"In Betrieb";"28.2.2019";"3.3.2019";"Solare Strahlungsenergie";"30";"27,5";"89431";"Bächingen";"(natürliche Person)";"ABR906629686505";"3.3.2019"
"SEE987506759079";"Stadl";"In Betrieb";"27.6.2016";"3.3.2019";"Solare Strahlungsenergie";"8,215";"8,215";"89344";"Aislingen";"(natürliche Person)";"ABR942160422660";"7.1.2024"
"SEE909400296122";"Stadl";"In Betrieb";"27.2.2019";"3.3.2019";"Solare Strahlungsenergie";"9,3";"8,2";"82269";"Geltendorf";"(natürliche Person)";"ABR974027752757";"8.4.2019"
"SEE959422084337";"Garagendach";"In Betrieb";"29.6.2016";"3.3.2019";"Solare Strahlungsenergie";"7,28";"7";"84453";"Mühldorf";"(natürliche Person)";"ABR943550803892";"28.5.2019"
"SEE958291206796";"Hütte";"In Betrieb";"24.4.2017";"3.3.2019";"Solare Strahlungsenergie";"9,54";"7,7";"94345";"Aholfing";"(natürliche Person)";"ABR907919453326";"28.5.2019"
"SEE968687298656";"Photovoltaik_CB_Muenster";"In Betrieb";"8.5.2016";"3.3.2019";"Solare Strahlungsenergie";"8,265";"8";"86692";"Münster";"(natürliche Person)";"ABR941318331533";"13.11.2023"
"SEE984011860580";"Paula3";"In Betrieb";"23.2.2018";"3.3.2019";"Solare Strahlungsenergie";"9,99";"8,2";"94330";"Aiterhofen";"(natürliche Person)";"ABR932749915263";"28.5.2019"
"SEE906604950881";"PV 2017";"In Betrieb";"26.4.2017";"3.3.2019";"Solare Strahlungsenergie";"7,848";"7,848";"90552";"Röthenbach";"(natürliche Person)";"ABR967105488556";"6.3.2024"
"SEE976973597062";"PV Fronhofer Mühle 14B";"In Betrieb";"24.6.2017";"3.3.2019";"Solare Strahlungsenergie";"8,55";"8,2";"63776";"Mömbris";"Andreas, Albrecht & Rita Behl, Fronhofer Mühle GbR";"ABR937237297494";"30.12.2023"
"SEE952831890377";"PV Scheune";"In Betrieb";"23.3.2016";"3.3.2019";"Solare Strahlungsenergie";"27";"27";"96145";"Seßlach";"Paul GbR Photovoltaik";"ABR919924924500";"28.5.2019"
"SEE996146072059";"PV-Anlage";"In Betrieb";"8.6.2017";"3.3.2019";"Solare Strahlungsenergie";"9,72";"6";"94428";"Eichendorf";"(natürliche Person)";"ABR954309253486";"14.6.2023"
"SEE991790529348";"Wohnhaus";"In Betrieb";"1.3.2019";"3.3.2019";"Solare Strahlungsenergie";"9";"8";"93173";"Wenzenbach";"(natürliche Person)";"ABR937639067572";"10.5.2019"
"SEE917213595950";"Anlage Kastl";"In Betrieb";"19.6.2017";"3.3.2019";"Solare Strahlungsenergie";"6,48";"6";"92280";"Kastl";"(natürliche Person)";"ABR923188370560";"28.5.2019"
"SEE971022755844";"Garage Arberstraße";"In Betrieb";"25.10.2016";"3.3.2019";"Solare Strahlungsenergie";"7,8";"7";"94428";"Eichendorf";"(natürliche Person)";"ABR971965979376";"28.5.2019"
"SEE926372051153";"MH-Hausdach";"In Betrieb";"25.2.2019";"3.3.2019";"Solare Strahlungsenergie";"8,64";"7";"86169";"Augsburg";"(natürliche Person)";"ABR947557153158";"19.4.2022"
"SEE981955916304";"Wolfsee";"In Betrieb";"1.3.2019";"3.3.2019";"Solare Strahlungsenergie";"4,96";"4,96";"86438";"Kissing";"(natürliche Person)";"ABR906348276513";"4.5.2020"
"SEE940904456988";"ABR989838125829";"In Betrieb";"30.5.2016";"3.3.2019";"Solare Strahlungsenergie";"5,7";"5,5";"89420";"Höchstädt";"(natürliche Person)";"ABR989838125829";"26.12.2019"
"SEE963405045635";"Hausdach";"In Betrieb";"1.12.2017";"3.3.2019";"Solare Strahlungsenergie";"7,2";"6";"84405";"Dorfen";"(natürliche Person)";"ABR948897748783";"5.1.2024"
"SEE981782605327";"Andi‘s Anlage";"In Betrieb";"3.9.2016";"3.3.2019";"Solare Strahlungsenergie";"6,24";"6,24";"86871";"Rammingen";"(natürliche Person)";"ABR997680035388";"28.5.2019"
"SEE915865396727";"Robert Kanzelsberger";"In Betrieb";"25.2.2019";"3.3.2019";"Solare Strahlungsenergie";"4,5";"4,5";"84326";"Falkenberg";"(natürliche Person)";"ABR969273883461";"20.2.2020"
"SEE976101930228";"GARAGE";"In Betrieb";"26.2.2019";"3.3.2019";"Solare Strahlungsenergie";"9,715";"9,715";"95694";"Mehlmeisel";"(natürliche Person)";"ABR932371295764";"12.6.2019"
"SEE994163119849";"PV-Hausdach";"In Betrieb";"13.3.2017";"3.3.2019";"Solare Strahlungsenergie";"5,5";"5";"92637";"Theisseil";"(natürliche Person)";"ABR917896202220";"28.5.2019"
"SEE937856946872";"Photovoltaik 4";"In Betrieb";"3.1.2019";"3.3.2019";"Solare Strahlungsenergie";"56,05";"47";"84152";"Mengkofen";"(natürliche Person)";"ABR962459900150";"3.8.2019"
"SEE989271276980";"sonne";"In Betrieb";"8.1.2018";"3.3.2019";"Solare Strahlungsenergie";"7";"2,5";"93055";"Regensburg";"(natürliche Person)";"ABR956338870658";"3.3.2024"
"SEE944884412606";"Dach";"In Betrieb";"2.8.2017";"3.3.2019";"Solare Strahlungsenergie";"9,8";"4,6";"91166";"Georgensgmünd";"(natürliche Person)";"ABR979137164261";"15.12.2022"
"SEE991598815247";"Hausdach_Süd";"In Betrieb";"14.6.2018";"3.3.2019";"Solare Strahlungsenergie";"8,4";"8,4";"84543";"Winhöring";"(natürliche Person)";"ABR912605651924";"6.12.2023"
"SEE962433073986";"PV 2016 EV mit Speicher";"In Betrieb";"21.10.2016";"3.3.2019";"Solare Strahlungsenergie";"9,9";"8";"83342";"Tacherting";"(natürliche Person)";"ABR926847716495";"8.12.2020"
"SEE982991301192";"Solar auf dem Hausdach";"In Betrieb";"30.6.2015";"3.3.2019";"Solare Strahlungsenergie";"9,75";"8,5";"91281";"Kirchenthumbach";"(natürliche Person)";"ABR944389140981";"24.8.2019"
"SEE966501551390";"PV Garage";"In Betrieb";"7.6.2018";"3.3.2019";"Solare Strahlungsenergie";"6";"6";"96132";"Schlüsselfeld";"(natürliche Person)";"ABR989376758473";"2.11.2020"
"SEE918792190147";"PV_DR";"In Betrieb";"18.7.2017";"3.3.2019";"Solare Strahlungsenergie";"9,735";"8,2";"84184";"Tiefenbach";"(natürliche Person)";"ABR913813089547";"28.5.2019"
"SEE900111048826";"MH-Hausdach";"In Betrieb";"27.2.2015";"3.3.2019";"Solare Strahlungsenergie";"4,6";"4,6";"90513";"Zirndorf";"(natürliche Person)";"ABR924507754764";"5.6.2020"
"SEE904823338718";"Hausdach";"In Betrieb";"12.5.2017";"3.3.2019";"Solare Strahlungsenergie";"8,7";"7,5";"97789";"Oberleichtersbach";"(natürliche Person)";"ABR908741569438";"28.5.2019"
"SEE961935805385";"PV092016";"In Betrieb";"15.9.2016";"3.3.2019";"Solare Strahlungsenergie";"5,3";"5";"92249";"Vilseck";"(natürliche Person)";"ABR965060238124";"3.9.2019"
"SEE908134309535";"Sonnenwelt";"In Betrieb";"11.3.2019";"3.3.2019";"Solare Strahlungsenergie";"9,72";"9,72";"95515";"Plankenfels";"(natürliche Person)";"ABR994543492166";"22.3.2019"
"SEE954783256089";"ABR934067290893";"In Betrieb";"9.11.2018";"3.3.2019";"Solare Strahlungsenergie";"9,975";"9,975";"84508";"Burgkirchen";"(natürliche Person)";"ABR934067290893";"28.5.2019"
"SEE905145356640";"Tegel 6";"In Betrieb";"9.10.2017";"3.3.2019";"Solare Strahlungsenergie";"5,3";"4,6";"86853";"Langerringen";"(natürliche Person)";"ABR959871996076";"14.5.2020"
"SEE939019502123";"Photovoltaik 3";"In Betrieb";"12.4.2017";"3.3.2019";"Solare Strahlungsenergie";"21,66";"20,5";"84152";"Mengkofen";"(natürliche Person)";"ABR962459900150";"8.12.2019"
"SEE989057114062";"PV 6";"In Betrieb";"30.6.2018";"3.3.2019";"Solare Strahlungsenergie";"5,6";"3,68";"86473";"Ziemetshausen";"(natürliche Person)";"ABR949248283625";"26.1.2021"
"SEE994737761924";"Hausdach";"In Betrieb";"16.11.2018";"3.3.2019";"Solare Strahlungsenergie";"6,3";"4,6";"84405";"Dorfen";"(natürliche Person)";"ABR990865101960";"30.6.2020"
"SEE913543125386";"PV 5";"In Betrieb";"11.11.2017";"3.3.2019";"Solare Strahlungsenergie";"5,32";"4,6";"86473";"Ziemetshausen";"(natürliche Person)";"ABR949248283625";"26.1.2021"
"SEE957689627236";"Familie MMH";"In Betrieb";"23.10.2018";"3.3.2019";"Solare Strahlungsenergie";"9,92";"9,92";"95463";"Bindlach";"(natürliche Person)";"ABR935409637055";"4.9.2019"
"SEE969088848525";"Hausdach";"In Betrieb";"29.9.2017";"3.3.2019";"Solare Strahlungsenergie";"7,2";"7,2";"93055";"Regensburg";"(natürliche Person)";"ABR989348825349";"28.5.2019"
"SEE996712342579";"Scheune";"In Betrieb";"30.6.2017";"3.3.2019";"Solare Strahlungsenergie";"22,68";"22";"91074";"Herzogenaurach";"(natürliche Person)";"ABR930865396485";"28.5.2019"
"SEE994674685987";"Erzeugung";"In Betrieb";"15.5.2020";"3.3.2019";"Solare Strahlungsenergie";"3,1";"3";"85238";"Petershausen";"(natürliche Person)";"ABR972872986037";"10.3.2022"
"SEE908828154946";"Hausdachanlage";"In Betrieb";"12.2.2018";"3.3.2019";"Solare Strahlungsenergie";"13,2";"13,2";"85084";"Reichertshofen";"(natürliche Person)";"ABR932864612672";"27.9.2020"
"SEE997609199825";"Hausdach TH";"In Betrieb";"11.4.2018";"3.3.2019";"Solare Strahlungsenergie";"13,5";"13,5";"84389";"Postmünster";"(natürliche Person)";"ABR914610377585";"28.10.2019"
"SEE941627571347";"Hausdach";"In Betrieb";"17.1.2019";"3.3.2019";"Solare Strahlungsenergie";"5,4";"5";"86456";"Gablingen";"(natürliche Person)";"ABR926439832480";"8.12.2019"
"SEE915721114687";"SolarDach2018";"In Betrieb";"26.10.2018";"3.3.2019";"Solare Strahlungsenergie";"8,64";"7,2";"85579";"Neubiberg";"(natürliche Person)";"ABR966117298269";"28.5.2019"
"SEE977614540591";"PVA Dach";"In Betrieb";"1.3.2019";"3.3.2019";"Solare Strahlungsenergie";"7,15";"6";"97778";"Fellen";"(natürliche Person)";"ABR917478472454";"8.5.2019"
"SEE911283642002";"Hallendachanlage";"In Betrieb";"24.4.2018";"3.3.2019";"Solare Strahlungsenergie";"209,84";"204";"85290";"Geisenfeld";"(natürliche Person)";"ABR932864612672";"28.5.2019"
"SEE919281391939";"Hausdach";"In Betrieb";"18.4.2018";"3.3.2019";"Solare Strahlungsenergie";"5,76";"5,76";"84405";"Dorfen";"(natürliche Person)";"ABR956583805429";"28.5.2019"
"SEE972361561912";"Sonnendach";"In Betrieb";"8.5.2018";"3.3.2019";"Solare Strahlungsenergie";"4,05";"3";"92358";"Seubersdorf";"(natürliche Person)";"ABR922296978927";"28.5.2019"
"SEE904500600886";"Solar";"In Betrieb";"10.11.2017";"3.3.2019";"Solare Strahlungsenergie";"9,86";"9,86";"85110";"Kipfenberg";"(natürliche Person)";"ABR906856801894";"15.12.2022"
