"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE970024855415";"Garagendach";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"6,15";"6";"91522";"Ansbach";"(natürliche Person)";"ABR971651631908";"17.10.2023"
"SEE965702953293";"C000498837_UH_Hausdach";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"13,12";"11";"83128";"Halfing";"(natürliche Person)";"ABR965680710062";"25.7.2023"
"SEE982926193830";"BalkonKW Erlangen";"In Betrieb";"15.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,8";"0,6";"91056";"Erlangen";"(natürliche Person)";"ABR912596203409";"25.7.2023"
"SEE909519790856";"PV Dach";"In Betrieb";"15.5.2023";"25.7.2023";"Solare Strahlungsenergie";"5,04";"5,04";"96047";"Bamberg";"(natürliche Person)";"ABR906281033198";"13.10.2023"
"SEE919885184630";"PV-Anlage Sungrow";"In Betrieb";"11.5.2023";"25.7.2023";"Solare Strahlungsenergie";"9,88";"8";"93138";"Lappersdorf";"(natürliche Person)";"ABR903619281245";"25.7.2023"
"SEE901383095983";"Balkonkraftwerk";"In Betrieb";"4.10.2022";"25.7.2023";"Solare Strahlungsenergie";"0,41";"0,3";"82054";"Sauerlach";"(natürliche Person)";"ABR915663391887";"28.11.2023"
"SEE934185371863";"Osolemio";"In Betrieb";"19.5.2023";"25.7.2023";"Solare Strahlungsenergie";"0,8";"0,6";"85402";"Kranzberg";"(natürliche Person)";"ABR942796242854";"6.12.2023"
"SEE965939330539";"Solarenergieanlage II";"In Betrieb";"5.7.2023";"25.7.2023";"Solare Strahlungsenergie";"9,12";"8,2";"95514";"Neustadt";"(natürliche Person)";"ABR993999281171";"25.7.2023"
"SEE903020871912";"Steckerfertige Erzeugungsanlage bis zu einer Leistung von 600W";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,83";"0,6";"93055";"Regensburg";"(natürliche Person)";"ABR970719429686";"25.7.2023"
"SEE903018118692";"Hausdach";"In Betrieb";"1.4.2023";"25.7.2023";"Solare Strahlungsenergie";"15";"10";"91364";"Unterleinleiter";"(natürliche Person)";"ABR975034777979";"25.7.2023"
"SEE999511803517";"PV_Zum-Ringwall-7";"In Betrieb";"21.7.2023";"25.7.2023";"Solare Strahlungsenergie";"13,12";"13,12";"92331";"Parsberg";"(natürliche Person)";"ABR955935924016";"3.11.2023"
"SEE998589295965";"Stierberg BKW";"In Betrieb";"1.10.2022";"25.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"84419";"Obertaufkirchen";"(natürliche Person)";"ABR996428097107";"5.12.2023"
"SEE936351237331";"Balkonkraftwerk";"In Betrieb";"30.6.2023";"25.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"86836";"Untermeitingen";"(natürliche Person)";"ABR924605954530";"25.7.2023"
"SEE997725930609";"PV Anlage 2020";"In Betrieb";"23.8.2023";"25.7.2023";"Solare Strahlungsenergie";"3,69";"3,69";"97616";"Bad Neustadt";"(natürliche Person)";"ABR986967449734";"27.9.2023"
"SEE973272832498";"Solar_Kaml";"In Betrieb";"13.7.2023";"25.7.2023";"Solare Strahlungsenergie";"8,69";"8,5";"85435";"Erding";"(natürliche Person)";"ABR990396629490";"25.7.2023"
"SEE994665640001";"Balkon";"In Betrieb";"15.6.2023";"25.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"93152";"Nittendorf";"(natürliche Person)";"ABR969361594125";"25.1.2024"
"SEE964308148690";"Solaranlage";"In Betrieb";"2.6.2023";"25.7.2023";"Solare Strahlungsenergie";"7,56";"7,56";"95502";"Himmelkron";"(natürliche Person)";"ABR981430586657";"7.12.2023"
"SEE972994617512";"Balkonkraftwerk";"In Betrieb";"12.6.2023";"25.7.2023";"Solare Strahlungsenergie";"0,8";"0,8";"92421";"Schwandorf";"(natürliche Person)";"ABR921839701015";"3.11.2023"
"SEE995032113715";"PV-Anlage12,09kWp";"In Betrieb";"10.7.2023";"25.7.2023";"Solare Strahlungsenergie";"12,09";"10";"94127";"Neuburg";"(natürliche Person)";"ABR925435275581";"21.8.2023"
"SEE946420866508";"priRoof Duo";"In Betrieb";"22.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"92237";"Sulzbach-Rosenberg";"(natürliche Person)";"ABR964532641189";"25.12.2023"
"SEE931380710770";"PV_Hausdach";"In Betrieb";"20.7.2023";"25.7.2023";"Solare Strahlungsenergie";"7,02";"7,02";"83624";"Otterfing";"(natürliche Person)";"ABR969377409352";"25.7.2023"
"SEE942348425681";"Wohnhaus";"In Betrieb";"20.2.2023";"25.7.2023";"Solare Strahlungsenergie";"12,75";"10";"89423";"Gundelfingen";"(natürliche Person)";"ABR973304840897";"9.11.2023"
"SEE929995453328";"Sunny Tripower";"In Betrieb";"7.7.2023";"25.7.2023";"Solare Strahlungsenergie";"6,2";"6";"87767";"Niederrieden";"(natürliche Person)";"ABR998126612958";"25.7.2023"
"SEE913384770547";"Hausdach";"In Betrieb";"8.3.2023";"25.7.2023";"Solare Strahlungsenergie";"9,8";"9,8";"96272";"Hochstadt";"(natürliche Person)";"ABR979607113485";"25.7.2023"
"SEE962781759877";"Hausdach";"In Betrieb";"6.7.2023";"25.7.2023";"Solare Strahlungsenergie";"27,47";"20";"93352";"Rohr";"Bäckerei Schneider";"ABR973715096777";"25.7.2023"
"SEE947111716478";"Werkstatt Balkonkraftwerk";"In Betrieb";"21.3.2023";"25.7.2023";"Solare Strahlungsenergie";"0,78";"0,6";"85128";"Nassenfels";"(natürliche Person)";"ABR998078533844";"21.12.2023"
"SEE975182514471";"Photovoltaik-Anlage für Eigenheim";"In Betrieb";"14.7.2023";"25.7.2023";"Solare Strahlungsenergie";"9,545";"9,545";"96178";"Pommersfelden";"(natürliche Person)";"ABR903482072865";"25.7.2023"
"SEE998941391816";"PV-Anlage3,3kWp";"In Betrieb";"11.7.2023";"25.7.2023";"Solare Strahlungsenergie";"3,3";"3,3";"94072";"Bad Füssing";"(natürliche Person)";"ABR914725572547";"10.1.2024"
"SEE927134441229";"PV-Anlage Böse-Baer Mansfeldstraße";"In Betrieb";"24.7.2023";"25.7.2023";"Solare Strahlungsenergie";"21,085";"21,085";"91056";"Erlangen";"(natürliche Person)";"ABR997810398789";"16.10.2023"
"SEE954018700301";"Garagendach";"In Betrieb";"27.1.2023";"25.7.2023";"Solare Strahlungsenergie";"6,32";"6,32";"96199";"Zapfendorf";"(natürliche Person)";"ABR912282285856";"27.7.2023"
"SEE936413076199";"PV-Anlage14,76kWp";"In Betrieb";"5.7.2023";"25.7.2023";"Solare Strahlungsenergie";"14,76";"10";"94060";"Pocking";"(natürliche Person)";"ABR916113217108";"18.9.2023"
"SEE964942806611";"priWall Duo";"In Betrieb";"24.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"91301";"Forchheim";"(natürliche Person)";"ABR993393619891";"26.7.2023"
"SEE974000968748";"Balkonkraftwerk";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"94348";"Atting";"(natürliche Person)";"ABR929041112025";"29.9.2023"
"SEE913408177543";"Photovoltaikanlage Schober Felix";"In Betrieb";"14.6.2023";"25.7.2023";"Solare Strahlungsenergie";"3,28";"3,28";"63897";"Miltenberg";"(natürliche Person)";"ABR917183284830";"25.7.2023"
"SEE937467065559";"Balkon";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,8";"0,8";"90451";"Nürnberg";"(natürliche Person)";"ABR939009529963";"31.1.2024"
"SEE958122644315";"priWall Duo";"In Betrieb";"27.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"63906";"Erlenbach";"(natürliche Person)";"ABR902443185330";"9.12.2023"
"SEE988537310345";"Garagenanlage";"In Betrieb";"1.4.2023";"25.7.2023";"Solare Strahlungsenergie";"2,72";"2,72";"82405";"Wessobrunn";"(natürliche Person)";"ABR987417572279";"25.7.2023"
"SEE930184825321";"C000637550_CE_Hausdach";"In Betrieb";"13.7.2023";"25.7.2023";"Solare Strahlungsenergie";"11,89";"8,8";"95632";"Wunsiedel";"(natürliche Person)";"ABR984976416235";"31.7.2023"
"SEE916055297909";"Balkon";"In Betrieb";"2.6.2023";"25.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"86156";"Augsburg";"(natürliche Person)";"ABR923796944849";"25.7.2023"
"SEE938948525678";"solar";"In Betrieb";"2.11.2022";"25.7.2023";"Solare Strahlungsenergie";"6,48";"6";"83139";"Söchtenau";"(natürliche Person)";"ABR941111125773";"27.11.2023"
"SEE983528047217";"PV-Anlage19,68kWp";"In Betrieb";"21.7.2023";"25.7.2023";"Solare Strahlungsenergie";"19,68";"19,68";"94118";"Jandelsbrunn";"(natürliche Person)";"ABR991190742156";"16.10.2023"
"SEE928956361603";"PV Anlage 20,34";"In Betrieb";"26.2.2023";"25.7.2023";"Solare Strahlungsenergie";"20,335";"20";"86529";"Schrobenhausen";"(natürliche Person)";"ABR954834285266";"27.7.2023"
"SEE992448849269";"PV-Anlage (ohne Batteriespeicher)";"In Betrieb";"4.7.2023";"25.7.2023";"Solare Strahlungsenergie";"6,56";"6,56";"87616";"Marktoberdorf";"(natürliche Person)";"ABR944308067924";"7.9.2023"
"SEE903252685288";"Hawaggesechs";"In Betrieb";"24.5.2023";"25.7.2023";"Solare Strahlungsenergie";"5,95";"5,95";"91161";"Hilpoltstein";"(natürliche Person)";"ABR922560310958";"23.10.2023"
"SEE973951539465";"Richard";"In Betrieb";"13.6.2023";"25.7.2023";"Solare Strahlungsenergie";"15,725";"15";"84570";"Polling";"(natürliche Person)";"ABR946574268432";"5.12.2023"
"SEE941295073723";"Bruno4";"In Betrieb";"27.6.2023";"25.7.2023";"Solare Strahlungsenergie";"11,9";"10";"91301";"Forchheim";"(natürliche Person)";"ABR980429651673";"30.9.2023"
"SEE929005185775";"Kirchanschöring";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,84";"0,6";"83417";"Kirchanschöring";"(natürliche Person)";"ABR968177689988";"9.8.2023"
"SEE938525315326";"Auf-Dach-Anlage zu 10 Kwp 2023";"In Betrieb";"3.7.2023";"25.7.2023";"Solare Strahlungsenergie";"10,2";"10,2";"84371";"Triftern";"(natürliche Person)";"ABR970102989339";"5.12.2023"
"SEE986402769465";"Pult- und Flachdach PV";"In Betrieb";"21.7.2023";"25.7.2023";"Solare Strahlungsenergie";"14,58";"8";"95445";"Bayreuth";"(natürliche Person)";"ABR944821464835";"25.7.2023"
"SEE977612129231";"Balkonkraftwerk";"In Betrieb";"12.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,8";"0,6";"91056";"Erlangen";"(natürliche Person)";"ABR950612660812";"27.10.2023"
"SEE948684463004";"Hausdach";"In Betrieb";"1.3.2023";"25.7.2023";"Solare Strahlungsenergie";"9,88";"9,88";"96275";"Marktzeuln";"(natürliche Person)";"ABR948152018910";"21.2.2024"
"SEE993999066594";"Sonnenstrom";"In Betrieb";"23.6.2023";"25.7.2023";"Solare Strahlungsenergie";"10,2";"10";"84149";"Velden";"(natürliche Person)";"ABR924501193569";"22.2.2024"
"SEE954936167415";"PVUB740001";"In Betrieb";"27.6.2023";"25.7.2023";"Solare Strahlungsenergie";"9,75";"9,75";"86657";"Bissingen";"(natürliche Person)";"ABR984341355671";"30.11.2023"
"SEE926740358105";"Ost-West-Hausdach";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"24,64";"20";"92521";"Schwarzenfeld";"(natürliche Person)";"ABR920371305163";"4.11.2023"
"SEE930689033801";"EB+Solar";"In Betrieb";"24.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"82362";"Weilheim";"(natürliche Person)";"ABR972380098161";"4.3.2024"
"SEE999469585169";"PVDach";"In Betrieb";"3.7.2023";"25.7.2023";"Solare Strahlungsenergie";"9,5";"9,5";"83339";"Chieming";"(natürliche Person)";"ABR958182165720";"11.10.2023"
"SEE966702775700";"C000563325_JR_Hausdach";"In Betrieb";"19.6.2023";"25.7.2023";"Solare Strahlungsenergie";"4,1";"4,1";"97464";"Niederwerrn";"(natürliche Person)";"ABR957630316745";"25.7.2023"
"SEE902089635640";"PV Anlage SoSiLeFi";"In Betrieb";"31.3.2023";"25.7.2023";"Solare Strahlungsenergie";"16,81";"12";"85092";"Kösching";"(natürliche Person)";"ABR940522219736";"25.7.2023"
"SEE952602277390";"BSW-Haus";"In Betrieb";"20.7.2023";"25.7.2023";"Solare Strahlungsenergie";"5,74";"5,74";"84130";"Dingolfing";"(natürliche Person)";"ABR988029658986";"22.8.2023"
"SEE927105071073";"Sunny 1";"In Betrieb";"14.7.2023";"25.7.2023";"Solare Strahlungsenergie";"5,74";"5";"80997";"München";"(natürliche Person)";"ABR923982094662";"25.7.2023"
"SEE993435606889";"Sepp";"In Betrieb";"13.6.2023";"25.7.2023";"Solare Strahlungsenergie";"12,75";"10";"84570";"Polling";"(natürliche Person)";"ABR958042277044";"25.7.2023"
"SEE977831144602";"PV-Anlage5,2kWp";"In Betrieb";"21.7.2023";"25.7.2023";"Solare Strahlungsenergie";"5,2";"5";"94094";"Rotthalmünster";"(natürliche Person)";"ABR981561910109";"18.8.2023"
"SEE928355446673";"priRoof Duo";"In Betrieb";"17.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"86754";"Munningen";"(natürliche Person)";"ABR953655171895";"13.8.2023"
"SEE989322292372";"Ingelsberger Weg 51";"In Betrieb";"20.7.2023";"25.7.2023";"Solare Strahlungsenergie";"11,6";"10";"85604";"Zorneding";"(natürliche Person)";"ABR986650058618";"5.12.2023"
"SEE998505886765";"Balkon01";"In Betrieb";"3.11.2022";"25.7.2023";"Solare Strahlungsenergie";"0,8";"0,6";"86368";"Gersthofen";"(natürliche Person)";"ABR938335992267";"25.7.2023"
"SEE988281820398";"_";"In Betrieb";"20.7.2023";"25.7.2023";"Solare Strahlungsenergie";"5,7";"5";"83080";"Oberaudorf";"(natürliche Person)";"ABR991740348784";"25.7.2023"
"SEE965842680660";"Anlage KW27";"In Betrieb";"22.4.2023";"25.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"96050";"Bamberg";"(natürliche Person)";"ABR935131764814";"13.2.2024"
"SEE934134841034";"Dach Süd";"In Betrieb";"4.7.2023";"25.7.2023";"Solare Strahlungsenergie";"4,875";"4,5";"83233";"Bernau";"(natürliche Person)";"ABR951315692698";"25.7.2023"
"SEE993144499710";"Dreirichtungsanlage";"In Betrieb";"15.5.2023";"25.7.2023";"Solare Strahlungsenergie";"9,43";"9,43";"86754";"Munningen";"(natürliche Person)";"ABR939262640948";"26.7.2023"
"SEE902521809769";"Garagendach";"In Betrieb";"29.4.2023";"25.7.2023";"Solare Strahlungsenergie";"6,56";"6";"83661";"Lenggries";"(natürliche Person)";"ABR988024485136";"5.12.2023"
"SEE912158169006";"Balkonstrom";"In Betrieb";"24.7.2023";"25.7.2023";"Solare Strahlungsenergie";"3,4";"3";"94560";"Offenberg";"(natürliche Person)";"ABR916923896203";"23.2.2024"
"SEE988379635705";"PV-Anlage DWO 2023.07";"In Betrieb";"13.7.2023";"25.7.2023";"Solare Strahlungsenergie";"14";"10";"85452";"Moosinning";"(natürliche Person)";"ABR929434711057";"25.7.2023"
"SEE973900856360";"Carport und Gartenhaus";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"6,3";"6";"91320";"Ebermannstadt";"(natürliche Person)";"ABR902378448722";"25.7.2023"
"SEE960505693896";"Balkonkraftwerk Garten";"In Betrieb";"24.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"97903";"Collenberg";"(natürliche Person)";"ABR908566501323";"2.10.2023"
"SEE942017968846";"Wohnhaus";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"6,84";"5,7";"93057";"Regensburg";"(natürliche Person)";"ABR915386941734";"25.7.2023"
"SEE970034063367";"Untere Aichbachtalstr. 32, 84100 Niederaichbach";"In Betrieb";"26.5.2023";"25.7.2023";"Solare Strahlungsenergie";"9,99";"9,99";"84100";"Niederaichbach";"(natürliche Person)";"ABR946437404878";"5.12.2023"
"SEE963490302279";"Scheune";"In Betrieb";"26.6.2023";"25.7.2023";"Solare Strahlungsenergie";"9,5";"9,5";"92705";"Leuchtenberg";"(natürliche Person)";"ABR962144037864";"30.8.2023"
"SEE994984097791";"Südwest";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"10,93";"10";"85080";"Gaimersheim";"(natürliche Person)";"ABR913986674281";"28.11.2023"
"SEE941046218281";"Blaues Haus";"In Betrieb";"22.6.2023";"25.7.2023";"Solare Strahlungsenergie";"7,38";"7,38";"97337";"Dettelbach";"(natürliche Person)";"ABR970986453773";"27.7.2023"
"SEE953274773678";"Hausdach";"In Betrieb";"24.7.2023";"25.7.2023";"Solare Strahlungsenergie";"14,25";"10";"96123";"Litzendorf";"(natürliche Person)";"ABR992372946768";"20.12.2023"
"SEE957916736618";"Hausdach";"In Betrieb";"30.6.2023";"25.7.2023";"Solare Strahlungsenergie";"9,875";"8";"91801";"Markt Berolzheim";"(natürliche Person)";"ABR951950430136";"25.10.2023"
"SEE987945869858";"Hausdach";"In Betrieb";"24.4.2023";"25.7.2023";"Solare Strahlungsenergie";"9,7";"9,7";"94481";"Grafenau";"(natürliche Person)";"ABR939385602021";"7.11.2023"
"SEE930151252945";"Garagendach";"In Betrieb";"28.6.2023";"25.7.2023";"Solare Strahlungsenergie";"8,2";"8";"63796";"Kahl";"(natürliche Person)";"ABR904316575750";"25.7.2023"
"SEE992163069553";"ABR963622986575";"In Betrieb";"27.6.2022";"25.7.2023";"Solare Strahlungsenergie";"11,8";"10";"83646";"Wackersberg";"(natürliche Person)";"ABR963622986575";"3.1.2024"
"SEE936372607014";"Balkonkraftwerk: 600Watt";"In Betrieb";"25.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,92";"0,6";"97437";"Haßfurt";"(natürliche Person)";"ABR986760835758";"24.8.2023"
"SEE939934342569";"Pickers Solaranlage";"In Betrieb";"17.10.2023";"25.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"85055";"Ingolstadt";"(natürliche Person)";"ABR993852555395";"30.1.2024"
"SEE945864646820";"Hayat";"In Betrieb";"28.2.2023";"25.7.2023";"Solare Strahlungsenergie";"18,63";"16";"90768";"Fürth";"(natürliche Person)";"ABR921364204302";"1.8.2023"
"SEE912278015894";"priBalcony Duo";"In Betrieb";"22.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"63762";"Großostheim";"(natürliche Person)";"ABR933527956911";"25.7.2023"
"SEE922368404743";"Büro Gebäude";"In Betrieb";"12.7.2023";"25.7.2023";"Solare Strahlungsenergie";"32,8";"15";"89353";"Glött";"Rohrleitungsbau Fritz Heidel";"ABR951370575066";"25.7.2023"
"SEE926617786260";"Solardach";"In Betrieb";"14.7.2023";"25.7.2023";"Solare Strahlungsenergie";"18,675";"17";"86420";"Diedorf";"(natürliche Person)";"ABR990379365858";"19.1.2024"
"SEE917912022917";"Süd 3.600";"In Betrieb";"3.5.2023";"25.7.2023";"Solare Strahlungsenergie";"3,6";"3,6";"87538";"Fischen";"(natürliche Person)";"ABR909878473568";"25.7.2023"
"SEE955528205867";"priWall Duo";"In Betrieb";"24.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"91085";"Weisendorf";"(natürliche Person)";"ABR908963924022";"25.7.2023"
"SEE945408702210";"Balkonkraftwerk";"In Betrieb";"24.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"83317";"Teisendorf";"(natürliche Person)";"ABR989535246230";"25.7.2023"
"SEE946134541920";"GISOLA";"In Betrieb";"30.6.2023";"25.7.2023";"Solare Strahlungsenergie";"9,75";"8";"63755";"Alzenau";"(natürliche Person)";"ABR901783249467";"6.12.2023"
"SEE926014616979";"Ostpreußenstr. 17 Chr";"In Betrieb";"6.7.2023";"25.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"96472";"Rödental";"(natürliche Person)";"ABR948834812584";"26.7.2023"
"SEE910547080345";"Balkonkraftwerk";"In Betrieb";"16.6.2023";"25.7.2023";"Solare Strahlungsenergie";"0,84";"0,6";"97845";"Neustadt";"(natürliche Person)";"ABR951052581675";"25.7.2023"
"SEE969334938093";"SA-23-MA";"In Betrieb";"21.7.2023";"25.7.2023";"Solare Strahlungsenergie";"10";"9";"86688";"Marxheim";"(natürliche Person)";"ABR976395148705";"5.9.2023"
"SEE925160068861";"Balkonkraftwerk";"In Betrieb";"13.6.2023";"25.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"88131";"Bodolz";"(natürliche Person)";"ABR949037570431";"4.10.2023"
"SEE942864830693";"Hausdach Solaranlage";"In Betrieb";"20.7.2023";"25.7.2023";"Solare Strahlungsenergie";"9,6";"8";"91623";"Sachsen";"(natürliche Person)";"ABR954827928750";"12.2.2024"
"SEE925008184562";"Garage";"In Betrieb";"24.7.2023";"25.7.2023";"Solare Strahlungsenergie";"6,72";"6";"93413";"Cham";"(natürliche Person)";"ABR960988604921";"25.7.2023"
"SEE979491857632";"Hausdach";"In Betrieb";"26.7.2023";"25.7.2023";"Solare Strahlungsenergie";"7,8";"7";"93173";"Wenzenbach";"(natürliche Person)";"ABR950276759440";"20.2.2024"
