"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE949379535273";"PV-Anlage";"In Betrieb";"2.8.2021";"31.10.2021";"Solare Strahlungsenergie";"9,8";"9";"86551";"Aichach";"(natürliche Person)";"ABR920441248475";"7.12.2021"
"SEE998513939613";"Hausdach";"In Betrieb";"21.9.2021";"31.10.2021";"Solare Strahlungsenergie";"10,875";"10,875";"97291";"Thüngersheim";"(natürliche Person)";"ABR953774929094";"20.11.2021"
"SEE943466325778";"PV4";"In Betrieb";"30.10.2021";"31.10.2021";"Solare Strahlungsenergie";"4,5";"4,5";"84152";"Mengkofen";"(natürliche Person)";"ABR972246095174";"11.1.2024"
"SEE924926870878";"Hausdach";"In Betrieb";"25.10.2021";"31.10.2021";"Solare Strahlungsenergie";"17,3";"17";"86745";"Hohenaltheim";"(natürliche Person)";"ABR998463346592";"2.11.2021"
"SEE987341044514";"PV Hausdach und Garage";"In Betrieb";"21.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,625";"9,625";"86476";"Neuburg";"(natürliche Person)";"ABR939161254086";"26.11.2021"
"SEE903922061794";"Garagendach/Vordach 12,24 KWp";"In Betrieb";"28.10.2021";"31.10.2021";"Solare Strahlungsenergie";"12,24";"11";"95326";"Kulmbach";"(natürliche Person)";"ABR922190285183";"23.12.2021"
"SEE905545413783";"Moenchsberg";"In Betrieb";"7.8.2017";"31.10.2021";"Solare Strahlungsenergie";"3,52";"3,52";"84529";"Tittmoning";"(natürliche Person)";"ABR962457476497";"31.10.2021"
"SEE925125385460";"soli14";"In Betrieb";"15.10.2021";"31.10.2021";"Solare Strahlungsenergie";"6";"6";"94360";"Mitterfels";"(natürliche Person)";"ABR931849267241";"17.11.2021"
"SEE980868457164";"Kohlstattweg";"In Betrieb";"26.10.2021";"31.10.2021";"Solare Strahlungsenergie";"10,935";"9";"89356";"Haldenwang";"(natürliche Person)";"ABR979217749425";"25.12.2021"
"SEE990717019795";"Gartenhaus";"In Betrieb";"1.10.2021";"31.10.2021";"Solare Strahlungsenergie";"1,3";"0,6";"86169";"Augsburg";"(natürliche Person)";"ABR948016285854";"22.8.2022"
"SEE954904656811";"PV Wohnhaus 6,21 kWp";"In Betrieb";"14.3.2017";"31.10.2021";"Solare Strahlungsenergie";"6,21";"6,21";"90599";"Dietenhofen";"(natürliche Person)";"ABR901391173079";"31.10.2021"
"SEE998500461882";"Hausdach";"In Betrieb";"3.11.2021";"31.10.2021";"Solare Strahlungsenergie";"9,12";"8";"81825";"München";"(natürliche Person)";"ABR976448777791";"14.1.2022"
"SEE998517925315";"E-mobil";"In Betrieb";"27.4.2021";"31.10.2021";"Solare Strahlungsenergie";"10,2";"10";"94164";"Sonnen";"(natürliche Person)";"ABR918931313024";"31.10.2021"
"SEE996706450570";"ABR918594472267";"In Betrieb";"14.10.2021";"31.10.2021";"Solare Strahlungsenergie";"11,47";"10";"87561";"Oberstdorf";"Gästehaus Alpenblick, Mathias Freudig";"ABR918594472267";"11.3.2022"
"SEE953399473576";"Hausdach";"In Betrieb";"27.9.2021";"31.10.2021";"Solare Strahlungsenergie";"29,7";"29,7";"94342";"Straßkirchen";"(natürliche Person)";"ABR944955813813";"13.4.2022"
"SEE983720227134";"Dach975";"In Betrieb";"1.9.2021";"31.10.2021";"Solare Strahlungsenergie";"9,75";"9,75";"94261";"Kirchdorf i.Wald";"(natürliche Person)";"ABR933484607727";"4.1.2022"
"SEE955079706165";"2.25";"In Betrieb";"24.3.2022";"31.10.2021";"Solare Strahlungsenergie";"2,25";"2,2";"89437";"Haunsheim";"(natürliche Person)";"ABR923348746525";"29.11.2022"
"SEE938549974622";"Balkonkraftwerk";"In Betrieb";"13.7.2021";"31.10.2021";"Solare Strahlungsenergie";"0,65";"0,56";"91338";"Igensdorf";"(natürliche Person)";"ABR993706993588";"18.11.2021"
"SEE979393300625";"SV Freudenberg";"In Betrieb";"28.10.2021";"31.10.2021";"Solare Strahlungsenergie";"10,95";"10";"92272";"Freudenberg";"SV Freudenberg";"ABR942579561776";"11.11.2021"
"SEE907239810632";"PV_Hausdach";"In Betrieb";"15.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,99";"9,99";"92318";"Neumarkt";"(natürliche Person)";"ABR981300226355";"9.11.2021"
"SEE940949685497";"PV-Anlage";"In Betrieb";"28.10.2021";"31.10.2021";"Solare Strahlungsenergie";"11,97";"10";"86859";"Igling";"(natürliche Person)";"ABR964984310107";"26.10.2022"
"SEE939542989088";"Photovoltaik2015";"In Betrieb";"19.3.2015";"31.10.2021";"Solare Strahlungsenergie";"8,32";"8,32";"85604";"Zorneding";"(natürliche Person)";"ABR984380425410";"11.1.2024"
"SEE913322029812";"Garagendach";"In Betrieb";"29.10.2021";"31.10.2021";"Solare Strahlungsenergie";"6,57";"5,5";"90562";"Heroldsberg";"(natürliche Person)";"ABR914722352593";"3.6.2022"
"SEE992478319404";"Hausdach";"In Betrieb";"22.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9";"8,2";"86551";"Aichach";"(natürliche Person)";"ABR965771280511";"31.10.2021"
"SEE918620618157";"Balkon PV";"In Betrieb";"30.10.2021";"31.10.2021";"Solare Strahlungsenergie";"0,8";"0,6";"83059";"Kolbermoor";"(natürliche Person)";"ABR930903906928";"31.10.2021"
"SEE954197453906";"Flicker Photovoltaikanlage";"In Betrieb";"29.10.2021";"31.10.2021";"Solare Strahlungsenergie";"14,8";"10";"84565";"Oberneukirchen";"(natürliche Person)";"ABR972598018982";"31.10.2021"
"SEE956445630305";"Nitrospeed";"In Betrieb";"28.10.2021";"31.10.2021";"Solare Strahlungsenergie";"8,8";"8";"92280";"Kastl";"(natürliche Person)";"ABR916389316208";"2.3.2022"
"SEE912366669251";"PV Anlage RK";"In Betrieb";"28.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,75";"9,2";"97532";"Üchtelhausen";"(natürliche Person)";"ABR973537134107";"31.1.2022"
"SEE955856970451";"BKW 600";"In Betrieb";"31.10.2021";"31.10.2021";"Solare Strahlungsenergie";"1,035";"0,6";"97199";"Ochsenfurt";"(natürliche Person)";"ABR907230707825";"26.3.2022"
"SEE978811623568";"Benedikt-Hillenmay-Str. Garage";"In Betrieb";"14.7.2021";"31.10.2021";"Solare Strahlungsenergie";"6,93";"5";"89420";"Höchstädt";"(natürliche Person)";"ABR944470352545";"25.12.2021"
"SEE971810583277";"PV Anlage Haus7";"In Betrieb";"19.10.2021";"31.10.2021";"Solare Strahlungsenergie";"13,125";"12,2";"96277";"Schneckenlohe";"(natürliche Person)";"ABR921877005748";"5.12.2021"
"SEE907418605776";"Photovoltaik Mararenko";"In Betrieb";"23.9.2021";"31.10.2021";"Solare Strahlungsenergie";"7,26";"4,6";"93158";"Teublitz";"(natürliche Person)";"ABR939180834184";"31.10.2021"
"SEE957869643988";"PV08";"In Betrieb";"13.2.2015";"31.10.2021";"Solare Strahlungsenergie";"3,64";"2,548";"91183";"Abenberg";"(natürliche Person)";"ABR974044577517";"8.11.2021"
"SEE941532404297";"Wohnhaus Haslacher Weg 3";"In Betrieb";"30.8.2021";"31.10.2021";"Solare Strahlungsenergie";"7,92";"5,5";"87654";"Friesenried";"(natürliche Person)";"ABR937553087120";"22.2.2022"
"SEE928089844028";"Hausdach";"In Betrieb";"22.10.2021";"31.10.2021";"Solare Strahlungsenergie";"10,125";"8,5";"97816";"Lohr";"(natürliche Person)";"ABR916839082059";"4.12.2021"
"SEE944667716914";"PV1";"In Betrieb";"27.9.2021";"31.10.2021";"Solare Strahlungsenergie";"11,84";"10";"94505";"Bernried";"(natürliche Person)";"ABR968759207326";"4.3.2022"
"SEE902737328580";"Garagendach/PV-Anlage";"In Betrieb";"24.3.2017";"31.10.2021";"Solare Strahlungsenergie";"6,44";"6";"84137";"Vilsbiburg";"(natürliche Person)";"ABR961725019640";"31.10.2021"
"SEE976485846092";"PV Hausdach";"In Betrieb";"30.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9";"8,2";"96268";"Mitwitz";"(natürliche Person)";"ABR954343323312";"2.2.2022"
"SEE937039377660";"PV Anlage Meindl";"In Betrieb";"13.4.2016";"31.10.2021";"Solare Strahlungsenergie";"3,12";"3,12";"83620";"Feldkirchen-Westerham";"(natürliche Person)";"ABR991846067145";"31.10.2021"
"SEE942048110801";"Hausdach";"In Betrieb";"11.5.2021";"31.10.2021";"Solare Strahlungsenergie";"5,2";"5";"91725";"Ehingen";"(natürliche Person)";"ABR927360651522";"21.11.2021"
"SEE965855368296";"PV1";"In Betrieb";"27.9.2021";"31.10.2021";"Solare Strahlungsenergie";"11,84";"10";"94505";"Bernried";"(natürliche Person)";"ABR949768436020";"26.11.2021"
"SEE959807165651";"ABR950611072777";"In Betrieb";"27.10.2021";"31.10.2021";"Solare Strahlungsenergie";"4,08";"4";"95493";"Bischofsgrün";"(natürliche Person)";"ABR950611072777";"31.10.2021"
"SEE913338716096";"PV-Saumweg";"In Betrieb";"29.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,9";"9,9";"89423";"Gundelfingen";"(natürliche Person)";"ABR947447049356";"4.12.2021"
"SEE928743193158";"Solar Edge P401";"In Betrieb";"23.10.2021";"31.10.2021";"Solare Strahlungsenergie";"6";"5";"86169";"Augsburg";"(natürliche Person)";"ABR996073132079";"25.2.2022"
"SEE963609999703";"Solardach";"In Betrieb";"8.7.2021";"31.10.2021";"Solare Strahlungsenergie";"5,55";"5";"85464";"Finsing";"(natürliche Person)";"ABR920917482273";"29.4.2022"
"SEE939206553570";"PV-Wohnhaus 5,72 kWp";"In Betrieb";"19.10.2015";"31.10.2021";"Solare Strahlungsenergie";"5,72";"5,037";"91161";"Hilpoltstein";"(natürliche Person)";"ABR931388004420";"7.12.2021"
"SEE986463140272";"Garagendach";"In Betrieb";"31.3.2021";"31.10.2021";"Solare Strahlungsenergie";"8,58";"8,58";"86836";"Klosterlechfeld";"(natürliche Person)";"ABR961073077446";"22.11.2023"
"SEE969310659516";"Hausdach daheim";"In Betrieb";"13.10.2021";"31.10.2021";"Solare Strahlungsenergie";"7,11";"7";"87448";"Waltenhofen";"(natürliche Person)";"ABR971452077639";"10.2.2022"
"SEE956154676342";"Im Steigfeld 15";"In Betrieb";"25.8.2021";"31.10.2021";"Solare Strahlungsenergie";"10,64";"10,64";"86444";"Affing";"(natürliche Person)";"ABR959597912558";"10.5.2022"
"SEE963104983870";"Hausdach";"In Betrieb";"11.10.2021";"31.10.2021";"Solare Strahlungsenergie";"14,4";"14,4";"86751";"Mönchsdeggingen";"(natürliche Person)";"ABR954040418595";"16.12.2021"
"SEE930622762911";"PV- Garagendach";"In Betrieb";"28.1.2021";"31.10.2021";"Solare Strahlungsenergie";"5,625";"5,625";"86676";"Ehekirchen";"(natürliche Person)";"ABR924123836271";"3.11.2021"
"SEE994452487598";"Rumpel_Hackmaehde_8,4Kwp_Essleben";"In Betrieb";"30.10.2021";"31.10.2021";"Solare Strahlungsenergie";"8,4";"7";"97440";"Werneck";"(natürliche Person)";"ABR911490146225";"26.3.2022"
"SEE961640435617";"Dach";"Endgültig stillgelegt";"1.4.2021";"31.10.2021";"Solare Strahlungsenergie";"0,74";"0,6";"97291";"Thüngersheim";"(natürliche Person)";"";"12.4.2023"
"SEE981750290944";"PV-Voltark";"In Betrieb";"28.10.2021";"31.10.2021";"Solare Strahlungsenergie";"4,9";"4,9";"82294";"Oberschweinbach";"(natürliche Person)";"ABR972544609332";"5.4.2022"
"SEE924638769675";"PV-Ko-fb";"In Betrieb";"13.9.2021";"31.10.2021";"Solare Strahlungsenergie";"7,5";"7,5";"83059";"Kolbermoor";"(natürliche Person)";"ABR988301977187";"18.11.2021"
"SEE940509934904";"Hausdach";"In Betrieb";"29.4.2021";"31.10.2021";"Solare Strahlungsenergie";"9,9";"9,9";"83549";"Eiselfing";"(natürliche Person)";"ABR931659371589";"16.12.2021"
"SEE997937097947";"Hausdach";"In Betrieb";"29.10.2021";"31.10.2021";"Solare Strahlungsenergie";"4,95";"4,95";"63762";"Großostheim";"(natürliche Person)";"ABR950609874598";"31.10.2021"
"SEE984924066543";"Garage_Halle";"In Betrieb";"1.10.2021";"31.10.2021";"Solare Strahlungsenergie";"22,62";"22,62";"97357";"Prichsenstadt";"(natürliche Person)";"ABR928854528054";"10.2.2022"
"SEE962723207251";"PV_Saumweg";"In Betrieb";"29.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,9";"8";"89423";"Gundelfingen";"(natürliche Person)";"ABR985637988221";"4.12.2021"
"SEE989231277057";"Hausdach";"In Betrieb";"19.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,375";"9,2";"97656";"Oberelsbach";"(natürliche Person)";"ABR941747192033";"29.12.2021"
"SEE967246753117";"Anlage 2021";"In Betrieb";"29.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,8";"8,5";"97737";"Gemünden";"(natürliche Person)";"ABR985447867495";"2.3.2022"
"SEE954742848713";"Hausdach1";"In Betrieb";"26.7.2021";"31.10.2021";"Solare Strahlungsenergie";"1,8";"1,8";"86470";"Thannhausen";"(natürliche Person)";"ABR925531941083";"28.11.2021"
"SEE922421989484";"ABR901007898938";"In Betrieb";"23.11.2021";"31.10.2021";"Solare Strahlungsenergie";"9,99";"9";"89423";"Gundelfingen";"(natürliche Person)";"ABR901007898938";"7.12.2021"
"SEE909316610500";"PV-Fürstenstein";"In Betrieb";"28.5.2021";"31.10.2021";"Solare Strahlungsenergie";"24,375";"24,375";"94538";"Fürstenstein";"(natürliche Person)";"ABR943183207418";"31.10.2021"
"SEE951616606196";"PVSRW17-1";"In Betrieb";"20.7.2021";"31.10.2021";"Solare Strahlungsenergie";"2,7";"2,7";"95447";"Bayreuth";"(natürliche Person)";"ABR977541179260";"13.11.2021"
"SEE946329078309";"Hausdach";"In Betrieb";"13.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,9";"9,9";"63928";"Eichenbühl";"(natürliche Person)";"ABR941579407855";"31.10.2021"
"SEE920536630475";"PV Anlage";"In Betrieb";"11.10.2021";"31.10.2021";"Solare Strahlungsenergie";"18,5";"18,5";"97618";"Niederlauer";"(natürliche Person)";"ABR908428897557";"16.10.2023"
"SEE966403199294";"Hausdach";"In Betrieb";"10.9.2021";"31.10.2021";"Solare Strahlungsenergie";"6,46";"6,46";"85630";"Grasbrunn";"(natürliche Person)";"ABR996795155554";"2.3.2022"
"SEE983936888365";"Hausdach";"In Betrieb";"30.9.2017";"31.10.2021";"Solare Strahlungsenergie";"9,9";"9,9";"96160";"Geiselwind";"(natürliche Person)";"ABR972120619847";"31.10.2021"
"SEE926860830642";"Hausdach";"In Betrieb";"8.6.2016";"31.10.2021";"Solare Strahlungsenergie";"9,75";"9,75";"96250";"Ebensfeld";"(natürliche Person)";"ABR914771808386";"31.10.2021"
"SEE939324127028";"600Watt Solaranlage Bau-Tech Solar";"In Betrieb";"18.10.2021";"31.10.2021";"Solare Strahlungsenergie";"0,6";"0,6";"97906";"Faulbach";"(natürliche Person)";"ABR983301802750";"13.2.2024"
"SEE987518239385";"PV Anlage";"In Betrieb";"20.9.2021";"31.10.2021";"Solare Strahlungsenergie";"12,58";"12";"97618";"Heustreu";"(natürliche Person)";"ABR912105589895";"2.1.2022"
"SEE986876666116";"SolarRocks";"In Betrieb";"31.8.2021";"31.10.2021";"Solare Strahlungsenergie";"10,125";"9,2";"85521";"Riemerling";"(natürliche Person)";"ABR951902379803";"30.3.2022"
"SEE942219837773";"Baum";"In Betrieb";"20.9.2021";"31.10.2021";"Solare Strahlungsenergie";"11,99";"10";"94496";"Ortenburg";"(natürliche Person)";"ABR931530105883";"28.11.2021"
"SEE940488569364";"Anlage 3";"In Betrieb";"31.10.2021";"31.10.2021";"Solare Strahlungsenergie";"2,94";"2,94";"83404";"Ainring";"(natürliche Person)";"ABR986219787737";"8.3.2022"
"SEE983474735503";"Hausdach";"In Betrieb";"22.10.2021";"31.10.2021";"Solare Strahlungsenergie";"13,5";"12,5";"94469";"Deggendorf";"(natürliche Person)";"ABR903554679800";"4.1.2022"
"SEE971846835340";"PV Anlage";"In Betrieb";"27.9.2021";"31.10.2021";"Solare Strahlungsenergie";"16,28";"16";"97616";"Bad Neustadt";"(natürliche Person)";"ABR970254765188";"31.10.2021"
"SEE929766623974";"BenCL 1";"In Betrieb";"30.9.2015";"31.10.2021";"Solare Strahlungsenergie";"4,68";"4,68";"91180";"Heideck";"(natürliche Person)";"ABR938484070939";"26.11.2021"
"SEE999627369082";"SolarHuberKaltental";"In Betrieb";"29.10.2021";"31.10.2021";"Solare Strahlungsenergie";"12,375";"12,375";"87662";"Kaltental";"(natürliche Person)";"ABR946312905803";"30.12.2021"
"SEE976186885468";"Sonne Untersiemau";"In Betrieb";"15.9.2021";"31.10.2021";"Solare Strahlungsenergie";"7,8";"7,8";"96253";"Untersiemau";"(natürliche Person)";"ABR911696155205";"5.11.2021"
"SEE976603697599";"PV Anlage groß";"In Betrieb";"24.9.2021";"31.10.2021";"Solare Strahlungsenergie";"15,17";"15,17";"97616";"Bad Neustadt";"(natürliche Person)";"ABR953026479667";"31.10.2021"
"SEE951203894241";"PV Anlage adB";"In Betrieb";"24.9.2021";"31.10.2021";"Solare Strahlungsenergie";"12,375";"10";"85049";"Ingolstadt";"(natürliche Person)";"ABR973328629447";"6.12.2021"
"SEE980319570565";"HausdachPV";"In Betrieb";"20.9.2021";"31.10.2021";"Solare Strahlungsenergie";"7,26";"7";"81825";"München";"(natürliche Person)";"ABR975101920185";"6.12.2021"
"SEE988054835000";"DMS PV";"In Betrieb";"6.10.2021";"31.10.2021";"Solare Strahlungsenergie";"13,1";"9,1";"92526";"Oberviechtach";"(natürliche Person)";"ABR956051746292";"4.2.2022"
"SEE921957029541";"Ziegelstraße 74";"In Betrieb";"15.10.2021";"31.10.2021";"Solare Strahlungsenergie";"5,525";"5,5";"85276";"Pfaffenhofen";"(natürliche Person)";"ABR972314815338";"8.2.2022"
"SEE910820384009";"Ziegelstraße 74 a";"In Betrieb";"15.10.2021";"31.10.2021";"Solare Strahlungsenergie";"5,525";"5,5";"85276";"Pfaffenhofen";"(natürliche Person)";"ABR972314815338";"8.2.2022"
"SEE917951734413";"PV-Wohnhaus 5,4kWp";"In Betrieb";"18.5.2016";"31.10.2021";"Solare Strahlungsenergie";"5,4";"5";"91189";"Rohr";"(natürliche Person)";"ABR938975482289";"8.11.2021"
"SEE998734858908";"PV LK OAL";"In Betrieb";"1.3.2022";"31.10.2021";"Solare Strahlungsenergie";"9";"9";"87616";"Marktoberdorf";"(natürliche Person)";"ABR903017553401";"27.9.2022"
"SEE940176125407";"Hausdach";"In Betrieb";"12.4.2021";"31.10.2021";"Solare Strahlungsenergie";"9,18";"9,18";"80999";"München";"(natürliche Person)";"ABR952352761378";"1.11.2021"
"SEE970524617162";"Ziegelstraße 76";"In Betrieb";"15.10.2021";"31.10.2021";"Solare Strahlungsenergie";"5,525";"5,5";"85276";"Pfaffenhofen";"(natürliche Person)";"ABR972314815338";"8.2.2022"
"SEE946324777153";"Anlage";"In Betrieb";"18.4.2021";"31.10.2021";"Solare Strahlungsenergie";"0,72";"0,6";"91350";"Gremsdorf";"(natürliche Person)";"ABR919854995236";"31.10.2021"
"SEE900869517568";"priFlat";"In Betrieb";"13.10.2021";"31.10.2021";"Solare Strahlungsenergie";"0,335";"0,3";"93152";"Nittendorf";"(natürliche Person)";"ABR971441360797";"13.1.2023"
"SEE924878406897";"Garage";"In Betrieb";"29.10.2021";"31.10.2021";"Solare Strahlungsenergie";"4,5";"4,2";"86574";"Petersdorf";"(natürliche Person)";"ABR958903806260";"25.12.2021"
"SEE933764416728";"Ziegelstraße 76 a";"In Betrieb";"15.10.2021";"31.10.2021";"Solare Strahlungsenergie";"5,525";"5,5";"85276";"Pfaffenhofen";"(natürliche Person)";"ABR972314815338";"8.2.2022"
"SEE903524794205";"Balkonanlage";"In Betrieb";"31.10.2021";"31.10.2021";"Solare Strahlungsenergie";"0,325";"0,3";"86165";"Augsburg";"(natürliche Person)";"ABR914044003074";"31.10.2021"
"SEE917915707583";"Haarder Sonnenschein 2021";"In Betrieb";"22.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,75";"9,2";"97720";"Nüdlingen";"(natürliche Person)";"ABR940545254264";"31.10.2021"
"SEE940763351868";"Hausdach";"In Betrieb";"10.11.2021";"31.10.2021";"Solare Strahlungsenergie";"9,99";"9,99";"89423";"Gundelfingen";"(natürliche Person)";"ABR917264757604";"30.11.2021"
"SEE911079674606";"Balkonkraftwerk";"In Betrieb";"28.10.2021";"31.10.2021";"Solare Strahlungsenergie";"0,26";"0,26";"92318";"Neumarkt";"(natürliche Person)";"ABR909562596467";"31.10.2021"
"SEE913378000643";"Hausdach Solar";"In Betrieb";"1.12.2021";"31.10.2021";"Solare Strahlungsenergie";"9,6";"9,6";"93180";"Deuerling";"(natürliche Person)";"ABR910472715985";"27.2.2024"
"SEE910134566184";"priFlat Duo";"In Betrieb";"11.10.2021";"31.10.2021";"Solare Strahlungsenergie";"0,67";"0,6";"97230";"Estenfeld";"(natürliche Person)";"ABR985564158117";"21.8.2022"
"SEE999354206506";"ABR990410266519";"In Betrieb";"5.11.2021";"31.10.2021";"Solare Strahlungsenergie";"8,4";"8,4";"84335";"Mitterskirchen";"(natürliche Person)";"ABR990410266519";"5.1.2022"
"SEE974986574933";"PV-Wohnhaus 16,875 kWp";"In Betrieb";"25.8.2021";"31.10.2021";"Solare Strahlungsenergie";"16,88";"15";"91629";"Weihenzell";"(natürliche Person)";"ABR987899415217";"27.2.2022"
"SEE922382139935";"Solar II";"In Betrieb";"30.9.2021";"31.10.2021";"Solare Strahlungsenergie";"44,8";"44,8";"94094";"Rotthalmünster";"(natürliche Person)";"ABR980888604371";"7.1.2022"
"SEE978691354392";"Dinau_453";"In Betrieb";"17.12.2021";"31.10.2021";"Solare Strahlungsenergie";"1,3";"1,3";"93183";"Kallmünz";"(natürliche Person)";"ABR969102103517";"23.2.2022"
"SEE997733716813";"Produktion 10.000";"In Betrieb";"21.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,9";"9,9";"82194";"Gröbenzell";"(natürliche Person)";"ABR944695645194";"18.1.2024"
"SEE958662544151";"Hausdach 1";"In Betrieb";"4.4.2018";"31.10.2021";"Solare Strahlungsenergie";"4,4";"4,4";"94146";"Hinterschmiding";"(natürliche Person)";"ABR918569486923";"4.1.2022"
"SEE936566816437";"Kreuzfeuer";"In Betrieb";"15.10.2018";"31.10.2021";"Solare Strahlungsenergie";"9,975";"9,975";"94065";"Waldkirchen";"(natürliche Person)";"ABR970311189889";"31.10.2021"
"SEE979610994170";"Produktion Nord";"In Betrieb";"21.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,9";"9,9";"82194";"Gröbenzell";"(natürliche Person)";"ABR900073311167";"18.1.2024"
"SEE984824188352";"Hausdach";"In Betrieb";"4.10.2016";"31.10.2021";"Solare Strahlungsenergie";"5,28";"4,6";"83533";"Edling";"(natürliche Person)";"ABR968289399584";"31.10.2021"
"SEE971652552677";"Hausdach";"In Betrieb";"4.10.2021";"31.10.2021";"Solare Strahlungsenergie";"11,88";"10";"83119";"Obing";"(natürliche Person)";"ABR918554141240";"17.11.2021"
"SEE923879167646";"PVA-Gräfenstein 9,715 kWp";"In Betrieb";"1.10.2021";"31.10.2021";"Solare Strahlungsenergie";"9,715";"9,715";"94405";"Landau";"(natürliche Person)";"ABR905864862576";"1.4.2022"
"SEE901106913686";"ABR902540335126";"In Betrieb";"24.9.2021";"31.10.2021";"Solare Strahlungsenergie";"17,48";"15";"91359";"Leutenbach";"(natürliche Person)";"ABR902540335126";"17.11.2021"
"SEE982348511977";"Hausdach";"In Betrieb";"3.6.2015";"30.10.2021";"Solare Strahlungsenergie";"5,3";"5,3";"96117";"Memmelsdorf";"(natürliche Person)";"ABR995225686620";"30.10.2021"
"SEE995230763934";"PV-Anlage";"In Betrieb";"27.10.2021";"30.10.2021";"Solare Strahlungsenergie";"10,875";"9,2";"97720";"Nüdlingen";"(natürliche Person)";"ABR939291055911";"30.10.2021"
"SEE900329500635";"PV-JBS-8";"In Betrieb";"26.10.2021";"30.10.2021";"Solare Strahlungsenergie";"13,125";"10";"94315";"Straubing";"(natürliche Person)";"ABR911163747872";"23.11.2021"
"SEE986671633238";"Hausdach";"In Betrieb";"30.10.2021";"30.10.2021";"Solare Strahlungsenergie";"9,72";"8,5";"82399";"Raisting";"(natürliche Person)";"ABR994277923554";"30.10.2021"
"SEE914272353705";"Mia klein";"In Betrieb";"29.9.2021";"30.10.2021";"Solare Strahlungsenergie";"6,3";"6,3";"85055";"Ingolstadt";"(natürliche Person)";"ABR967662099288";"11.12.2021"
"SEE955923790487";"Halle Gada";"In Betrieb";"28.3.2017";"30.10.2021";"Solare Strahlungsenergie";"97,79";"97,79";"85232";"Bergkirchen";"(natürliche Person)";"ABR993928557698";"18.10.2023"
