"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE956658852228";"Erweiterung bestehende Anlage auf Garagendach";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"2,625";"2,625";"81369";"München";"(natürliche Person)";"ABR900289855257";"3.7.2023"
"SEE951641583288";"Anlage Haus 2";"In Betrieb";"18.5.2023";"3.7.2023";"Solare Strahlungsenergie";"6,8";"6";"82392";"Habach";"(natürliche Person)";"ABR997882680188";"12.1.2024"
"SEE902099120440";"AMS_GARTEN";"In Betrieb";"2.7.2023";"3.7.2023";"Solare Strahlungsenergie";"0,83";"0,6";"90455";"Nürnberg";"(natürliche Person)";"ABR936218681017";"17.1.2024"
"SEE956664284990";"A-see19-Dach";"In Betrieb";"4.7.2023";"3.7.2023";"Solare Strahlungsenergie";"14,4";"10";"82194";"Gröbenzell";"(natürliche Person)";"ABR950176208581";"9.2.2024"
"SEE949854164912";"BKW";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"0,006";"0,006";"85092";"Kösching";"(natürliche Person)";"ABR919795138754";"8.11.2023"
"SEE990237484264";"Sonne am Brücklfeld";"In Betrieb";"31.5.2023";"3.7.2023";"Solare Strahlungsenergie";"14,76";"10";"93497";"Willmering";"(natürliche Person)";"ABR977379168306";"27.7.2023"
"SEE916420256593";"23142  SP Zeilarn";"In Betrieb";"28.6.2023";"3.7.2023";"Solare Strahlungsenergie";"3349,57";"2750";"84367";"Zeilarn";"Solaranlage Frieding GmbH & Co.KG";"ABR991933799096";"16.11.2023"
"SEE951404551752";"PV-Anlage Garage";"In Betrieb";"26.6.2023";"3.7.2023";"Solare Strahlungsenergie";"10,8";"10,8";"97834";"Birkenfeld";"(natürliche Person)";"ABR941858223640";"3.11.2023"
"SEE999324705244";"Linchen";"In Betrieb";"21.6.2023";"3.7.2023";"Solare Strahlungsenergie";"11,9";"10";"92421";"Schwandorf";"(natürliche Person)";"ABR901102809112";"3.7.2023"
"SEE992360754818";"Solar-Ost-West-Hausach";"In Betrieb";"14.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,66";"9,66";"97483";"Eltmann";"(natürliche Person)";"ABR949339343832";"14.8.2023"
"SEE961396659633";"Balkon";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"0,76";"0,6";"63808";"Haibach";"(natürliche Person)";"ABR912924429594";"15.11.2023"
"SEE965701646042";"Stefanie Micko";"In Betrieb";"29.6.2023";"3.7.2023";"Solare Strahlungsenergie";"5,12";"5,12";"82281";"Egenhofen";"(natürliche Person)";"ABR912427291667";"3.7.2023"
"SEE960229792202";"Hausdach";"In Betrieb";"12.5.2023";"3.7.2023";"Solare Strahlungsenergie";"5,625";"5,625";"95030";"Hof";"(natürliche Person)";"ABR971684424928";"14.12.2023"
"SEE950156208778";"Hausdach Süd";"In Betrieb";"1.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,8";"9,8";"82054";"Sauerlach";"(natürliche Person)";"ABR924667663340";"3.7.2023"
"SEE920326256328";"Anlage 2023";"In Betrieb";"19.5.2023";"3.7.2023";"Solare Strahlungsenergie";"11,315";"10";"92224";"Amberg";"(natürliche Person)";"ABR970226999757";"3.7.2023"
"SEE907099804444";"Meia20230619";"In Betrieb";"19.6.2023";"3.7.2023";"Solare Strahlungsenergie";"13,87";"13,87";"91802";"Meinheim";"(natürliche Person)";"ABR998650238815";"28.9.2023"
"SEE950348841271";"Schramm, Alzenau, 06.2023";"In Betrieb";"14.6.2023";"3.7.2023";"Solare Strahlungsenergie";"7,29";"7,29";"63755";"Alzenau";"(natürliche Person)";"ABR976869746376";"16.12.2023"
"SEE987725575634";"Wolf - Solar";"In Betrieb";"24.5.2023";"3.7.2023";"Solare Strahlungsenergie";"10,92";"10";"63820";"Elsenfeld";"(natürliche Person)";"ABR989919453865";"21.12.2023"
"SEE943348646946";"Photovoltaik - Hemau 2023";"In Betrieb";"28.6.2023";"3.7.2023";"Solare Strahlungsenergie";"12,92";"10";"93155";"Hemau";"(natürliche Person)";"ABR990243100219";"22.8.2023"
"SEE990066158985";"Hausdach-PV";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"20";"17,64";"81245";"München";"PV Weber/Plentinger";"ABR986851559662";"22.9.2023"
"SEE980783986015";"Dachsolar";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"11,05";"10";"63863";"Eschau";"(natürliche Person)";"ABR944790360954";"28.2.2024"
"SEE908472754332";"H-P";"In Betrieb";"23.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,75";"8";"86956";"Schongau";"(natürliche Person)";"ABR946995225939";"23.1.2024"
"SEE904478416922";"Balkonkraftwerk";"In Betrieb";"23.6.2023";"3.7.2023";"Solare Strahlungsenergie";"0,8";"0,8";"82269";"Geltendorf";"(natürliche Person)";"ABR978173535783";"1.8.2023"
"SEE969199899898";"FelslGoodwe10kwp";"In Betrieb";"1.7.2023";"3.7.2023";"Solare Strahlungsenergie";"10";"10";"82239";"Alling";"(natürliche Person)";"ABR920216803977";"3.7.2023"
"SEE907571655786";"PV-Burgblick 63 19,98 KWp";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"19,98";"19,98";"91728";"Gnotzheim";"(natürliche Person)";"ABR909368590560";"9.10.2023"
"SEE943822930776";"Hausdach";"In Betrieb";"29.3.2023";"3.7.2023";"Solare Strahlungsenergie";"13,6";"10";"89269";"Vöhringen";"(natürliche Person)";"ABR916879583325";"11.9.2023"
"SEE956274306686";"Stromwald";"In Betrieb";"23.6.2023";"3.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"85635";"Höhenkirchen-Siegertsbrunn";"(natürliche Person)";"ABR910280948049";"3.7.2023"
"SEE912583843731";"DK-SOLAR";"In Betrieb";"23.5.2023";"3.7.2023";"Solare Strahlungsenergie";"6,15";"5";"81825";"München";"(natürliche Person)";"ABR978662386728";"2.2.2024"
"SEE912655395519";"ABR915294016227";"In Betrieb";"9.6.2023";"3.7.2023";"Solare Strahlungsenergie";"8,075";"8";"97688";"Bad Kissingen";"(natürliche Person)";"ABR915294016227";"21.8.2023"
"SEE972784207152";"PV Schuppendach";"In Betrieb";"16.6.2023";"3.7.2023";"Solare Strahlungsenergie";"4,25";"4,25";"94363";"Oberschneiding";"(natürliche Person)";"ABR975590946932";"9.11.2023"
"SEE959380644932";"Kolbermoor";"In Betrieb";"4.7.2023";"3.7.2023";"Solare Strahlungsenergie";"15,17";"10";"83059";"Kolbermoor";"(natürliche Person)";"ABR979843230113";"24.10.2023"
"SEE992989066972";"Dachanlage";"In Betrieb";"22.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,84";"9,84";"85445";"Oberding";"(natürliche Person)";"ABR914485098967";"3.7.2023"
"SEE924698892221";"PV Anlage";"In Betrieb";"25.10.2023";"3.7.2023";"Solare Strahlungsenergie";"0,69";"0,6";"85417";"Marzling";"(natürliche Person)";"ABR956448667377";"19.12.2023"
"SEE912254592623";"Hausdach";"In Betrieb";"29.6.2023";"3.7.2023";"Solare Strahlungsenergie";"10,26";"10";"92224";"Amberg";"(natürliche Person)";"ABR950229160941";"8.8.2023"
"SEE941270027512";"Hausdach";"In Betrieb";"7.3.2023";"3.7.2023";"Solare Strahlungsenergie";"9,84";"9,84";"85111";"Adelschlag";"(natürliche Person)";"ABR943079037068";"21.8.2023"
"SEE977766183547";"PV-Anlage Wohnhaus Süden";"In Betrieb";"9.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,75";"9,75";"89233";"Neu-Ulm";"(natürliche Person)";"ABR967693071888";"3.7.2023"
"SEE976625574601";"Hausdach";"In Betrieb";"6.6.2023";"3.7.2023";"Solare Strahlungsenergie";"6,32";"6";"89343";"Jettingen-Scheppach";"(natürliche Person)";"ABR953418723378";"3.7.2023"
"SEE922418382274";"priWall Duo";"In Betrieb";"1.7.2023";"3.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"90427";"Nürnberg";"(natürliche Person)";"ABR963649899551";"3.7.2023"
"SEE998598141116";"Phtovoltaikanlage";"In Betrieb";"20.6.2023";"3.7.2023";"Solare Strahlungsenergie";"6,56";"6,56";"83059";"Kolbermoor";"(natürliche Person)";"ABR915743042463";"12.2.2024"
"SEE985156660516";"Garage";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"5,16";"5";"91456";"Diespeck";"(natürliche Person)";"ABR968156507975";"4.7.2023"
"SEE934842997054";"Hein-Balkon";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"0,81";"0,6";"90574";"Roßtal";"(natürliche Person)";"ABR946403871567";"3.7.2023"
"SEE972255980553";"priFlat Duo";"In Betrieb";"16.6.2023";"3.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"97816";"Lohr";"(natürliche Person)";"ABR991560351438";"20.8.2023"
"SEE941830434163";"PV-Anlage 2023";"In Betrieb";"26.6.2023";"3.7.2023";"Solare Strahlungsenergie";"12,3";"10";"87700";"Memmingen";"(natürliche Person)";"ABR933317667706";"31.10.2023"
"SEE909276340387";"PV-Anlage 2023";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"8,2";"8,2";"87700";"Memmingen";"(natürliche Person)";"ABR987200271792";"22.1.2024"
"SEE996390926214";"Dach";"In Betrieb";"14.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,66";"8";"94315";"Straubing";"(natürliche Person)";"ABR983454237720";"7.8.2023"
"SEE931096492243";"Dach";"In Betrieb";"20.6.2023";"3.7.2023";"Solare Strahlungsenergie";"7,2";"7,2";"94526";"Metten";"(natürliche Person)";"ABR927597948433";"19.7.2023"
"SEE976767876861";"Solaranlage";"In Betrieb";"16.5.2023";"3.7.2023";"Solare Strahlungsenergie";"6";"6";"95683";"Ebnath";"(natürliche Person)";"ABR906880685729";"3.7.2023"
"SEE952969577904";"Enderl";"In Betrieb";"22.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,775";"9,775";"94474";"Vilshofen";"(natürliche Person)";"ABR968566825393";"3.7.2023"
"SEE985280308261";"Hausdach";"In Betrieb";"19.6.2023";"3.7.2023";"Solare Strahlungsenergie";"13,36";"10";"94167";"Tettenweis";"(natürliche Person)";"ABR924977880161";"27.9.2023"
"SEE959674264921";"Garage";"In Betrieb";"18.6.2023";"3.7.2023";"Solare Strahlungsenergie";"7,38";"7,38";"86698";"Oberndorf";"(natürliche Person)";"ABR944340832450";"3.7.2023"
"SEE950803352434";"PV-Wolf";"In Betrieb";"1.7.2023";"3.7.2023";"Solare Strahlungsenergie";"9,75";"9,75";"91749";"Wittelshofen";"(natürliche Person)";"ABR915526620512";"3.7.2023"
"SEE961497349457";"Thurn 1";"In Betrieb";"6.6.2023";"3.7.2023";"Solare Strahlungsenergie";"10,36";"10";"94149";"Kößlarn";"(natürliche Person)";"ABR925743134518";"31.7.2023"
"SEE984624619698";"Dach";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"13,44";"10";"92697";"Georgenberg";"(natürliche Person)";"ABR990782410367";"3.7.2023"
"SEE908302308896";"PV6,56kWp";"In Betrieb";"26.6.2023";"3.7.2023";"Solare Strahlungsenergie";"6,56";"6,56";"85748";"Garching";"(natürliche Person)";"ABR903712675309";"3.7.2023"
"SEE945529448547";"Dach";"In Betrieb";"20.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,84";"9,84";"84177";"Gottfrieding";"(natürliche Person)";"ABR995115741729";"7.2.2024"
"SEE994321099297";"23141 SP Wallersdorf";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"1808,57";"1596";"94522";"Wallersdorf";"Envalue GmbH";"ABR951690725264";"7.3.2024"
"SEE901936416876";"PVHaus";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"5,67";"5";"86343";"Königsbrunn";"(natürliche Person)";"ABR972548526499";"3.7.2023"
"SEE926506749635";"Hausdach II";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"10,4";"10";"84163";"Marklkofen";"(natürliche Person)";"ABR968311280156";"21.8.2023"
"SEE905937573422";"Dach1";"In Betrieb";"1.7.2023";"3.7.2023";"Solare Strahlungsenergie";"13,3";"10";"94437";"Mamming";"(natürliche Person)";"ABR919055848188";"18.8.2023"
"SEE934158344986";"Mini-PV";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"0,82";"0,6";"88145";"Hergatz";"(natürliche Person)";"ABR929776862813";"16.2.2024"
"SEE903193752698";"PV";"In Betrieb";"26.6.2023";"3.7.2023";"Solare Strahlungsenergie";"11,5";"11,5";"90613";"Großhabersdorf";"(natürliche Person)";"ABR976619969222";"3.7.2023"
"SEE901949185066";"Balkonanlage";"In Betrieb";"29.6.2023";"3.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"97422";"Schweinfurt";"(natürliche Person)";"ABR900419696156";"6.3.2024"
"SEE964479037250";"BKW";"In Betrieb";"17.10.2022";"3.7.2023";"Solare Strahlungsenergie";"0,7";"0,6";"83278";"Traunstein";"(natürliche Person)";"ABR911110248704";"3.7.2023"
"SEE999234223388";"Photovoltaik Lauffer";"In Betrieb";"27.6.2023";"3.7.2023";"Solare Strahlungsenergie";"8,97";"8,97";"84405";"Dorfen";"(natürliche Person)";"ABR924633782891";"19.7.2023"
"SEE967528002209";"PV-Anlage";"In Betrieb";"22.6.2023";"3.7.2023";"Solare Strahlungsenergie";"7,3";"7";"82216";"Maisach";"(natürliche Person)";"ABR929896001475";"16.7.2023"
"SEE961932470135";"23143 SP Maierhof PVA3";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"1832,25";"1800";"84524";"Neuötting";"EnValue Solarpark 34 GmbH & Co. KG";"ABR959948649409";"6.3.2024"
"SEE972290156944";"PV Waldstraße 19";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"18,63";"15";"97320";"Albertshofen";"(natürliche Person)";"ABR929505726898";"16.11.2023"
"SEE998232761489";"Hausdach";"In Betrieb";"15.6.2023";"3.7.2023";"Solare Strahlungsenergie";"5,07";"5";"86391";"Stadtbergen";"(natürliche Person)";"ABR962892204792";"3.7.2023"
"SEE975679316724";"Isarstraße 35";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"8,4";"8";"94469";"Deggendorf";"(natürliche Person)";"ABR928185474099";"4.9.2023"
"SEE996973933639";"PV Garage";"In Betrieb";"22.6.2023";"3.7.2023";"Solare Strahlungsenergie";"5,88";"5";"91781";"Weißenburg";"(natürliche Person)";"ABR982273170188";"24.11.2023"
"SEE984401675596";"PV Wohnhaus";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"12,58";"10";"96050";"Bamberg";"(natürliche Person)";"ABR990492418158";"20.7.2023"
"SEE958272199550";"PV-Anlage Königsmoos";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"24,65";"24,65";"86669";"Königsmoos";"(natürliche Person)";"ABR996173126596";"20.10.2023"
"SEE947843170616";"Dach";"In Betrieb";"24.6.2023";"3.7.2023";"Solare Strahlungsenergie";"10,79";"10";"83278";"Traunstein";"(natürliche Person)";"ABR964967103085";"4.7.2023"
"SEE998056906264";"Hauswand";"In Betrieb";"16.6.2023";"3.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"86641";"Rain";"(natürliche Person)";"ABR934815741158";"3.7.2023"
"SEE945962078691";"PV-Anlage Felber";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"22,1";"20";"90559";"Burgthann";"(natürliche Person)";"ABR933680729414";"20.11.2023"
"SEE916261352881";"Dach";"In Betrieb";"11.4.2023";"3.7.2023";"Solare Strahlungsenergie";"11,2";"11,2";"63820";"Elsenfeld";"(natürliche Person)";"ABR988818779236";"3.7.2023"
"SEE941850339240";"Schmaußer";"In Betrieb";"1.7.2023";"3.7.2023";"Solare Strahlungsenergie";"1,44";"0,6";"92289";"Ursensollen";"(natürliche Person)";"ABR981117126534";"6.11.2023"
"SEE998832260139";"PV";"In Betrieb";"26.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,84";"9,84";"94110";"Wegscheid";"(natürliche Person)";"ABR923456316184";"25.9.2023"
"SEE982122129268";"Balkon_PV_Hausdach";"In Betrieb";"9.6.2023";"3.7.2023";"Solare Strahlungsenergie";"0,85";"0,6";"90765";"Fürth";"(natürliche Person)";"ABR969676138571";"21.7.2023"
"SEE971012607085";"PV-Anlage_8,855 kWp";"In Betrieb";"12.6.2023";"3.7.2023";"Solare Strahlungsenergie";"8,855";"8";"94036";"Passau";"(natürliche Person)";"ABR968474377540";"13.11.2023"
"SEE964206551202";"Dachanlage";"In Betrieb";"13.6.2023";"3.7.2023";"Solare Strahlungsenergie";"0,7";"0,6";"96486";"Lautertal";"(natürliche Person)";"ABR908236770301";"3.7.2023"
"SEE903860875613";"Burgusstr, Burgsalach";"In Betrieb";"1.7.2023";"3.7.2023";"Solare Strahlungsenergie";"11,1";"10";"91790";"Burgsalach";"(natürliche Person)";"ABR915174702547";"19.10.2023"
"SEE961317266469";"PV Anlage";"In Betrieb";"21.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,96";"9,96";"94491";"Hengersberg";"(natürliche Person)";"ABR948192021062";"7.12.2023"
"SEE990078344017";"Balkonkraftwerk";"In Betrieb";"1.7.2023";"3.7.2023";"Solare Strahlungsenergie";"0,84";"0,6";"82362";"Weilheim";"(natürliche Person)";"ABR970762686968";"22.2.2024"
"SEE980452844684";"Hausdach";"In Betrieb";"7.6.2023";"3.7.2023";"Solare Strahlungsenergie";"18,48";"18";"91090";"Effeltrich";"(natürliche Person)";"ABR935815812237";"29.7.2023"
"SEE982039144606";"PV Anlage Dach";"In Betrieb";"21.2.2023";"3.7.2023";"Solare Strahlungsenergie";"7,3";"5,5";"82140";"Olching";"(natürliche Person)";"ABR985362163610";"1.8.2023"
"SEE921991918085";"PV-Anlage Waging";"In Betrieb";"26.6.2023";"3.7.2023";"Solare Strahlungsenergie";"21,84";"20";"83329";"Waging a. See";"(natürliche Person)";"ABR996502745054";"8.11.2023"
"SEE982147919684";"23143 SP Maierhof PVA4";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"107,91";"107,91";"84524";"Neuötting";"Envalue GmbH";"ABR951690725264";"4.3.2024"
"SEE959410314392";"Geßmannszell 21  / Scheune";"In Betrieb";"28.6.2023";"3.7.2023";"Solare Strahlungsenergie";"8,5";"8";"94344";"Wiesenfelden";"(natürliche Person)";"ABR926443871857";"12.9.2023"
"SEE923439146883";"Jahnstraße 6 Flurgrundstück 153";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"29,75";"29,75";"86738";"Deiningen";"(natürliche Person)";"ABR920395769163";"24.8.2023"
"SEE922145478967";"PV Strehlein";"In Betrieb";"23.6.2023";"3.7.2023";"Solare Strahlungsenergie";"6,75";"6";"91722";"Arberg";"(natürliche Person)";"ABR945752911887";"18.10.2023"
"SEE903763705314";"PV Heigemeir";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"24,3";"24,3";"86447";"Todtenweis";"(natürliche Person)";"ABR941198294201";"3.7.2023"
"SEE966910338339";"PV Anlage Dach";"In Betrieb";"13.6.2023";"3.7.2023";"Solare Strahlungsenergie";"16,4";"8,2";"87642";"Halblech";"(natürliche Person)";"ABR903775740631";"19.9.2023"
"SEE900164041096";"PV Anlage";"In Betrieb";"1.6.2023";"3.7.2023";"Solare Strahlungsenergie";"6,24";"6,24";"91301";"Forchheim";"(natürliche Person)";"ABR938482412434";"3.7.2023"
"SEE935373236537";"Balkonanlage";"In Betrieb";"1.7.2023";"3.7.2023";"Solare Strahlungsenergie";"0,48";"0,48";"85452";"Moosinning";"(natürliche Person)";"ABR903724573174";"3.7.2023"
"SEE921554527983";"AG070390-PV-Dach";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"9,72";"9,72";"84385";"Egglham";"(natürliche Person)";"ABR919167401141";"2.12.2023"
"SEE929729658531";"KostalDach";"In Betrieb";"27.9.2022";"3.7.2023";"Solare Strahlungsenergie";"10,64";"8,5";"85119";"Ernsgaden";"(natürliche Person)";"ABR968922859383";"21.2.2024"
"SEE933996261134";"Dach2";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"3,28";"3,28";"88167";"Maierhöfen";"(natürliche Person)";"ABR907065387742";"25.10.2023"
"SEE912279189167";"Dachanlage";"In Betrieb";"13.6.2023";"3.7.2023";"Solare Strahlungsenergie";"0,7";"0,6";"96486";"Lautertal";"(natürliche Person)";"ABR952280843665";"3.7.2023"
"SEE955260736872";"PV-Anlage";"In Betrieb";"22.6.2023";"3.7.2023";"Solare Strahlungsenergie";"10,66";"10";"93128";"Regenstauf";"(natürliche Person)";"ABR963539883981";"3.11.2023"
"SEE953481563178";"PV-Analge";"In Betrieb";"21.6.2023";"3.7.2023";"Solare Strahlungsenergie";"13,6";"10";"86399";"Bobingen";"(natürliche Person)";"ABR975254146876";"7.3.2024"
"SEE912048341734";"PV-Anlage Dach";"In Betrieb";"7.6.2023";"3.7.2023";"Solare Strahlungsenergie";"10,08";"10";"96465";"Neustadt";"(natürliche Person)";"ABR966676474944";"3.7.2023"
"SEE913086382338";"PV 8,74";"In Betrieb";"13.1.2023";"3.7.2023";"Solare Strahlungsenergie";"8,36";"8";"91438";"Bad Windsheim";"(natürliche Person)";"ABR916797029080";"3.7.2023"
"SEE983056294176";"Garten";"In Betrieb";"1.7.2023";"3.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"89415";"Lauingen";"(natürliche Person)";"ABR961566066988";"3.7.2023"
"SEE914506646603";"Life PV Hausdach";"In Betrieb";"12.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,62";"8";"86647";"Buttenwiesen";"(natürliche Person)";"ABR941895933755";"3.7.2023"
"SEE932642109127";"PV Dach";"In Betrieb";"21.6.2023";"3.7.2023";"Solare Strahlungsenergie";"9,72";"9,72";"83533";"Edling";"(natürliche Person)";"ABR981787359942";"7.12.2023"
"SEE959424020807";"PV Anlage";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"6,97";"6,97";"97618";"Hollstadt";"(natürliche Person)";"ABR906816945521";"26.7.2023"
"SEE910303659631";"PV Anlage Garage Ostseite";"In Betrieb";"12.4.2023";"3.7.2023";"Solare Strahlungsenergie";"4,1";"4,1";"91257";"Pegnitz";"(natürliche Person)";"ABR999783060380";"6.3.2024"
"SEE976081403699";"PV-Anlage mit 13,02 kWp (2023)";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"13,02";"10";"85111";"Adelschlag";"(natürliche Person)";"ABR985384104431";"24.10.2023"
"SEE919562216807";"51663503155 - PV WHDACH";"In Betrieb";"30.6.2023";"3.7.2023";"Solare Strahlungsenergie";"29,6";"29,6";"93309";"Kelheim";"(natürliche Person)";"ABR947741046914";"12.12.2023"
"SEE932293093547";"PV Anlage Raubling";"In Betrieb";"29.6.2023";"3.7.2023";"Solare Strahlungsenergie";"12";"12";"83064";"Raubling";"(natürliche Person)";"ABR940289100087";"3.11.2023"
"SEE969363312642";"Balkonkraftwerk-H30";"In Betrieb";"1.5.2023";"3.7.2023";"Solare Strahlungsenergie";"0,8";"0,6";"97082";"Würzburg";"(natürliche Person)";"ABR924173219895";"3.7.2023"
"SEE969162242867";"Hausdach";"In Betrieb";"22.6.2023";"3.7.2023";"Solare Strahlungsenergie";"8";"8";"87674";"Ruderatshofen";"(natürliche Person)";"ABR900001550842";"3.7.2023"
"SEE965663110377";"PV  Hiltenfingen";"In Betrieb";"26.6.2023";"3.7.2023";"Solare Strahlungsenergie";"4";"4";"86856";"Hiltenfingen";"(natürliche Person)";"ABR971173771496";"3.7.2023"
"SEE999274046282";"AlphaSolar";"In Betrieb";"23.6.2023";"3.7.2023";"Solare Strahlungsenergie";"0,6";"0,6";"86424";"Dinkelscherben";"(natürliche Person)";"ABR929376367312";"6.8.2023"
"SEE979668134177";"Photovoltaik";"In Betrieb";"21.3.2023";"3.7.2023";"Solare Strahlungsenergie";"6,8";"6";"86609";"Donauwörth";"(natürliche Person)";"ABR929614426887";"6.12.2023"
"SEE985388764174";"PV Anlage";"In Betrieb";"14.4.2023";"3.7.2023";"Solare Strahlungsenergie";"4,38";"4,38";"91438";"Bad Windsheim";"(natürliche Person)";"ABR997633006779";"10.2.2024"
"SEE954818803356";"2.Anlage";"In Betrieb";"3.7.2023";"3.7.2023";"Solare Strahlungsenergie";"12,15";"12,15";"97799";"Zeitlofs";"(natürliche Person)";"ABR978886879266";"3.7.2023"
