"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE906802920150";"Deubler";"In Betrieb";"11.3.2016";"23.4.2020";"Solare Strahlungsenergie";"7,8";"7,8";"86316";"Friedberg";"Deubler oHG";"ABR977407900182";"23.4.2020"
"SEE900812997515";"Solarstromanlage Dach 2020 Rathsmannsdorf";"In Betrieb";"22.4.2020";"23.4.2020";"Solare Strahlungsenergie";"300,3";"248,4";"94575";"Windorf";"International-Trend GmbH";"ABR975558851544";"8.1.2021"
"SEE998155532685";"PV-Anlage 8,25 kWp Kilianstr. 183";"In Betrieb";"28.8.2019";"23.4.2020";"Solare Strahlungsenergie";"8,25";"8,25";"90425";"Nürnberg";"noris inklusion gGmbH";"ABR992694219953";"27.5.2020"
"SEE922633541272";"Pv-Anlage 3";"In Betrieb";"14.11.2019";"23.4.2020";"Solare Strahlungsenergie";"42,56";"42,56";"85305";"Jetzendorf";"(natürliche Person)";"ABR918055277653";"16.7.2021"
"SEE926281277569";"Scheune";"In Betrieb";"15.9.2015";"23.4.2020";"Solare Strahlungsenergie";"5,865";"4,6";"85659";"Forstern";"(natürliche Person)";"ABR936602273996";"23.4.2020"
"SEE903784362114";"Solaranlage Garage";"In Betrieb";"4.12.2018";"23.4.2020";"Solare Strahlungsenergie";"8,1";"8";"83416";"Saaldorf-Surheim";"(natürliche Person)";"ABR928369539538";"23.4.2020"
"SEE956527550439";"Neustadt/Donau9";"In Betrieb";"30.3.2020";"23.4.2020";"Solare Strahlungsenergie";"7,8";"7,8";"93333";"Neustadt";"(natürliche Person)";"ABR959532078578";"13.7.2020"
"SEE963419582300";"PV-Anlage (Hausdach)";"In Betrieb";"16.4.2020";"23.4.2020";"Solare Strahlungsenergie";"7,15";"7";"95497";"Goldkronach";"(natürliche Person)";"ABR943823388880";"3.11.2020"
"SEE992699752073";"Hausdach";"In Betrieb";"9.1.2020";"23.4.2020";"Solare Strahlungsenergie";"9,61";"9,61";"92637";"Weiden";"(natürliche Person)";"ABR948634026051";"11.9.2020"
"SEE967922388343";"Johannisstraße";"In Betrieb";"23.4.2020";"23.4.2020";"Solare Strahlungsenergie";"99,4";"82,5";"86911";"Dießen";"Autohaus Schürer GmbH & Co. KG";"ABR993420262892";"23.4.2020"
"SEE901819972437";"PV-Anlage-Schweinhütt-Hausdach";"In Betrieb";"14.1.2020";"23.4.2020";"Solare Strahlungsenergie";"29,67";"29,67";"94209";"Regen";"Pichler Flachdach";"ABR907838630303";"23.4.2020"
"SEE913063653055";"Solaranlage";"In Betrieb";"17.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,76";"8";"82223";"Eichenau";"(natürliche Person)";"ABR932058739130";"2.9.2020"
"SEE930089421147";"Hausdach";"In Betrieb";"6.4.2020";"23.4.2020";"Solare Strahlungsenergie";"8,45";"8,45";"86688";"Marxheim";"(natürliche Person)";"ABR957892883269";"23.4.2020"
"SEE961178138196";"Hausdach";"In Betrieb";"17.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,92";"9,2";"86441";"Zusmarshausen";"(natürliche Person)";"ABR978498322273";"25.9.2020"
"SEE969739749744";"PV-Anlage";"In Betrieb";"14.4.2020";"23.4.2020";"Solare Strahlungsenergie";"6,72";"4,6";"97846";"Partenstein";"(natürliche Person)";"ABR972611049139";"11.5.2020"
"SEE916673517731";"Hausdach";"In Betrieb";"7.4.2020";"23.4.2020";"Solare Strahlungsenergie";"4,65";"4,6";"84427";"Sankt Wolfgang";"(natürliche Person)";"ABR980684084940";"6.10.2022"
"SEE972920808953";"Werkstattdach";"In Betrieb";"20.4.2020";"23.4.2020";"Solare Strahlungsenergie";"25,6";"25";"83661";"Lenggries";"Schreinerei Alois Gerg";"ABR905315961162";"25.2.2021"
"SEE940660521845";"Ziegeldach";"In Betrieb";"11.3.2020";"23.4.2020";"Solare Strahlungsenergie";"3,96";"3,96";"85391";"Allershausen";"(natürliche Person)";"ABR941826019350";"18.10.2020"
"SEE971982936697";"PV-Anlage";"In Betrieb";"22.11.2019";"23.4.2020";"Solare Strahlungsenergie";"4,34";"4,34";"85635";"Höhenkirchen-Siegertsbrunn";"(natürliche Person)";"ABR910257442600";"23.4.2020"
"SEE923420905727";"PV-Anlage 29,75 KWp";"In Betrieb";"17.4.2020";"23.4.2020";"Solare Strahlungsenergie";"29,75";"29,75";"92665";"Kirchendemenreuth";"(natürliche Person)";"ABR921385788010";"23.4.2020"
"SEE919879747063";"PV-Hausdach";"In Betrieb";"26.7.2016";"23.4.2020";"Solare Strahlungsenergie";"7,28";"7";"97453";"Schonungen";"(natürliche Person)";"ABR909082686303";"23.4.2020"
"SEE984788138691";"Gartenhütte";"In Betrieb";"4.11.2019";"23.4.2020";"Solare Strahlungsenergie";"0,6";"0,6";"86476";"Neuburg";"(natürliche Person)";"ABR960932752920";"14.10.2020"
"SEE922802146710";"Solardach";"In Betrieb";"23.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,92";"8,5";"97828";"Marktheidenfeld";"(natürliche Person)";"ABR934486244309";"23.4.2020"
"SEE943645695234";"KHST11";"In Betrieb";"23.1.2020";"23.4.2020";"Solare Strahlungsenergie";"9,9";"9";"83052";"Bruckmühl";"(natürliche Person)";"ABR935396369076";"24.3.2021"
"SEE932296315288";"Hausdach";"In Betrieb";"13.3.2018";"23.4.2020";"Solare Strahlungsenergie";"6,54";"5";"85095";"Denkendorf";"(natürliche Person)";"ABR996003793295";"5.8.2020"
"SEE946679969050";"Wohnhaus";"In Betrieb";"23.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,36";"9,36";"85132";"Schernfeld";"(natürliche Person)";"ABR903880832856";"7.12.2020"
"SEE983082860284";"Braun - Hof - Ellersreute";"In Betrieb";"27.4.2018";"23.4.2020";"Solare Strahlungsenergie";"26,24";"20";"88175";"Scheidegg";"(natürliche Person)";"ABR966714630684";"26.7.2023"
"SEE911212057334";"PV-Haus";"In Betrieb";"9.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,24";"9,24";"93455";"Traitsching";"(natürliche Person)";"ABR962651490978";"23.4.2020"
"SEE908538990148";"PV_Göttersberg2a";"In Betrieb";"23.4.2020";"23.4.2020";"Solare Strahlungsenergie";"4,27";"4";"83229";"Aschau";"(natürliche Person)";"ABR909373963946";"9.11.2020"
"SEE940670818140";"Braun - KATI - Scheidegg";"In Betrieb";"23.4.2020";"23.4.2020";"Solare Strahlungsenergie";"4,55";"4,55";"88175";"Scheidegg";"(natürliche Person)";"ABR966714630684";"30.1.2024"
"SEE908303786549";"50965681411 - Terassenüberdachung";"In Betrieb";"22.4.2020";"23.4.2020";"Solare Strahlungsenergie";"2,4";"2,4";"93309";"Kelheim";"(natürliche Person)";"ABR943760940059";"9.7.2020"
"SEE949486078878";"PV Anlage";"In Betrieb";"6.4.2020";"23.4.2020";"Solare Strahlungsenergie";"4,7";"4,7";"82515";"Wolfratshausen";"(natürliche Person)";"ABR966491045718";"6.9.2023"
"SEE949680384300";"Garage";"In Betrieb";"31.3.2020";"23.4.2020";"Solare Strahlungsenergie";"9,45";"9,45";"86637";"Wertingen";"(natürliche Person)";"ABR995449337667";"14.10.2020"
"SEE955806595086";"PB12";"In Betrieb";"23.1.2020";"23.4.2020";"Solare Strahlungsenergie";"5,58";"5";"83052";"Bruckmühl";"(natürliche Person)";"ABR935396369076";"15.4.2021"
"SEE945935354944";"Holzlager";"In Betrieb";"15.2.2020";"23.4.2020";"Solare Strahlungsenergie";"27,55";"25";"87733";"Markt Rettenbach";"(natürliche Person)";"ABR948079577224";"14.10.2020"
"SEE954914805285";"Hausdach";"In Betrieb";"20.2.2020";"23.4.2020";"Solare Strahlungsenergie";"9,52";"9,52";"85598";"Baldham";"(natürliche Person)";"ABR922526349565";"29.1.2021"
"SEE999344227115";"PV-Anlage Buch";"In Betrieb";"14.11.2018";"23.4.2020";"Solare Strahlungsenergie";"99,9";"99,9";"89290";"Buch";"Guntram Zanker";"ABR978928168938";"23.4.2020"
"SEE979378981177";"Hausdach";"In Betrieb";"20.4.2020";"23.4.2020";"Solare Strahlungsenergie";"27,435";"25";"94099";"Ruhstorf";"(natürliche Person)";"ABR929718127765";"22.8.2021"
"SEE934249756902";"Hausdach";"In Betrieb";"22.4.2020";"23.4.2020";"Solare Strahlungsenergie";"4,96";"4,96";"94447";"Plattling";"(natürliche Person)";"ABR982828586877";"21.8.2020"
"SEE957097390463";"Hausdach";"In Betrieb";"21.7.2016";"23.4.2020";"Solare Strahlungsenergie";"5,2";"5,2";"95448";"Bayreuth";"(natürliche Person)";"ABR924270038443";"4.6.2020"
"SEE983139709337";"PV-Anlage-2020";"In Betrieb";"20.2.2020";"23.4.2020";"Solare Strahlungsenergie";"7,92";"7,92";"96145";"Seßlach";"(natürliche Person)";"ABR976044141033";"4.6.2020"
"SEE924152535305";"PV-Anlage Eichenweg 3";"In Betrieb";"17.2.2020";"23.4.2020";"Solare Strahlungsenergie";"29,25";"29,25";"84186";"Vilsheim";"(natürliche Person)";"ABR944793608503";"10.11.2020"
"SEE973307946787";"PV-Anlage 2020";"In Betrieb";"20.5.2020";"23.4.2020";"Solare Strahlungsenergie";"9,38";"9,2";"97786";"Motten";"(natürliche Person)";"ABR970394073914";"9.11.2020"
"SEE913098388847";"PV-Anlage 2016";"In Betrieb";"22.4.2016";"23.4.2020";"Solare Strahlungsenergie";"7,02";"6";"97531";"Theres";"(natürliche Person)";"ABR998325559542";"4.5.2020"
"SEE914826413848";"PV Hausdach";"In Betrieb";"30.6.2015";"23.4.2020";"Solare Strahlungsenergie";"8,8";"8,2";"83624";"Otterfing";"(natürliche Person)";"ABR956508310397";"23.4.2020"
"SEE904808082735";"PV-Anlage 2020";"In Betrieb";"7.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,715";"9,715";"97499";"Donnersdorf";"(natürliche Person)";"ABR960343956078";"3.8.2020"
"SEE957054253992";"PV-Anlage 2020";"In Betrieb";"5.3.2020";"23.4.2020";"Solare Strahlungsenergie";"17,16";"14,6";"97795";"Schondra";"(natürliche Person)";"ABR976509635367";"5.3.2021"
"SEE972809480362";"Photovoltaik 2";"In Betrieb";"22.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,9";"9,9";"96317";"Kronach";"(natürliche Person)";"ABR955027353014";"3.11.2020"
"SEE929748386156";"PV Wohnhaus";"In Betrieb";"30.3.2020";"23.4.2020";"Solare Strahlungsenergie";"15,6";"15";"84149";"Velden";"(natürliche Person)";"ABR967309288624";"13.5.2020"
"SEE911110761111";"ABR979518707421";"In Betrieb";"7.4.2020";"23.4.2020";"Solare Strahlungsenergie";"6,93";"6,93";"86554";"Pöttmes";"(natürliche Person)";"ABR979518707421";"11.7.2023"
"SEE947589555937";"Hausdach";"In Betrieb";"6.3.2020";"23.4.2020";"Solare Strahlungsenergie";"9,9";"9,9";"86459";"Gessertshausen";"(natürliche Person)";"ABR967299902104";"12.6.2020"
"SEE924050116644";"PV-Anlage 2020";"In Betrieb";"17.3.2020";"23.4.2020";"Solare Strahlungsenergie";"9,715";"9,2";"97534";"Waigolshausen";"(natürliche Person)";"ABR981026838511";"20.7.2020"
"SEE971111438368";"PV-Anlage 2020";"In Betrieb";"15.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,715";"9,2";"97350";"Mainbernheim";"(natürliche Person)";"ABR976353339503";"7.12.2023"
"SEE923696733802";"PV Anlage Unterer Brühl";"In Betrieb";"3.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,75";"9,75";"91731";"Langfurth";"(natürliche Person)";"ABR946236869618";"25.8.2021"
"SEE951666696208";"PV-Anlage 2020";"In Betrieb";"3.4.2020";"23.4.2020";"Solare Strahlungsenergie";"5,695";"4,6";"97537";"Wipfeld";"(natürliche Person)";"ABR911941644171";"20.7.2020"
"SEE936968022719";"PV-Anlage 2020";"In Betrieb";"7.4.2020";"23.4.2020";"Solare Strahlungsenergie";"8,04";"8,04";"96157";"Ebrach";"(natürliche Person)";"ABR990497885443";"17.10.2020"
"SEE929992720850";"PV Hausdach";"In Betrieb";"30.3.2020";"23.4.2020";"Solare Strahlungsenergie";"20,8";"15";"84149";"Velden";"(natürliche Person)";"ABR910612446014";"13.5.2020"
"SEE923334368113";"PV-Anlage 2020";"In Betrieb";"17.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,715";"9,2";"97705";"Burkardroth";"(natürliche Person)";"ABR925733756089";"4.11.2020"
"SEE997965653375";"Hausdach";"In Betrieb";"15.4.2020";"23.4.2020";"Solare Strahlungsenergie";"9,75";"9,75";"94149";"Kößlarn";"(natürliche Person)";"ABR915949833186";"3.10.2020"
"SEE998353290257";"PV Anlage 2018";"In Betrieb";"3.2.2018";"23.4.2020";"Solare Strahlungsenergie";"22,04";"22,04";"84166";"Adlkofen";"(natürliche Person)";"ABR963971490662";"19.3.2021"
"SEE982472801807";"Klein-Solaranlage nach Süden und Westen";"In Betrieb";"9.4.2020";"23.4.2020";"Solare Strahlungsenergie";"4";"4";"92318";"Neumarkt";"(natürliche Person)";"ABR912395493155";"28.2.2021"
"SEE990529886059";"Hausdach";"In Betrieb";"20.4.2020";"23.4.2020";"Solare Strahlungsenergie";"7,56";"7";"91083";"Baiersdorf";"(natürliche Person)";"ABR923231861892";"19.8.2020"
"SEE971117714596";"Garage";"In Betrieb";"30.4.2020";"23.4.2020";"Solare Strahlungsenergie";"0,3";"0,3";"84066";"Mallersdorf-Pfaffenberg";"(natürliche Person)";"ABR946166078661";"9.5.2023"
"SEE916529826635";"PV_Murnau_M75";"In Betrieb";"7.4.2020";"22.4.2020";"Solare Strahlungsenergie";"9,9";"9,9";"82418";"Murnau";"TePax Energietechnik GmbH - Wolfgang Rath";"ABR927569549040";"18.11.2023"
"SEE931665890197";"Hausdach";"In Betrieb";"20.9.2019";"22.4.2020";"Solare Strahlungsenergie";"9,92";"9,92";"82418";"Murnau";"(natürliche Person)";"ABR992330521549";"22.4.2020"
"SEE965434635115";"Hausdach";"In Betrieb";"10.3.2020";"22.4.2020";"Solare Strahlungsenergie";"5";"4,6";"86679";"Ellgau";"(natürliche Person)";"ABR933443404770";"25.10.2020"
"SEE986249108250";"Eggelectrix";"In Betrieb";"7.1.2020";"22.4.2020";"Solare Strahlungsenergie";"9,9";"9,9";"84359";"Simbach";"(natürliche Person)";"ABR942960266631";"23.4.2020"
"SEE909530389152";"PV-Anlage";"In Betrieb";"13.12.2019";"22.4.2020";"Solare Strahlungsenergie";"9,75";"9,75";"63934";"Röllbach";"(natürliche Person)";"ABR956749665553";"23.10.2020"
"SEE904865082754";"DP Wald";"In Betrieb";"25.11.2019";"22.4.2020";"Solare Strahlungsenergie";"4,5";"4,5";"85579";"Neubiberg";"(natürliche Person)";"ABR919486366510";"24.10.2020"
"SEE982310302954";"ABR901572612496";"In Betrieb";"11.9.2019";"22.4.2020";"Solare Strahlungsenergie";"9,45";"8,5";"93098";"Mintraching";"(natürliche Person)";"ABR901572612496";"3.10.2020"
"SEE909151747492";"Sonnenbatterie";"In Betrieb";"25.4.2016";"22.4.2020";"Solare Strahlungsenergie";"9,88";"3,3";"90542";"Eckental";"(natürliche Person)";"ABR916836022157";"23.8.2021"
"SEE951740206934";"Anlage Nordseite";"In Betrieb";"31.3.2020";"22.4.2020";"Solare Strahlungsenergie";"9,75";"9,75";"97618";"Hohenroth";"(natürliche Person)";"ABR905772292939";"20.3.2021"
"SEE993339652142";"Wallersdorf";"In Betrieb";"24.2.2020";"22.4.2020";"Solare Strahlungsenergie";"17,982";"17,982";"94522";"Wallersdorf";"(natürliche Person)";"ABR942752957655";"28.9.2020"
"SEE964798289200";"Solaranlage 51 Vach";"In Betrieb";"30.3.2020";"22.4.2020";"Solare Strahlungsenergie";"5,36";"5,36";"90768";"Fürth";"(natürliche Person)";"ABR962686880423";"24.4.2020"
"SEE951421692162";"Hausdach";"In Betrieb";"28.3.2020";"22.4.2020";"Solare Strahlungsenergie";"28,14";"23";"94152";"Neuhaus";"(natürliche Person)";"ABR939668379640";"17.3.2021"
"SEE964519816814";"Hausdach";"In Betrieb";"22.4.2020";"22.4.2020";"Solare Strahlungsenergie";"9,61";"9,61";"85395";"Attenkirchen";"(natürliche Person)";"ABR980887670889";"9.8.2020"
"SEE913913791685";"ABR943015475367";"In Betrieb";"24.4.2020";"22.4.2020";"Solare Strahlungsenergie";"6,5";"5";"96275";"Marktzeuln";"(natürliche Person)";"ABR943015475367";"26.2.2021"
"SEE915183360776";"Hausdach";"In Betrieb";"27.3.2020";"22.4.2020";"Solare Strahlungsenergie";"4,16";"4";"92224";"Amberg";"(natürliche Person)";"ABR921713649501";"3.6.2020"
"SEE986036211194";"PV-Anlage 5,94";"In Betrieb";"17.4.2020";"22.4.2020";"Solare Strahlungsenergie";"5,94";"5,5";"96138";"Burgebrach";"(natürliche Person)";"ABR966970880144";"22.4.2020"
"SEE901902267358";"PV";"In Betrieb";"26.3.2020";"22.4.2020";"Solare Strahlungsenergie";"6,5";"6,5";"93173";"Wenzenbach";"(natürliche Person)";"ABR994999525852";"22.4.2020"
"SEE955552755970";"PV Anlage";"In Betrieb";"20.4.2020";"22.4.2020";"Solare Strahlungsenergie";"5,58";"4,6";"87534";"Oberstaufen";"(natürliche Person)";"ABR923845795576";"15.12.2022"
"SEE992463437052";"Lagerhalle";"In Betrieb";"21.4.2020";"22.4.2020";"Solare Strahlungsenergie";"29,76";"25,55";"86647";"Buttenwiesen";"(natürliche Person)";"ABR932780712333";"22.4.2020"
"SEE952766884243";"Andach";"In Betrieb";"17.3.2017";"22.4.2020";"Solare Strahlungsenergie";"23,85";"20,1";"90411";"Nürnberg";"(natürliche Person)";"ABR912040735944";"22.4.2020"
"SEE940612149943";"PV-Wohnhaus/Garage";"In Betrieb";"4.8.2017";"22.4.2020";"Solare Strahlungsenergie";"9,74";"9";"91468";"Gutenstetten";"(natürliche Person)";"ABR985032419092";"15.12.2022"
"SEE926923063598";"Hausdach";"In Betrieb";"20.4.2020";"22.4.2020";"Solare Strahlungsenergie";"22,77";"22,77";"84539";"Ampfing";"(natürliche Person)";"ABR952448180977";"22.4.2020"
"SEE947587517883";"Hausdach";"In Betrieb";"17.4.2020";"22.4.2020";"Solare Strahlungsenergie";"6,8";"6,8";"90518";"Altdorf";"(natürliche Person)";"ABR935071934582";"28.4.2020"
"SEE954522927188";"Anlage Halle";"In Betrieb";"20.4.2020";"22.4.2020";"Solare Strahlungsenergie";"14,2";"14,2";"92331";"Lupburg";"(natürliche Person)";"ABR996699768751";"30.1.2021"
"SEE950421566848";"PV-Anlage KW7";"In Betrieb";"3.2.2020";"22.4.2020";"Solare Strahlungsenergie";"6,2";"6";"94535";"Eging a.See";"(natürliche Person)";"ABR908475292725";"2.10.2020"
"SEE919524094580";"PV-9,75kWp";"In Betrieb";"22.4.2020";"22.4.2020";"Solare Strahlungsenergie";"9,75";"9,2";"94036";"Passau";"(natürliche Person)";"ABR964002822520";"1.2.2022"
"SEE948977643557";"PV-Anlage";"In Betrieb";"19.6.2018";"22.4.2020";"Solare Strahlungsenergie";"9,99";"9,99";"97440";"Werneck";"(natürliche Person)";"ABR984465547587";"29.4.2020"
"SEE991765259256";"PV-Anlage Engelsberg";"In Betrieb";"11.3.2020";"22.4.2020";"Solare Strahlungsenergie";"7,92";"7,92";"84549";"Engelsberg";"(natürliche Person)";"ABR967592021496";"14.7.2020"
"SEE978151420193";"CPS Anlage 2018";"In Betrieb";"6.4.2018";"22.4.2020";"Solare Strahlungsenergie";"257,58";"257,58";"87724";"Ottobeuren";"Christ Packing Systems";"ABR943301414797";"27.1.2021"
"SEE978994694706";"DachKraftwerk";"In Betrieb";"5.10.2019";"22.4.2020";"Solare Strahlungsenergie";"29,76";"29,76";"84329";"Wurmannsquick";"(natürliche Person)";"ABR900420276965";"22.4.2020"
"SEE942143398913";"PV - Nebengebäude 9,600 kWp";"In Betrieb";"12.9.2017";"22.4.2020";"Solare Strahlungsenergie";"9,6";"9";"91460";"Baudenbach";"(natürliche Person)";"ABR918495246127";"15.12.2022"
"SEE959145382826";"PV-Anlage 52,325 kWp";"In Betrieb";"28.1.2020";"22.4.2020";"Solare Strahlungsenergie";"52,325";"50";"93497";"Willmering";"Michael Dankerl";"ABR904691067338";"22.4.2020"
"SEE921423938131";"Funck PV";"In Betrieb";"25.2.2020";"22.4.2020";"Solare Strahlungsenergie";"9,75";"8";"97688";"Bad Kissingen";"(natürliche Person)";"ABR981958593892";"22.4.2020"
"SEE908294139072";"PV-AuSL2020";"In Betrieb";"25.3.2020";"22.4.2020";"Solare Strahlungsenergie";"9,38";"9,38";"84079";"Bruckberg";"(natürliche Person)";"ABR935354777585";"23.9.2020"
"SEE952916616991";"PV-Anlage Hauptstr. 67 Julbach Hausdach";"In Betrieb";"31.3.2015";"22.4.2020";"Solare Strahlungsenergie";"9,18";"9,18";"84387";"Julbach";"(natürliche Person)";"ABR997323180420";"23.9.2020"
"SEE909753595477";"Hausdach";"In Betrieb";"9.4.2020";"22.4.2020";"Solare Strahlungsenergie";"9,6";"9,6";"83547";"Babensham";"(natürliche Person)";"ABR978339049680";"22.4.2020"
"SEE941619272351";"PV-Anlage mit 9,10 kWp (2020)";"In Betrieb";"21.4.2020";"22.4.2020";"Solare Strahlungsenergie";"9,1";"9,1";"85305";"Jetzendorf";"(natürliche Person)";"ABR923261935525";"22.4.2020"
"SEE916277066734";"AnlagePfuhl";"In Betrieb";"24.3.2020";"22.4.2020";"Solare Strahlungsenergie";"9,75";"9,75";"89233";"Neu-Ulm";"(natürliche Person)";"ABR946865837019";"30.11.2020"
"SEE915766211181";"007";"In Betrieb";"26.6.2018";"22.4.2020";"Solare Strahlungsenergie";"43,74";"40";"94496";"Ortenburg";"(natürliche Person)";"ABR918541714679";"19.9.2020"
"SEE954560806490";"PV";"In Betrieb";"24.3.2020";"22.4.2020";"Solare Strahlungsenergie";"8,82";"8";"93161";"Sinzing";"(natürliche Person)";"ABR927737799307";"22.6.2020"
"SEE964415354090";"Hausdach";"In Betrieb";"6.6.2017";"22.4.2020";"Solare Strahlungsenergie";"9,72";"9";"97505";"Geldersheim";"(natürliche Person)";"ABR942949502538";"22.4.2020"
"SEE911515534297";"Hausdach";"In Betrieb";"23.1.2020";"22.4.2020";"Solare Strahlungsenergie";"5,58";"4,5";"97497";"Dingolshausen";"(natürliche Person)";"ABR990736561961";"16.6.2020"
"SEE967002053079";"Anlage 2020";"In Betrieb";"21.4.2020";"22.4.2020";"Solare Strahlungsenergie";"9,75";"9,75";"84453";"Mühldorf";"(natürliche Person)";"ABR909151470970";"6.12.2023"
