"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE953172178834";"Suedgarage";"In Betrieb";"14.5.2019";"19.8.2019";"Solare Strahlungsenergie";"3,46";"3";"86163";"Augsburg";"(natürliche Person)";"ABR942923895595";"19.8.2019"
"SEE923530655734";"PV2017KW30Eigenverbrauch";"In Betrieb";"6.12.2017";"19.8.2019";"Solare Strahlungsenergie";"30";"30";"84137";"Vilsbiburg";"(natürliche Person)";"ABR900220367368";"19.8.2019"
"SEE929694034002";"PV-Scheune";"In Betrieb";"9.8.2019";"19.8.2019";"Solare Strahlungsenergie";"6,9";"6,9";"96049";"Bamberg";"(natürliche Person)";"ABR953610717090";"5.9.2019"
"SEE987194160263";"Sueden";"In Betrieb";"18.6.2018";"19.8.2019";"Solare Strahlungsenergie";"8,1";"8,1";"87448";"Waltenhofen";"(natürliche Person)";"ABR940973497066";"1.12.2022"
"SEE944195717452";"Carport";"In Betrieb";"13.7.2018";"19.8.2019";"Solare Strahlungsenergie";"4,2";"4,2";"89264";"Weißenhorn";"(natürliche Person)";"ABR964725083925";"19.8.2019"
"SEE930314830751";"Hausdach";"In Betrieb";"9.6.2017";"19.8.2019";"Solare Strahlungsenergie";"8,04";"8";"89231";"Neu-Ulm";"(natürliche Person)";"ABR938393691966";"19.8.2019"
"SEE926492659208";"Wohnhaus Frömel";"In Betrieb";"19.8.2019";"19.8.2019";"Solare Strahlungsenergie";"8,25";"8,25";"91365";"Weilersbach";"(natürliche Person)";"ABR972299486288";"10.3.2020"
"SEE978747028819";"PV2017KW30";"In Betrieb";"6.12.2017";"19.8.2019";"Solare Strahlungsenergie";"30";"30";"84137";"Vilsbiburg";"(natürliche Person)";"ABR900220367368";"19.8.2019"
"SEE944402549777";"LG 9,75";"In Betrieb";"20.7.2019";"19.8.2019";"Solare Strahlungsenergie";"9,75";"9,75";"90579";"Langenzenn";"(natürliche Person)";"ABR958460249364";"23.6.2022"
"SEE938591177170";"Solarwunder";"In Betrieb";"17.7.2019";"19.8.2019";"Solare Strahlungsenergie";"24,8";"24,8";"82291";"Mammendorf";"(natürliche Person)";"ABR955857277184";"19.8.2019"
"SEE905474495188";"Stadel";"In Betrieb";"16.1.2019";"19.8.2019";"Solare Strahlungsenergie";"9,69";"9,69";"89275";"Elchingen";"(natürliche Person)";"ABR901006480714";"19.8.2019"
"SEE973600830417";"Schützenheim";"In Betrieb";"24.5.2017";"19.8.2019";"Solare Strahlungsenergie";"9,86";"9";"82237";"Wörthsee";"(natürliche Person)";"ABR934308822418";"19.8.2019"
"SEE905643160794";"Baresy";"In Betrieb";"19.8.2019";"19.8.2019";"Solare Strahlungsenergie";"29,5";"29,5";"94259";"Kirchberg i.Wald";"(natürliche Person)";"ABR989618184459";"19.8.2019"
"SEE968570601679";"GanklvomDach";"In Betrieb";"27.6.2019";"19.8.2019";"Solare Strahlungsenergie";"17,875";"17,1";"94548";"Innernzell";"(natürliche Person)";"ABR976880085560";"12.12.2020"
"SEE989938147714";"PV-Anlage Kapellenweg 8,45 kWp";"In Betrieb";"19.8.2019";"19.8.2019";"Solare Strahlungsenergie";"8,45";"8,2";"84577";"Tüßling";"(natürliche Person)";"ABR994661849354";"22.9.2020"
"SEE953839993060";"Hausdach";"In Betrieb";"1.8.2019";"19.8.2019";"Solare Strahlungsenergie";"7,02";"7,02";"84494";"Neumarkt-Sankt Veit";"(natürliche Person)";"ABR969015960511";"19.8.2019"
"SEE920923781551";"Eberlsöd 2 - Ost/West";"In Betrieb";"14.8.2019";"19.8.2019";"Solare Strahlungsenergie";"29,76";"29,76";"84149";"Velden";"(natürliche Person)";"ABR923308387812";"1.2.2024"
"SEE984503997763";"PV Anlage";"In Betrieb";"20.7.2019";"19.8.2019";"Solare Strahlungsenergie";"8,32";"8";"83624";"Otterfing";"(natürliche Person)";"ABR942743752610";"19.8.2019"
"SEE969988345001";"Solaranlage";"In Betrieb";"21.6.2018";"19.8.2019";"Solare Strahlungsenergie";"9,975";"9";"87600";"Kaufbeuren";"(natürliche Person)";"ABR941400025708";"25.5.2020"
"SEE997985187614";"Dachsolar";"In Betrieb";"26.10.2015";"19.8.2019";"Solare Strahlungsenergie";"4";"3,68";"97422";"Schweinfurt";"(natürliche Person)";"ABR993846440997";"18.10.2020"
"SEE919515444066";"Gartenhaus";"In Betrieb";"19.8.2019";"19.8.2019";"Solare Strahlungsenergie";"5,04";"4";"91487";"Vestenbergsgreuth";"(natürliche Person)";"ABR943322646139";"12.6.2020"
"SEE911698594286";"PV Anlage Blütenstraße";"In Betrieb";"21.6.2019";"19.8.2019";"Solare Strahlungsenergie";"5,85";"5";"82140";"Olching";"(natürliche Person)";"ABR969470473168";"8.2.2023"
"SEE960124789611";"Grabensolar";"In Betrieb";"19.8.2019";"19.8.2019";"Solare Strahlungsenergie";"4,96";"4,6";"86836";"Graben";"(natürliche Person)";"ABR961515642638";"13.5.2020"
"SEE905652243679";"Feldkirchen_Ergänzung";"In Betrieb";"1.8.2019";"19.8.2019";"Solare Strahlungsenergie";"4,65";"4,65";"85622";"Feldkirchen";"(natürliche Person)";"ABR903988760037";"22.2.2024"
"SEE985306707016";"Glaskuppeldach";"In Betrieb";"29.3.2018";"19.8.2019";"Solare Strahlungsenergie";"9,625";"9";"89340";"Leipheim";"(natürliche Person)";"ABR936623499344";"19.8.2019"
"SEE963929493424";"Sunny";"In Betrieb";"26.6.2019";"19.8.2019";"Solare Strahlungsenergie";"9,72";"9,72";"94152";"Neuhaus";"(natürliche Person)";"ABR919785277272";"19.8.2019"
"SEE908359192202";"Hausdach";"In Betrieb";"16.7.2019";"19.8.2019";"Solare Strahlungsenergie";"9,75";"9,75";"97537";"Wipfeld";"(natürliche Person)";"ABR905101852049";"20.9.2021"
"SEE908405198745";"PVA Hauptstr. 57 MO";"In Betrieb";"21.3.2019";"19.8.2019";"Solare Strahlungsenergie";"9,86";"9";"97618";"Wülfershausen";"(natürliche Person)";"ABR945120526835";"1.1.2021"
"SEE945507678911";"PVDronia";"In Betrieb";"4.7.2019";"19.8.2019";"Solare Strahlungsenergie";"9,92";"9,92";"85114";"Buxheim";"(natürliche Person)";"ABR927390937566";"15.12.2022"
"SEE981297248040";"Photovoltaik";"In Betrieb";"24.5.2019";"19.8.2019";"Solare Strahlungsenergie";"9,92";"9,92";"91595";"Burgoberbach";"(natürliche Person)";"ABR906234937856";"1.3.2020"
"SEE980388485227";"Katze 2019";"In Betrieb";"24.7.2019";"19.8.2019";"Solare Strahlungsenergie";"9,15";"9,15";"84144";"Geisenhausen";"(natürliche Person)";"ABR941135687745";"21.10.2020"
"SEE990480742722";"Garagendach";"In Betrieb";"19.8.2019";"19.8.2019";"Solare Strahlungsenergie";"9,9";"7,2";"93092";"Barbing";"(natürliche Person)";"ABR998569975764";"19.8.2019"
"SEE928036863072";"PV Garage";"In Betrieb";"6.7.2016";"19.8.2019";"Solare Strahlungsenergie";"6,405";"6";"93326";"Abensberg";"(natürliche Person)";"ABR968621391948";"19.8.2019"
"SEE915230340232";"PV-Anlage";"In Betrieb";"30.6.2019";"19.8.2019";"Solare Strahlungsenergie";"4,95";"4,95";"93426";"Roding";"(natürliche Person)";"ABR965844716466";"21.3.2022"
"SEE960745498886";"Dachsolaranlage am STO";"In Betrieb";"14.3.2016";"19.8.2019";"Solare Strahlungsenergie";"2,08";"2,08";"86836";"Untermeitingen";"(natürliche Person)";"ABR902680147993";"15.5.2020"
"SEE962194904741";"Anlage 1 ELV 9a";"In Betrieb";"23.5.2018";"19.8.2019";"Solare Strahlungsenergie";"4,77";"4,77";"85084";"Reichertshofen";"(natürliche Person)";"ABR996454013331";"17.9.2020"
"SEE900388868042";"Anlage 1 ELV 9";"In Betrieb";"23.5.2018";"19.8.2019";"Solare Strahlungsenergie";"4,77";"4,77";"85084";"Reichertshofen";"(natürliche Person)";"ABR996454013331";"19.8.2019"
"SEE902651641772";"PV - Anlage Haus Nord";"In Betrieb";"26.7.2019";"19.8.2019";"Solare Strahlungsenergie";"29,64";"29";"83734";"Hausham";"(natürliche Person)";"ABR980260627783";"13.5.2021"
"SEE951080593350";"Solar 2018";"In Betrieb";"30.8.2018";"19.8.2019";"Solare Strahlungsenergie";"6,3";"6";"91217";"Hersbruck";"(natürliche Person)";"ABR996845815179";"26.7.2021"
"SEE962032746564";"PV Anlage";"In Betrieb";"19.8.2019";"19.8.2019";"Solare Strahlungsenergie";"9,92";"8";"92369";"Sengenthal";"(natürliche Person)";"ABR961621082199";"7.3.2020"
"SEE909073694409";"Fronius";"In Betrieb";"14.8.2019";"19.8.2019";"Solare Strahlungsenergie";"6";"5";"96145";"Seßlach";"(natürliche Person)";"ABR950224557265";"19.9.2019"
"SEE980973654380";"ABR941283843680";"In Betrieb";"14.8.2019";"19.8.2019";"Solare Strahlungsenergie";"7,68";"2,66";"87645";"Schwangau";"(natürliche Person)";"ABR941283843680";"25.1.2020"
"SEE908621107859";"PV-Anlage";"In Betrieb";"19.8.2019";"19.8.2019";"Solare Strahlungsenergie";"9,9";"9,9";"83483";"Bischofswiesen";"(natürliche Person)";"ABR932451391744";"19.8.2019"
"SEE945701801962";"PV ANLAGE";"In Betrieb";"16.1.2020";"19.8.2019";"Solare Strahlungsenergie";"9,9";"9,9";"81377";"München";"(natürliche Person)";"ABR934653006037";"27.10.2021"
"SEE987793839379";"Solardach";"In Betrieb";"8.11.2016";"19.8.2019";"Solare Strahlungsenergie";"4,96";"4,96";"97318";"Kitzingen";"(natürliche Person)";"ABR908374857674";"13.12.2023"
"SEE983383741091";"Skyfall 85778";"In Betrieb";"8.8.2019";"19.8.2019";"Solare Strahlungsenergie";"4,41";"4,41";"85778";"Haimhausen";"(natürliche Person)";"ABR971484980389";"6.12.2023"
"SEE901325920724";"PV Neumann neu";"In Betrieb";"16.8.2019";"19.8.2019";"Solare Strahlungsenergie";"4,8";"4,6";"92289";"Ursensollen";"(natürliche Person)";"ABR976176748124";"19.8.2019"
"SEE968371214474";"PV-Anlage";"In Betrieb";"19.8.2019";"19.8.2019";"Solare Strahlungsenergie";"7,75";"7";"93345";"Hausen";"(natürliche Person)";"ABR936118331838";"19.8.2019"
"SEE967083337174";"Hausdach";"In Betrieb";"26.2.2016";"19.8.2019";"Solare Strahlungsenergie";"6,12";"6";"91358";"Kunreuth";"(natürliche Person)";"ABR940649911056";"27.2.2024"
"SEE914642567824";"Wohnhaus";"In Betrieb";"23.8.2018";"19.8.2019";"Solare Strahlungsenergie";"5,36";"5";"95195";"Röslau";"(natürliche Person)";"ABR976642178356";"19.8.2019"
"SEE949129294733";"Gartenhaus";"In Betrieb";"31.7.2019";"19.8.2019";"Solare Strahlungsenergie";"0,6";"0,6";"91358";"Kunreuth";"(natürliche Person)";"ABR940649911056";"27.2.2024"
"SEE917462388716";"Maschinenhalle";"In Betrieb";"12.6.2020";"18.8.2019";"Solare Strahlungsenergie";"5,76";"5,76";"96250";"Ebensfeld";"(natürliche Person)";"ABR958708309317";"12.3.2021"
"SEE916105543826";"PV Dach";"In Betrieb";"24.11.2016";"18.8.2019";"Solare Strahlungsenergie";"7,83";"7";"96465";"Neustadt";"Firma Krenz und Scherbel GbR";"ABR953249822578";"28.2.2024"
"SEE951813117686";"PV - Anlage";"In Betrieb";"13.6.2019";"18.8.2019";"Solare Strahlungsenergie";"9,9";"9,9";"85406";"Zolling";"(natürliche Person)";"ABR905067700170";"12.12.2020"
"SEE959690068282";"Eigenstromanlage2017";"In Betrieb";"12.4.2017";"18.8.2019";"Solare Strahlungsenergie";"9,88";"9";"84189";"Wurmsham";"(natürliche Person)";"ABR958775335608";"18.8.2019"
"SEE996098458536";"Schwimmbad";"In Betrieb";"30.6.2019";"18.8.2019";"Solare Strahlungsenergie";"33,945";"33,945";"93128";"Regenstauf";"(natürliche Person)";"ABR908645363910";"18.8.2019"
"SEE933616662297";"Garage";"In Betrieb";"6.10.2017";"18.8.2019";"Solare Strahlungsenergie";"4,32";"4,32";"85051";"Ingolstadt";"(natürliche Person)";"ABR919695898253";"11.4.2021"
"SEE992765508412";"Hausdach";"In Betrieb";"1.2.2017";"18.8.2019";"Solare Strahlungsenergie";"6,24";"6";"90765";"Fürth";"(natürliche Person)";"ABR960754949454";"18.8.2019"
"SEE943919793949";"9,88 Stall";"In Betrieb";"14.9.2016";"18.8.2019";"Solare Strahlungsenergie";"9,88";"9,88";"83483";"Bischofswiesen";"(natürliche Person)";"ABR943045511639";"25.9.2020"
"SEE967531084513";"Garagendach";"In Betrieb";"7.8.2018";"18.8.2019";"Solare Strahlungsenergie";"9,54";"9";"97688";"Bad Kissingen";"(natürliche Person)";"ABR925712857752";"18.8.2019"
"SEE905835720577";"Bauer Matthias_Wohnhaus";"In Betrieb";"31.7.2019";"18.8.2019";"Solare Strahlungsenergie";"9,9";"9,9";"92265";"Edelsfeld";"(natürliche Person)";"ABR968945660713";"18.8.2019"
"SEE938670903218";"PV -Anlage Hausdach";"In Betrieb";"12.8.2019";"18.8.2019";"Solare Strahlungsenergie";"29,07";"29";"94436";"Simbach";"(natürliche Person)";"ABR987300671942";"22.2.2021"
"SEE922119315854";"Bauer Matthias_Scheune";"In Betrieb";"31.7.2019";"18.8.2019";"Solare Strahlungsenergie";"28,21";"25";"92265";"Edelsfeld";"(natürliche Person)";"ABR968945660713";"18.8.2019"
"SEE970311583700";"Hauer";"In Betrieb";"17.8.2019";"18.8.2019";"Solare Strahlungsenergie";"9,76";"9,76";"94436";"Simbach";"(natürliche Person)";"ABR941454977435";"6.3.2020"
"SEE982295533312";"Hausdoch";"In Betrieb";"16.8.2017";"18.8.2019";"Solare Strahlungsenergie";"9,69";"9";"97535";"Wasserlosen";"(natürliche Person)";"ABR933570809448";"18.8.2019"
"SEE936704372696";"PV-Anlage KT";"In Betrieb";"27.9.2018";"18.8.2019";"Solare Strahlungsenergie";"10";"10";"97318";"Kitzingen";"(natürliche Person)";"ABR999922339544";"18.8.2019"
"SEE981944894521";"Hausdach";"In Betrieb";"18.1.2019";"18.8.2019";"Solare Strahlungsenergie";"2,475";"2,2";"85591";"Vaterstetten";"(natürliche Person)";"ABR961797390562";"7.12.2020"
"SEE959072760803";"PV-Anlage";"In Betrieb";"10.7.2019";"18.8.2019";"Solare Strahlungsenergie";"5,6";"5";"85622";"Feldkirchen";"(natürliche Person)";"ABR990433326610";"6.12.2021"
"SEE911523320752";"Garage";"In Betrieb";"27.5.2015";"18.8.2019";"Solare Strahlungsenergie";"5,565";"4";"97318";"Kitzingen";"(natürliche Person)";"ABR948500540100";"12.12.2023"
"SEE955099781814";"PV Scheune";"In Betrieb";"24.7.2015";"18.8.2019";"Solare Strahlungsenergie";"9,36";"7,5";"97497";"Dingolshausen";"(natürliche Person)";"ABR993387810471";"18.8.2019"
"SEE905619484145";"Hausdach";"In Betrieb";"5.8.2019";"18.8.2019";"Solare Strahlungsenergie";"5,27";"4,2";"94428";"Eichendorf";"(natürliche Person)";"ABR973348746292";"5.3.2020"
"SEE926938556689";"Garagendach";"In Betrieb";"14.8.2019";"18.8.2019";"Solare Strahlungsenergie";"5,269";"5,269";"97720";"Nüdlingen";"(natürliche Person)";"ABR977281770956";"4.10.2023"
"SEE907274533183";"PV Dach";"In Betrieb";"11.3.2016";"18.8.2019";"Solare Strahlungsenergie";"8,32";"8,32";"83112";"Frasdorf";"(natürliche Person)";"ABR936107876654";"18.8.2019"
"SEE934670658882";"Hausdach";"In Betrieb";"16.8.2019";"18.8.2019";"Solare Strahlungsenergie";"9,92";"9,92";"93128";"Regenstauf";"(natürliche Person)";"ABR998631964856";"18.8.2019"
"SEE982716232022";"Dach";"In Betrieb";"15.8.2019";"18.8.2019";"Solare Strahlungsenergie";"10";"10";"90592";"Schwarzenbruck";"(natürliche Person)";"ABR981033011860";"18.8.2019"
"SEE951252096658";"PV 50.196618, 10.756262";"In Betrieb";"23.4.2019";"18.8.2019";"Solare Strahlungsenergie";"9,92";"9,92";"96126";"Maroldsweisach";"(natürliche Person)";"ABR989206314244";"28.1.2020"
"SEE988303783380";"ABR940791207243";"In Betrieb";"2.8.2019";"18.8.2019";"Solare Strahlungsenergie";"6,615";"5,5";"92265";"Edelsfeld";"(natürliche Person)";"ABR940791207243";"18.8.2019"
"SEE930332427940";"Eichenwald";"In Betrieb";"27.2.2015";"18.8.2019";"Solare Strahlungsenergie";"7,65";"5,5";"90579";"Langenzenn";"(natürliche Person)";"ABR914496298134";"22.7.2020"
"SEE915726641973";"PV Anlage Haus & Garage";"In Betrieb";"14.8.2019";"18.8.2019";"Solare Strahlungsenergie";"18,15";"17";"96250";"Ebensfeld";"(natürliche Person)";"ABR901041439234";"18.8.2019"
"SEE969049410266";"PV-BRE";"In Betrieb";"28.2.2018";"18.8.2019";"Solare Strahlungsenergie";"5,6";"5,6";"83677";"Reichersbeuern";"(natürliche Person)";"ABR991982065388";"18.8.2019"
"SEE937245140676";"PV-Eigenstromanlage2017";"In Betrieb";"19.4.2017";"18.8.2019";"Solare Strahlungsenergie";"9,88";"9,2";"84189";"Wurmsham";"(natürliche Person)";"ABR957202486654";"26.2.2023"
"SEE978939685301";"Hausdach";"In Betrieb";"29.7.2015";"18.8.2019";"Solare Strahlungsenergie";"7,69";"3,68";"85049";"Ingolstadt";"(natürliche Person)";"ABR984905262698";"8.5.2021"
"SEE913459781867";"Anlage Ottobrunn";"In Betrieb";"10.10.2018";"18.8.2019";"Solare Strahlungsenergie";"9,3";"9,3";"85521";"Ottobrunn";"(natürliche Person)";"ABR996203062436";"22.7.2021"
"SEE977484846489";"Werkstatt";"In Betrieb";"29.7.2019";"18.8.2019";"Solare Strahlungsenergie";"29,64";"29,64";"93437";"Enklarn";"(natürliche Person)";"ABR943397853746";"18.8.2019"
"SEE920833543652";"Hausdach";"In Betrieb";"10.7.2017";"18.8.2019";"Solare Strahlungsenergie";"5,565";"5";"97268";"Kirchheim";"Ortwin und Monika Kaiser GbR";"ABR999284052815";"14.4.2020"
"SEE994851701356";"Halle";"In Betrieb";"25.7.2019";"18.8.2019";"Solare Strahlungsenergie";"29,4";"29,4";"95478";"Kemnath";"(natürliche Person)";"ABR951599238926";"18.8.2019"
"SEE958656298909";"Anlage Putzbrunn";"In Betrieb";"12.1.2016";"18.8.2019";"Solare Strahlungsenergie";"6";"6";"85640";"Putzbrunn";"(natürliche Person)";"ABR996203062436";"18.8.2019"
"SEE958996022158";"kotti solar";"In Betrieb";"16.7.2019";"18.8.2019";"Solare Strahlungsenergie";"9,3";"9,3";"87439";"Kempten";"(natürliche Person)";"ABR939517979359";"15.11.2019"
"SEE990620270719";"Garagen-Neubau";"In Betrieb";"9.4.2019";"18.8.2019";"Solare Strahlungsenergie";"59,4";"56,4";"94439";"Roßbach";"(natürliche Person)";"ABR914370288343";"1.11.2021"
"SEE946341690312";"550w90sws";"In Betrieb";"18.8.2019";"18.8.2019";"Solare Strahlungsenergie";"0,55";"0,55";"85643";"Steinhöring";"(natürliche Person)";"ABR955138850358";"7.11.2020"
"SEE992598489858";"PV Patrick Schellberg";"In Betrieb";"21.2.2019";"18.8.2019";"Solare Strahlungsenergie";"9,92";"9,92";"84347";"Pfarrkirchen";"(natürliche Person)";"ABR951070862398";"18.8.2019"
"SEE957206398564";"Hausdach";"In Betrieb";"31.7.2019";"18.8.2019";"Solare Strahlungsenergie";"28,52";"25";"84130";"Dingolfing";"(natürliche Person)";"ABR900468674327";"18.8.2019"
"SEE939713434997";"DingsvomDach";"In Betrieb";"18.4.2016";"18.8.2019";"Solare Strahlungsenergie";"5,72";"4,6";"95685";"Falkenberg";"(natürliche Person)";"ABR910077523961";"18.8.2019"
"SEE933275649455";"Pfotovoltaik";"In Betrieb";"11.8.2017";"18.8.2019";"Solare Strahlungsenergie";"5,28";"4,6";"97688";"Bad Kissingen";"(natürliche Person)";"ABR936212422784";"12.1.2022"
"SEE995937834463";"PV Schellberg";"In Betrieb";"21.2.2019";"18.8.2019";"Solare Strahlungsenergie";"40,92";"40";"84347";"Pfarrkirchen";"Niedermeier Grundstücks GbR";"ABR934072044740";"19.8.2019"
"SEE962143484720";"Hausdach";"In Betrieb";"31.1.2018";"18.8.2019";"Solare Strahlungsenergie";"5,4";"4,5";"63834";"Sulzbach";"(natürliche Person)";"ABR940451420661";"17.12.2019"
"SEE999573996479";"PV Glashütten";"In Betrieb";"22.7.2019";"18.8.2019";"Solare Strahlungsenergie";"7,035";"7,035";"95496";"Glashütten";"(natürliche Person)";"ABR997570126509";"18.8.2019"
"SEE985348865996";"Dachfläche eigen";"In Betrieb";"20.6.2019";"18.8.2019";"Solare Strahlungsenergie";"7,36";"7";"86574";"Petersdorf";"(natürliche Person)";"ABR924440807459";"5.7.2020"
"SEE952852617021";"Hugo";"In Betrieb";"19.6.2015";"18.8.2019";"Solare Strahlungsenergie";"6,48";"6";"97080";"Würzburg";"(natürliche Person)";"ABR905484224853";"8.2.2021"
"SEE958297336411";"Hausdach";"In Betrieb";"18.4.2019";"17.8.2019";"Solare Strahlungsenergie";"9,9";"8";"85457";"Wörth";"(natürliche Person)";"ABR967090884999";"21.8.2019"
"SEE980798661488";"Photovoltaik Anlage Dach Parisi - Martinez";"In Betrieb";"10.4.2019";"17.8.2019";"Solare Strahlungsenergie";"5,2";"5";"82377";"Penzberg";"(natürliche Person)";"ABR935030963608";"14.1.2020"
"SEE976853987440";"PV Anlage Garage Elektrotechnik Helminger";"In Betrieb";"5.6.2019";"17.8.2019";"Solare Strahlungsenergie";"9,92";"8,3";"83317";"Teisendorf";"(natürliche Person)";"ABR931625482936";"22.4.2021"
