"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Postleitzahl";"Ort";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Letzte Aktualisierung"
"SEE963845466502";"PV-Anlage Kartoffelhalle";"In Betrieb";"31.7.2018";"11.7.2019";"Solare Strahlungsenergie";"282,72";"250";"82291";"Mammendorf";"(natürliche Person)";"ABR984911659727";"11.7.2019"
"SEE916649497487";"PV-Dachanlage";"In Betrieb";"7.12.2016";"11.7.2019";"Solare Strahlungsenergie";"2,86";"2,86";"90766";"Fürth";"(natürliche Person)";"ABR963089395361";"4.3.2023"
"SEE968920782928";"Stalldach";"In Betrieb";"5.7.2019";"11.7.2019";"Solare Strahlungsenergie";"30,69";"30";"84427";"Sankt Wolfgang";"(natürliche Person)";"ABR940343687936";"11.7.2019"
"SEE997631042311";"Eigenverbrauch";"In Betrieb";"6.6.2018";"11.7.2019";"Solare Strahlungsenergie";"9,9";"9,9";"84533";"Marktl";"(natürliche Person)";"ABR992447729326";"11.7.2019"
"SEE900477990166";"PVAnlageFS_2019";"In Betrieb";"8.7.2019";"11.7.2019";"Solare Strahlungsenergie";"8,82";"8,82";"94051";"Hauzenberg";"(natürliche Person)";"ABR986335110501";"11.7.2019"
"SEE986159184627";"Werkstatt";"In Betrieb";"28.2.2019";"11.7.2019";"Solare Strahlungsenergie";"84,01";"84,01";"84048";"Mainburg";"(natürliche Person)";"ABR927213025937";"9.1.2020"
"SEE962146346216";"PV-Anlage Oberhausen-Neuburg";"In Betrieb";"10.7.2019";"11.7.2019";"Solare Strahlungsenergie";"9,9";"9";"86697";"Oberhausen";"(natürliche Person)";"ABR935519166957";"13.11.2023"
"SEE950508180110";"E3DC Stromerzeugung";"In Betrieb";"31.5.2019";"11.7.2019";"Solare Strahlungsenergie";"9,75";"9,75";"84028";"Landshut";"(natürliche Person)";"ABR926880244382";"15.7.2019"
"SEE952727865472";"PV-Anlage Hausdach";"In Betrieb";"15.5.2019";"11.7.2019";"Solare Strahlungsenergie";"4,05";"3,68";"84518";"Garching";"(natürliche Person)";"ABR993028223950";"11.7.2019"
"SEE941340526150";"PV-Anlage 2019";"In Betrieb";"6.5.2019";"11.7.2019";"Solare Strahlungsenergie";"9,92";"8,2";"97618";"Hohenroth";"(natürliche Person)";"ABR991542850454";"18.7.2019"
"SEE932424427869";"PV LAGERHALLE SÜD 4";"In Betrieb";"17.6.2019";"11.7.2019";"Solare Strahlungsenergie";"9,9";"9,9";"94357";"Konzell";"Schreinerei Björn Borgersen";"ABR903412630974";"17.1.2021"
"SEE909519222203";"PV-Anlage Neuburg";"In Betrieb";"10.7.2019";"11.7.2019";"Solare Strahlungsenergie";"8,4";"8";"86633";"Neuburg";"(natürliche Person)";"ABR985792279127";"25.11.2019"
"SEE934644705581";"Schuster Jens";"In Betrieb";"1.2.2019";"11.7.2019";"Solare Strahlungsenergie";"4,8";"4,5";"86668";"Karlshuld";"(natürliche Person)";"ABR963181427182";"4.4.2020"
"SEE927350916396";"PV-Anlage Rain";"In Betrieb";"11.7.2019";"11.7.2019";"Solare Strahlungsenergie";"9,6";"9,6";"86641";"Rain";"(natürliche Person)";"ABR936980843644";"22.6.2023"
"SEE936689526480";"Rottstr. 9";"In Betrieb";"27.6.2018";"11.7.2019";"Solare Strahlungsenergie";"5,04";"5,04";"82487";"Oberammergau";"(natürliche Person)";"ABR974239105587";"11.7.2019"
"SEE908676722069";"Ulbrich Norbert Photovoltaikanlage";"In Betrieb";"14.5.2019";"11.7.2019";"Solare Strahlungsenergie";"9,6";"9,6";"86928";"Hofstetten";"(natürliche Person)";"ABR972778587772";"18.2.2020"
"SEE980161877614";"PV-Anlage Karlskron";"In Betrieb";"11.7.2019";"11.7.2019";"Solare Strahlungsenergie";"9,9";"9";"85123";"Karlskron";"(natürliche Person)";"ABR937795671200";"11.7.2019"
"SEE939750468580";"PV_Sonnenheld";"In Betrieb";"3.5.2019";"11.7.2019";"Solare Strahlungsenergie";"5,58";"5";"90584";"Allersberg";"(natürliche Person)";"ABR975347999952";"12.4.2023"
"SEE921641866780";"Garagendach";"In Betrieb";"29.3.2019";"11.7.2019";"Solare Strahlungsenergie";"3,6";"3";"83379";"Wonneberg";"(natürliche Person)";"ABR936800652739";"11.7.2019"
"SEE924420835328";"WerPV";"In Betrieb";"31.5.2019";"11.7.2019";"Solare Strahlungsenergie";"5,76";"5";"97440";"Werneck";"(natürliche Person)";"ABR903974837989";"25.9.2019"
"SEE974033100887";"Hausdach";"In Betrieb";"17.8.2017";"11.7.2019";"Solare Strahlungsenergie";"3,6";"3,6";"96047";"Bamberg";"(natürliche Person)";"ABR922225174178";"11.7.2019"
"SEE900052177913";"Rossbach";"In Betrieb";"13.5.2016";"11.7.2019";"Solare Strahlungsenergie";"20,8";"20";"94439";"Roßbach";"(natürliche Person)";"ABR993852070614";"3.11.2023"
"SEE983766859740";"mac900";"In Betrieb";"5.7.2019";"11.7.2019";"Solare Strahlungsenergie";"30,72";"27,6";"96250";"Ebensfeld";"(natürliche Person)";"ABR948583320040";"13.10.2020"
"SEE920352141100";"Hackl";"In Betrieb";"13.5.2016";"11.7.2019";"Solare Strahlungsenergie";"29,9";"29,9";"93444";"Bad Kötzting";"(natürliche Person)";"ABR993852070614";"3.8.2020"
"SEE966208018462";"Hausdach Bucheck";"In Betrieb";"23.2.2016";"11.7.2019";"Solare Strahlungsenergie";"6,76";"4,75";"83313";"Siegsdorf";"(natürliche Person)";"ABR966613858387";"11.7.2019"
"SEE976396196347";"PV-Anlage Hausdach";"In Betrieb";"20.2.2015";"11.7.2019";"Solare Strahlungsenergie";"3,75";"2,85";"84036";"Landshut";"(natürliche Person)";"ABR928764592022";"11.7.2019"
"SEE962352537774";"Hilz";"In Betrieb";"13.5.2016";"11.7.2019";"Solare Strahlungsenergie";"11,96";"11,96";"92421";"Schwandorf";"(natürliche Person)";"ABR993852070614";"11.7.2019"
"SEE916370985772";"Heimgartenstr. 6 a";"In Betrieb";"29.8.2018";"11.7.2019";"Solare Strahlungsenergie";"9,9";"9,6";"83673";"Bichl";"(natürliche Person)";"ABR943491511191";"11.7.2019"
"SEE912999476271";"SolarEdge WS 9,75KWH";"In Betrieb";"28.6.2019";"11.7.2019";"Solare Strahlungsenergie";"9,75";"9,75";"97294";"Unterpleichfeld";"(natürliche Person)";"ABR934598910901";"15.12.2022"
"SEE957216126041";"Emondo GmbH - Commercial";"In Betrieb";"16.4.2019";"11.7.2019";"Solare Strahlungsenergie";"20,44";"20";"85774";"Unterföhring";"Neuwirt Gaststätte";"ABR933271058893";"11.7.2019"
"SEE915952440081";"Wohnhaus";"In Betrieb";"23.1.2019";"11.7.2019";"Solare Strahlungsenergie";"4,8";"4,8";"91726";"Gerolfingen";"(natürliche Person)";"ABR971914219591";"24.1.2020"
"SEE962315650557";"Anlage 1";"In Betrieb";"9.4.2018";"11.7.2019";"Solare Strahlungsenergie";"9,99";"9,99";"96250";"Ebensfeld";"(natürliche Person)";"ABR936767113632";"6.4.2021"
"SEE952693755692";"Energiebeitrag";"In Betrieb";"15.1.2018";"11.7.2019";"Solare Strahlungsenergie";"6";"6";"90766";"Fürth";"(natürliche Person)";"ABR953663221827";"31.1.2023"
"SEE958567186579";"PV Anlage";"In Betrieb";"30.3.2019";"11.7.2019";"Solare Strahlungsenergie";"6,365";"5";"83059";"Kolbermoor";"(natürliche Person)";"ABR902452943938";"11.7.2019"
"SEE945214183074";"PV-Hausdach";"In Betrieb";"7.12.2017";"11.7.2019";"Solare Strahlungsenergie";"9";"9";"86163";"Augsburg";"(natürliche Person)";"ABR952360087415";"11.7.2019"
"SEE931371212368";"Schneider Helmut";"In Betrieb";"22.3.2018";"11.7.2019";"Solare Strahlungsenergie";"3,51";"3,51";"90765";"Fürth";"(natürliche Person)";"ABR935717924052";"15.7.2019"
"SEE939761803905";"Paul";"In Betrieb";"28.6.2019";"11.7.2019";"Solare Strahlungsenergie";"9,6";"9,6";"93437";"Furth im Wald";"(natürliche Person)";"ABR971150179475";"16.7.2020"
"SEE954501785167";"Paring West";"In Betrieb";"4.5.2018";"11.7.2019";"Solare Strahlungsenergie";"9,86";"9";"84085";"Langquaid";"(natürliche Person)";"ABR981971666634";"14.2.2020"
"SEE939739066486";"ABR986522564362";"In Betrieb";"3.5.2016";"11.7.2019";"Solare Strahlungsenergie";"3,54";"3,54";"82377";"Penzberg";"(natürliche Person)";"ABR985622564362";"5.10.2020"
"SEE965243467105";"ABR941291305460";"In Betrieb";"23.6.2019";"11.7.2019";"Solare Strahlungsenergie";"9,92";"9,92";"97522";"Sand";"(natürliche Person)";"ABR913265325811";"1.2.2022"
"SEE901831914798";"PV-Anlage";"In Betrieb";"11.7.2019";"11.7.2019";"Solare Strahlungsenergie";"6,27";"6,27";"88175";"Scheidegg";"(natürliche Person)";"ABR920359319137";"16.7.2019"
"SEE918058046676";"WRTLPFRMPFT";"In Betrieb";"25.4.2018";"11.7.2019";"Solare Strahlungsenergie";"8,64";"7";"90765";"Fürth";"(natürliche Person)";"ABR995107635944";"11.7.2019"
"SEE972887620315";"LagerHalle Südseite 22 kW";"In Betrieb";"22.6.2019";"11.7.2019";"Solare Strahlungsenergie";"22";"20";"93092";"Barbing";"(natürliche Person)";"ABR983218725845";"11.7.2019"
"SEE971662532744";"sunnytable";"In Betrieb";"14.10.2016";"11.7.2019";"Solare Strahlungsenergie";"5,04";"3,68";"90768";"Fürth";"(natürliche Person)";"ABR925386523175";"17.7.2019"
"SEE999960737395";"Hausdach Süd";"In Betrieb";"31.5.2016";"11.7.2019";"Solare Strahlungsenergie";"3,48";"3";"82377";"Penzberg";"(natürliche Person)";"ABR968076587323";"11.7.2019"
"SEE983308244386";"Fahrsilo";"In Betrieb";"22.6.2018";"11.7.2019";"Solare Strahlungsenergie";"9,975";"9,975";"84178";"Kröning";"(natürliche Person)";"ABR940721922093";"8.9.2023"
"SEE933089512815";"Maren und Jens";"In Betrieb";"20.5.2019";"11.7.2019";"Solare Strahlungsenergie";"4,96";"4,6";"94169";"Thurmansbang";"(natürliche Person)";"ABR940159956080";"11.7.2019"
"SEE973923821383";"Solaranlage Erwin Rauscher GmbH";"In Betrieb";"31.8.2015";"11.7.2019";"Solare Strahlungsenergie";"5";"5";"90530";"Wendelstein";"Erwin Rauscher GmbH";"ABR927467659940";"11.7.2019"
"SEE902077395303";"Hausdach";"In Betrieb";"20.11.2018";"11.7.2019";"Solare Strahlungsenergie";"2,08";"2";"84405";"Dorfen";"(natürliche Person)";"ABR999975172839";"5.1.2024"
"SEE966402767029";"Steildach";"In Betrieb";"31.5.2019";"11.7.2019";"Solare Strahlungsenergie";"9,66";"9,66";"90469";"Nürnberg";"(natürliche Person)";"ABR953728227832";"15.12.2022"
"SEE967530328427";"Ida";"In Betrieb";"2.8.2016";"11.7.2019";"Solare Strahlungsenergie";"5,57";"5";"91604";"Flachslanden";"(natürliche Person)";"ABR963655627322";"20.5.2021"
"SEE962914256808";"Photovoltaikanlage 2019";"In Betrieb";"21.3.2019";"11.7.2019";"Solare Strahlungsenergie";"19,32";"19,32";"91732";"Merkendorf";"(natürliche Person)";"ABR931110893452";"15.12.2022"
"SEE930230953145";"WEST-Dach";"In Betrieb";"1.7.2019";"11.7.2019";"Solare Strahlungsenergie";"9,9";"9,9";"84307";"Eggenfelden";"(natürliche Person)";"ABR912694322699";"1.2.2020"
"SEE940714985470";"ABR907551688223";"In Betrieb";"11.7.2019";"11.7.2019";"Solare Strahlungsenergie";"9,9";"7";"92637";"Weiden";"(natürliche Person)";"ABR963875682880";"18.2.2021"
"SEE994209912168";"PV3";"In Betrieb";"26.6.2019";"11.7.2019";"Solare Strahlungsenergie";"9,9";"9,9";"95469";"Speichersdorf";"(natürliche Person)";"ABR908769580040";"11.7.2019"
"SEE947615183349";"Haus";"In Betrieb";"21.6.2019";"11.7.2019";"Solare Strahlungsenergie";"18,6";"18,6";"95519";"Schlammersdorf";"(natürliche Person)";"ABR952216773400";"11.7.2019"
"SEE990705877963";"Solar Dach";"In Betrieb";"29.6.2016";"11.7.2019";"Solare Strahlungsenergie";"7,14";"7,14";"81243";"München";"(natürliche Person)";"ABR927887350991";"11.7.2019"
"SEE903590287106";"Hausdach";"In Betrieb";"9.11.2016";"11.7.2019";"Solare Strahlungsenergie";"9,92";"9,92";"83043";"Bad Aibling";"(natürliche Person)";"ABR954994009917";"11.7.2019"
"SEE924039059665";"Hausdach";"In Betrieb";"29.3.2019";"11.7.2019";"Solare Strahlungsenergie";"6";"5,5";"93049";"Regensburg";"Photovoltaik Verena und Ludwig Peyker";"ABR999685005526";"6.2.2020"
"SEE945066300070";"Hausdach";"In Betrieb";"5.2.2016";"11.7.2019";"Solare Strahlungsenergie";"2,6";"2,6";"91161";"Hilpoltstein";"(natürliche Person)";"ABR906340430401";"11.7.2019"
"SEE996925918899";"PV-Anlage-Loben33";"In Betrieb";"3.8.2017";"11.7.2019";"Solare Strahlungsenergie";"6,03";"6";"96049";"Bamberg";"(natürliche Person)";"ABR979852018399";"20.12.2023"
"SEE976940931035";"Opelgarage";"In Betrieb";"26.6.2019";"11.7.2019";"Solare Strahlungsenergie";"5,85";"5,5";"83278";"Traunstein";"(natürliche Person)";"ABR981313370328";"7.12.2023"
"SEE932514037138";"PV-Anlage";"In Betrieb";"7.7.2017";"11.7.2019";"Solare Strahlungsenergie";"6,84";"6,84";"82389";"Böbing";"(natürliche Person)";"ABR925723590952";"11.7.2019"
"SEE916873425744";"Photovoltaik";"In Betrieb";"2.4.2019";"11.7.2019";"Solare Strahlungsenergie";"6,2";"5";"95482";"Gefrees";"(natürliche Person)";"ABR933166723219";"5.2.2020"
"SEE901571504648";"PV-Anlage mit Senec-Stromapeicher";"In Betrieb";"15.10.2018";"11.7.2019";"Solare Strahlungsenergie";"6,51";"5";"85395";"Attenkirchen";"(natürliche Person)";"ABR971732477807";"23.9.2020"
"SEE912526035919";"PV-Anlage 2019";"In Betrieb";"28.6.2019";"11.7.2019";"Solare Strahlungsenergie";"577,22";"577,22";"91484";"Sugenheim";"(natürliche Person)";"ABR972200478203";"28.7.2020"
"SEE981455506234";"PV-Anlage";"In Betrieb";"10.7.2019";"11.7.2019";"Solare Strahlungsenergie";"12,6";"10";"93336";"Altmannstein";"(natürliche Person)";"ABR948285417208";"11.7.2019"
"SEE937582839172";"Garage";"In Betrieb";"28.3.2019";"11.7.2019";"Solare Strahlungsenergie";"5,4";"5";"82547";"Eurasburg";"(natürliche Person)";"ABR936420810557";"18.1.2024"
"SEE915293047383";"Bergtheim";"In Betrieb";"31.5.2019";"11.7.2019";"Solare Strahlungsenergie";"30";"30";"97241";"Bergtheim";"(natürliche Person)";"ABR916536177898";"10.7.2020"
"SEE942101863507";"PV-Anlage";"In Betrieb";"11.6.2019";"11.7.2019";"Solare Strahlungsenergie";"7,8";"7";"87439";"Kempten";"(natürliche Person)";"ABR944599911098";"27.3.2021"
"SEE968516896725";"Hausdach";"In Betrieb";"19.7.2017";"11.7.2019";"Solare Strahlungsenergie";"6";"4,6";"96465";"Neustadt";"(natürliche Person)";"ABR902330688678";"11.7.2019"
"SEE928189423116";"PV P+E Fürth";"In Betrieb";"19.9.2016";"11.7.2019";"Solare Strahlungsenergie";"96,88";"72";"90765";"Fürth";"Greenbond 2 GmbH";"ABR985524680641";"26.9.2023"
"SEE942381330324";"Lautertal - 6,48 kWp";"In Betrieb";"10.7.2019";"11.7.2019";"Solare Strahlungsenergie";"6,48";"6";"96486";"Lautertal";"(natürliche Person)";"ABR966133007777";"6.8.2022"
"SEE982028268276";"PV Anlage";"In Betrieb";"12.7.2019";"11.7.2019";"Solare Strahlungsenergie";"9,75";"9,75";"93170";"Bernhardswald";"(natürliche Person)";"ABR988221403230";"3.10.2020"
"SEE961860859644";"Hausdach";"In Betrieb";"18.2.2016";"11.7.2019";"Solare Strahlungsenergie";"2,16";"2,16";"82418";"Murnau";"(natürliche Person)";"ABR999494884879";"11.7.2019"
"SEE938321206804";"BPVD7-2019";"In Betrieb";"10.7.2019";"11.7.2019";"Solare Strahlungsenergie";"16,01";"16,01";"94094";"Rotthalmünster";"(natürliche Person)";"ABR954782358609";"13.1.2024"
"SEE984513210487";"Hausdach Nebengebäude";"In Betrieb";"30.5.2019";"11.7.2019";"Solare Strahlungsenergie";"9,92";"8,2";"83043";"Bad Aibling";"(natürliche Person)";"ABR940899559121";"22.7.2023"
"SEE964698267957";"SüdWest";"In Betrieb";"14.10.2015";"11.7.2019";"Solare Strahlungsenergie";"7,54";"7";"94474";"Vilshofen";"(natürliche Person)";"ABR930270662175";"2.1.2024"
"SEE937810854953";"ABR959310742394";"In Betrieb";"14.6.2019";"11.7.2019";"Solare Strahlungsenergie";"7,8";"7,6";"93489";"Schorndorf";"(natürliche Person)";"ABR959310742394";"23.2.2020"
"SEE946524744559";"PV-Anlage, Schonunger Pfad 2";"In Betrieb";"22.6.2019";"11.7.2019";"Solare Strahlungsenergie";"8,32";"8";"97453";"Schonungen";"(natürliche Person)";"ABR950014854147";"18.2.2020"
"SEE922454290328";"Solaranlage Dach";"In Betrieb";"8.11.2016";"11.7.2019";"Solare Strahlungsenergie";"5,2";"4,5";"90768";"Fürth";"(natürliche Person)";"ABR989037453914";"22.7.2019"
"SEE933956856219";"HausdachOstWestPV";"In Betrieb";"23.1.2019";"11.7.2019";"Solare Strahlungsenergie";"9,9";"8";"91126";"Schwabach";"(natürliche Person)";"ABR961930551980";"30.10.2020"
"SEE967966499937";"Hausdach";"In Betrieb";"28.6.2019";"11.7.2019";"Solare Strahlungsenergie";"4,2";"4,2";"95700";"Neusorg";"(natürliche Person)";"ABR955314420825";"11.7.2019"
"SEE931168232838";"Solarport";"In Betrieb";"27.9.2018";"11.7.2019";"Solare Strahlungsenergie";"6,82";"6";"90763";"Fürth";"(natürliche Person)";"ABR997343277735";"18.7.2019"
"SEE980401563055";"PV-Anlage Halle 9";"In Betrieb";"3.9.2015";"11.7.2019";"Solare Strahlungsenergie";"215,28";"180";"91781";"Weißenburg";"Schwan STABILO Schwanhäußer GmbH & Co. KG";"ABR940772980011";"6.4.2021"
"SEE983379257995";"Terrassen-Dach";"In Betrieb";"21.7.2017";"11.7.2019";"Solare Strahlungsenergie";"4,41";"4,2";"90768";"Fürth";"(natürliche Person)";"ABR932132674142";"13.4.2023"
"SEE939448328462";"Fürth Süd PV 7,02 kWp";"In Betrieb";"16.6.2015";"11.7.2019";"Solare Strahlungsenergie";"7,02";"7";"90763";"Fürth";"(natürliche Person)";"ABR956120824579";"11.7.2019"
"SEE954092587737";"Schützenwirt";"In Betrieb";"31.5.2019";"11.7.2019";"Solare Strahlungsenergie";"21,42";"20";"94527";"Aholming";"Edelweißschützen Tabertshausen 1959 e.V.";"ABR960694466110";"11.7.2019"
"SEE968490063410";"Hausdach";"In Betrieb";"24.6.2019";"11.7.2019";"Solare Strahlungsenergie";"6,27";"5";"97656";"Oberelsbach";"(natürliche Person)";"ABR996424970831";"31.7.2019"
"SEE966218904717";"PV-Wöhrdstraße";"In Betrieb";"17.10.2016";"11.7.2019";"Solare Strahlungsenergie";"11,52";"10";"93059";"Regensburg";"(natürliche Person)";"ABR974254766848";"11.7.2019"
"SEE953183353534";"PV-Anlage-Hausdach-Kosbach";"In Betrieb";"24.3.2015";"11.7.2019";"Solare Strahlungsenergie";"3";"3";"91056";"Erlangen";"(natürliche Person)";"ABR957243134194";"15.7.2019"
"SEE911021740182";"Hausdach";"In Betrieb";"14.5.2019";"11.7.2019";"Solare Strahlungsenergie";"2,6";"2,6";"89312";"Günzburg";"(natürliche Person)";"ABR902358734876";"19.12.2019"
"SEE933461813516";"Anlage1";"In Betrieb";"2.1.2019";"11.7.2019";"Solare Strahlungsenergie";"6,27";"6";"96178";"Pommersfelden";"(natürliche Person)";"ABR909229319743";"11.7.2019"
"SEE910920516027";"PV-2";"In Betrieb";"22.5.2018";"11.7.2019";"Solare Strahlungsenergie";"29,4";"27";"91792";"Ellingen";"(natürliche Person)";"ABR907521791465";"23.11.2020"
"SEE914182610523";"Hausdach";"In Betrieb";"6.6.2019";"11.7.2019";"Solare Strahlungsenergie";"9,76";"9,76";"84339";"Unterdietfurt";"(natürliche Person)";"ABR947350007412";"9.2.2020"
"SEE988380264031";"anlagekirchberg";"In Betrieb";"5.6.2019";"11.7.2019";"Solare Strahlungsenergie";"16,38";"15";"84364";"Bad Birnbach";"(natürliche Person)";"ABR932230666001";"1.4.2021"
"SEE975544196369";"Ostwestdach";"In Betrieb";"10.7.2019";"11.7.2019";"Solare Strahlungsenergie";"9,3";"9,3";"82299";"Türkenfeld";"(natürliche Person)";"ABR982233147144";"3.1.2020"
"SEE951073233546";"PV-3";"In Betrieb";"1.12.2016";"11.7.2019";"Solare Strahlungsenergie";"7,2";"7";"91792";"Ellingen";"(natürliche Person)";"ABR907521791465";"23.11.2020"
"SEE937025288604";"PV-Anlage";"In Betrieb";"16.2.2017";"11.7.2019";"Solare Strahlungsenergie";"9,735";"9,735";"91056";"Erlangen";"(natürliche Person)";"ABR906845638135";"11.7.2019"
